snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
540.0, None, None,2020-06-03 00:00:00, 3.0, None, None,23
538.0, None, None,2020-06-03 01:00:00, 3.1, None, None,23
536.0, None, None,2020-06-03 02:00:00, 2.8, None, None,23
534.0, None, None,2020-06-03 03:00:00, 2.4, None, None,23
533.0, None, None,2020-06-03 04:00:00, 2.4, None, None,23
531.0, None, None,2020-06-03 05:00:00, 2.8, None, None,23
530.0, None, None,2020-06-03 06:00:00, 2.4, None, None,23
529.0, None, None,2020-06-03 07:00:00, 2.2, None, None,23
528.0, None, None,2020-06-03 08:00:00, 2.2, None, None,23
528.0, None, None,2020-06-03 09:00:00, 2.2, None, None,23
527.0, None, None,2020-06-03 10:00:00, 2.1, None, None,23
526.0, None, None,2020-06-03 11:00:00, 1.8, None, None,23
525.0, None, None,2020-06-03 12:00:00, 1.7, None, None,23
525.0, None, None,2020-06-03 13:00:00, 1.4, None, None,23
524.0, None, None,2020-06-03 14:00:00, 1.9, None, None,23
524.0, None, None,2020-06-03 15:00:00, 2.1, None, None,23
523.0, 1328.0, None,2020-06-03 16:00:00, 2.6, None, None,23
523.0, None, None,2020-06-03 17:00:00, 3.4, None, None,23
523.0, None, None,2020-06-03 18:00:00, 5.0, None, None,23
523.0, None, None,2020-06-03 19:00:00, 5.8, None, None,23
523.0, None, None,2020-06-03 20:00:00, 7.1, None, None,23
522.0, None, None,2020-06-03 21:00:00, 7.5, None, None,23
520.0, None, None,2020-06-03 22:00:00, 6.9, None, None,23
517.0, None, None,2020-06-03 23:00:00, 4.7, None, None,23
513.0, None, None,2020-06-04 00:00:00, 4.4, None, None,23
511.0, None, None,2020-06-04 01:00:00, 4.7, None, None,23
509.0, None, None,2020-06-04 02:00:00, 4.5, None, None,23
507.0, None, None,2020-06-04 03:00:00, 4.0, None, None,23
505.0, None, None,2020-06-04 04:00:00, 2.9, None, None,23
504.0, None, None,2020-06-04 05:00:00, 2.3, None, None,23
503.0, None, None,2020-06-04 06:00:00, 1.7, None, None,23
501.0, None, None,2020-06-04 07:00:00, 0.9, None, None,23
500.0, None, None,2020-06-04 08:00:00, 0.7, None, None,23
499.0, None, None,2020-06-04 09:00:00, 0.8, None, None,23
498.0, None, None,2020-06-04 10:00:00, 1.0, None, None,23
497.0, None, None,2020-06-04 11:00:00, 1.6, None, None,23
497.0, None, None,2020-06-04 12:00:00, 1.7, None, None,23
497.0, None, None,2020-06-04 13:00:00, 2.2, None, None,23
496.0, None, None,2020-06-04 14:00:00, 2.1, None, None,23
496.0, None, None,2020-06-04 15:00:00, 2.8, None, None,23
496.0, 1344.0, None,2020-06-04 16:00:00, 3.2, None, None,23
496.0, None, None,2020-06-04 17:00:00, 3.4, None, None,23
496.0, None, None,2020-06-04 18:00:00, 4.4, None, None,23
496.0, None, None,2020-06-04 19:00:00, 5.3, None, None,23
496.0, None, None,2020-06-04 20:00:00, 4.4, None, None,23
496.0, None, None,2020-06-04 21:00:00, 4.0, None, None,23
496.0, None, None,2020-06-04 22:00:00, 3.5, None, None,23
495.0, None, None,2020-06-04 23:00:00, 3.5, None, None,23
494.0, None, None,2020-06-05 00:00:00, 4.2, None, None,23
493.0, None, None,2020-06-05 01:00:00, 5.2, None, None,23
492.0, None, None,2020-06-05 02:00:00, 4.9, None, None,23
491.0, None, None,2020-06-05 03:00:00, 3.8, None, None,23
489.0, None, None,2020-06-05 04:00:00, 3.3, None, None,23
488.0, None, None,2020-06-05 05:00:00, 2.6, None, None,23
487.0, None, None,2020-06-05 06:00:00, 2.4, None, None,23
486.0, None, None,2020-06-05 07:00:00, 2.3, None, None,23
484.0, None, None,2020-06-05 08:00:00, 2.0, None, None,23
484.0, None, None,2020-06-05 09:00:00, 2.1, None, None,23
483.0, None, None,2020-06-05 10:00:00, 2.3, None, None,23
483.0, None, None,2020-06-05 11:00:00, 2.9, None, None,23
482.0, None, None,2020-06-05 12:00:00, 2.8, None, None,23
482.0, None, None,2020-06-05 13:00:00, 3.0, None, None,23
482.0, None, None,2020-06-05 14:00:00, 4.6, None, None,23
482.0, None, None,2020-06-05 15:00:00, 5.5, None, None,23
482.0, 1344.0, None,2020-06-05 16:00:00, 8.0, None, None,23
482.0, None, None,2020-06-05 17:00:00, 7.5, None, None,23
482.0, None, None,2020-06-05 18:00:00, 12.4, None, None,23
484.0, None, None,2020-06-05 19:00:00, 12.6, None, None,23
484.0, None, None,2020-06-05 20:00:00, 8.4, None, None,23
483.0, None, None,2020-06-05 21:00:00, 7.1, None, None,23
482.0, None, None,2020-06-05 22:00:00, 9.0, None, None,23
481.0, None, None,2020-06-05 23:00:00, 6.1, None, None,23
480.0, None, None,2020-06-06 00:00:00, 5.0, None, None,23
480.0, None, None,2020-06-06 01:00:00, 3.8, None, None,23
478.0, None, None,2020-06-06 02:00:00, 2.8, None, None,23
476.0, None, None,2020-06-06 03:00:00, 3.0, None, None,23
474.0, None, None,2020-06-06 04:00:00, 2.9, None, None,23
474.0, None, None,2020-06-06 05:00:00, 2.2, None, None,23
474.0, None, None,2020-06-06 06:00:00, 1.8, None, None,23
473.0, None, None,2020-06-06 07:00:00, 2.0, None, None,23
472.0, None, None,2020-06-06 08:00:00, 1.8, None, None,23
470.0, None, None,2020-06-06 09:00:00, 1.6, None, None,23
469.0, None, None,2020-06-06 10:00:00, 1.5, None, None,23
468.0, None, None,2020-06-06 11:00:00, 0.7, None, None,23
467.0, None, None,2020-06-06 12:00:00, 0.8, None, None,23
467.0, None, None,2020-06-06 13:00:00, 1.4, None, None,23
467.0, None, None,2020-06-06 14:00:00, 2.1, None, None,23
467.0, None, None,2020-06-06 15:00:00, 2.1, None, None,23
467.0, 1344.0, None,2020-06-06 16:00:00, 2.1, None, None,23
467.0, None, None,2020-06-06 17:00:00, 2.3, None, None,23
467.0, None, None,2020-06-06 18:00:00, 1.9, None, None,23
467.0, None, None,2020-06-06 19:00:00, 3.0, None, None,23
