CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,11.48, None, None,2017-05-28 00:00:00, None, None,8.89,9.41,283.9, None, None, None, None, None, None, 4.25,22
None,11.43, None, None,2017-05-28 01:00:00, None, None,10.99,10.41,289.3, None, None, None, None, None, None, 4.844,22
None,11.13, None, None,2017-05-28 02:00:00, None, None,47.21,2.009,325.2, None, None, None, None, None, None, 5.85,22
None,10.78, None, None,2017-05-28 03:00:00, None, None,33.12,2.551,6.387, None, None, None, None, None, None, 5.095,22
None,10.36, None, None,2017-05-28 04:00:00, None, None,28.28,3.544,42.89, None, None, None, None, None, None, 6.112,22
None,10.94, None, None,2017-05-28 05:00:00, None, None,25.94,4.866,33.79, None, None, None, None, None, None, 5.882,22
None,11.39, None, None,2017-05-28 06:00:00, None, None,15.3,9.84,17.0, None, None, None, None, None, None, 6.232,22
None,12.01, None, None,2017-05-28 07:00:00, None, None,11.06,13.5,35.28, None, None, None, None, None, None, 6.311,22
None,12.75, None, None,2017-05-28 08:00:00, None, None,12.37,12.43,56.68, None, None, None, None, None, None, 4.383,22
None,12.79, None, None,2017-05-28 09:00:00, None, None,13.78,13.5,48.68, None, None, None, None, None, None, 5.967,22
None,15.11, None, None,2017-05-28 10:00:00, None, None,20.01,10.39,44.08, None, None, None, None, None, None, 4.617,22
None,14.92, None, None,2017-05-28 11:00:00, None, None,23.22,10.07,58.5, None, None, None, None, None, None, 5.888,22
None,17.02, None, None,2017-05-28 12:00:00, None, None,29.47,8.87,63.43, None, None, None, None, None, None, 5.712,22
None,18.42, None, None,2017-05-28 13:00:00, None, None,28.33,7.6,68.96, None, None, None, None, None, None, None,22
None,19.32, None, None,2017-05-28 14:00:00, None, None,34.8,6.206,88.9, None, None, None, None, None, None, None,22
None,19.85, None, None,2017-05-28 15:00:00, None, None,29.11,6.762,109.5, None, None, None, None, None, None, None,22
