WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None, 1.148, None,99.1,2016-01-15 00:00:00, None,-1.438,3
None, None, 1.214, None,98.8,2016-01-15 01:00:00, None,-1.64,3
None, None, 1.328, None,98.2,2016-01-15 02:00:00, None,-1.689,3
None, None, 1.511, None,98.4,2016-01-15 03:00:00, None,-1.771,3
None, None, 0.990998, None,98.1,2016-01-15 04:00:00, None,-1.935,3
None, None, 1.138, None,97.3,2016-01-15 05:00:00, None,-1.952,3
None, None, 1.308, None,96.3,2016-01-15 06:00:00, None,-2.178,3
None, None, 0.759, None,95.1,2016-01-15 07:00:00, None,-2.163,3
None, None, 1.053, None,95.9,2016-01-15 08:00:00, None,-2.465,3
None, None, 0.741998, None,96.5,2016-01-15 09:00:00, None,-2.404,3
None, None, 1.474, None,95.3,2016-01-15 10:00:00, None,-2.359,3
None, None, 1.197, None,91.4,2016-01-15 11:00:00, None,-1.906,3
None, None, 1.583, None,88.3,2016-01-15 12:00:00, None,-1.635,3
None, None, 1.649, None,83.1,2016-01-15 13:00:00, None,-0.74,3
None, None, 1.68, None,82.8,2016-01-15 14:00:00, None,-0.328,3
None, None, 1.95, None,81.6,2016-01-15 15:00:00, None,-0.293998,3
None, None, 1.81, None,86.0,2016-01-15 16:00:00, None,-0.986,3
None, None, 0.959999, None,89.2,2016-01-15 17:00:00, None,-1.598,3
None, None, 0.916, None,91.8,2016-01-15 18:00:00, None,-2.332,3
None, None, 1.278, None,97.5,2016-01-15 19:00:00, None,-3.141,3
None, None, 1.513, None,98.3,2016-01-15 20:00:00, None,-4.118,3
None, None, 1.489, None,99.3,2016-01-15 21:00:00, None,-4.723,3
None, None, 1.648, None,99.4,2016-01-15 22:00:00, None,-5.444,3
None, None, 1.397, None,99.3,2016-01-15 23:00:00, None,-5.458,3
None, None, 0.760999, None,99.0,2016-01-16 00:00:00, None,-5.235,3
None, None, 1.322, None,98.7,2016-01-16 01:00:00, None,-5.248,3
None, None, 1.104, None,99.0,2016-01-16 02:00:00, None,-5.383,3
None, None, 1.275, None,99.2,2016-01-16 03:00:00, None,-5.618,3
None, None, 0.741998, None,98.9,2016-01-16 04:00:00, None,-5.601,3
None, None, 1.011, None,98.7,2016-01-16 05:00:00, None,-5.617,3
None, None, 0.745998, None,98.2,2016-01-16 06:00:00, None,-5.691,3
None, None, 0.865998, None,98.3,2016-01-16 07:00:00, None,-5.568,3
None, None, 0.351999, None,98.4,2016-01-16 08:00:00, None,-5.507,3
None, None, 1.08, None,98.2,2016-01-16 09:00:00, None,-4.886,3
None, None, 0.916998, None,97.3,2016-01-16 10:00:00, None,-4.594,3
None, None, 0.717, None,97.6,2016-01-16 11:00:00, None,-3.915,3
None, None, 0.815998, None,97.7,2016-01-16 12:00:00, None,-3.373,3
None, None, 0.419999, None,98.5,2016-01-16 13:00:00, None,-2.992,3
None, None, 0.638, None,98.8,2016-01-16 14:00:00, None,-2.854,3
None, None, 0.499, None,98.9,2016-01-16 15:00:00, None,-2.381,3
None, None, 0.532998, None,99.5,2016-01-16 16:00:00, None,-1.937,3
None, None, 0.458999, None,99.7,2016-01-16 17:00:00, None,-1.785,3
None, None, 0.605, None,99.8,2016-01-16 18:00:00, None,-1.739,3
None, None, 0.762, None,99.7,2016-01-16 19:00:00, None,-1.899,3
None, None, 0.694, None,99.6,2016-01-16 20:00:00, None,-1.95,3
None, None, 0.921998, None,99.4,2016-01-16 21:00:00, None,-1.995,3
None, None, 0.773998, None,98.9,2016-01-16 22:00:00, None,-2.097,3
None, None, 0.778998, None,98.7,2016-01-16 23:00:00, None,-2.13,3
None, None, 1.194, None,98.7,2016-01-17 00:00:00, None,-2.181,3
None, None, 1.01, None,98.8,2016-01-17 01:00:00, None,-2.409,3
