TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
6.99,0.6,93.9,100.0,0.0,934.55, 0.0,2.01,2016-09-09 00:00:00, None,6.1,37
6.99,0.6,95.1,100.0,0.25,934.55, 0.0,2.01,2016-09-09 01:00:00, None,6.3,37
7.268,0.6,94.5,100.0,0.0,934.35, 0.0,2.01,2016-09-09 02:00:00, None,6.5,37
7.82,0.6,93.5,100.0,0.25,934.35, 0.0,3.02,2016-09-09 03:00:00, None,6.8,37
8.12,0.6,93.7,100.0,0.0,934.25, 0.0,2.77,2016-09-09 04:00:00, None,7.2,37
8.245,0.6,93.8,36.47,0.5,934.25, 0.0,4.28,2016-09-09 05:00:00, None,7.3,37
8.145,11.9,93.4,100.0,0.76,934.05, 0.0,4.28,2016-09-09 06:00:00, None,7.2,37
8.12,51.9,94.5,100.0,0.5,933.85, 0.2,3.53,2016-09-09 07:00:00, None,7.3,37
8.145,81.9,94.5,100.0,0.76,933.35, 0.6,4.53,2016-09-09 08:00:00, None,7.3,37
8.394,108.1,94.4,100.0,1.01,932.85, 0.4,5.04,2016-09-09 09:00:00, None,7.6,37
8.519,81.9,94.5,100.0,1.51,932.35, 0.6,6.3,2016-09-09 10:00:00, None,7.7,37
8.668,70.6,94.1,100.0,1.76,931.65, 0.2,7.3,2016-09-09 11:00:00, None,7.8,37
8.742,86.9,94.3,100.0,2.27,930.85, 0.4,8.31,2016-09-09 12:00:00, None,7.9,37
9.114,104.4,94.8,100.0,2.52,930.15, 0.6,8.56,2016-09-09 13:00:00, None,8.3,37
9.386,76.9,94.8,100.0,1.76,929.75, 1.4,6.55,2016-09-09 14:00:00, None,8.6,37
9.682,63.1,95.1,100.0,1.51,929.05, 1.2,7.81,2016-09-09 15:00:00, None,8.9,37
9.829,18.1,95.3,100.0,2.01,928.25, 1.6,7.05,2016-09-09 16:00:00, None,9.1,37
9.952,18.1,95.7,100.0,1.76,927.65, 1.8,6.8,2016-09-09 17:00:00, None,9.3,37
10.296,8.1,95.3,53.53,2.01,926.85, 0.0,6.3,2016-09-09 18:00:00, None,9.6,37
