CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-6.748,91.0, None, None, None, None, 24.44, None, 13.07, 234.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 00:00:00, None, None,7
None,-6.672,91.1, None, None, None, None, 16.92, None, 13.56, 242.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 01:00:00, None, None,7
None,-6.707,91.0, None, None, None, None, 19.46, None, 16.19, 203.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 02:00:00, None, None,7
None,-6.73,91.0, None, None, None, None, 11.91, None, 13.95, 226.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 03:00:00, None, None,7
None,-6.862,90.6, None, None, None, None, 19.49, None, 10.3, 223.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 04:00:00, None, None,7
None,-6.831,90.8, None, None, None, None, 15.31, None, 11.8, 208.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 05:00:00, None, None,7
None,-6.988,90.8, None, None, None, None, 12.33, None, 16.3, 234.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 06:00:00, None, None,7
None,-7.109,90.7, None, None, None, None, 18.81, None, 17.08, 228.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 07:00:00, None, None,7
None,-7.095,90.8, None, None, None, None, 18.4, None, 15.06, 246.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 08:00:00, None, None,7
None,-6.445,91.2, None, None, None, None, 17.74, None, 18.38, 222.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 09:00:00, None, None,7
None,-6.136,91.0, None, None, None, None, 15.5, None, 18.79, 233.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 10:00:00, None, None,7
None,-5.902,90.1, None, None, None, None, 18.08, None, 17.97, 236.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 11:00:00, None, None,7
None,-5.015,80.7, None, None, None, None, 24.28, None, 20.28, 209.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 12:00:00, None, None,7
None,-3.528,76.54, None, None, None, None, 29.61, None, 11.58, 239.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 13:00:00, None, None,7
None,-2.806,72.69, None, None, None, None, 30.49, None, 12.22, 211.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 14:00:00, None, None,7
None,-2.985,70.12, None, None, None, None, 20.0, None, 17.24, 188.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 15:00:00, None, None,7
None,-2.125,32.57, None, None, None, None, 21.03, None, 18.57, 233.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 16:00:00, None, None,7
None,-2.522,39.84, None, None, None, None, 18.73, None, 15.01, 216.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 17:00:00, None, None,7
None,-1.435,32.0, None, None, None, None, 14.78, None, 21.54, 217.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 18:00:00, None, None,7
None,-0.996,26.77, None, None, None, None, 18.2, None, 22.94, 230.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 19:00:00, None, None,7
None,-1.218,22.95, None, None, None, None, 20.44, None, 19.01, 238.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 20:00:00, None, None,7
None,-1.07,23.83, None, None, None, None, 15.21, None, 20.76, 227.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 21:00:00, None, None,7
None,-1.083,22.81, None, None, None, None, 17.43, None, 20.22, 236.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 22:00:00, None, None,7
None,-1.071,18.13, None, None, None, None, 12.29, None, 19.16, 253.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-12 23:00:00, None, None,7
None,-0.704,17.75, None, None, None, None, 13.12, None, 18.92, 248.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 00:00:00, None, None,7
None,-0.275,15.52, None, None, None, None, 17.15, None, 17.19, 222.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 01:00:00, None, None,7
None,-0.17,17.18, None, None, None, None, 10.82, None, 15.23, 203.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 02:00:00, None, None,7
None,0.166,19.72, None, None, None, None, 10.06, None, 19.92, 209.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 03:00:00, None, None,7
None,1.682,15.0, None, None, None, None, 26.2, None, 13.59, 241.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 04:00:00, None, None,7
None,1.936,31.87, None, None, None, None, 17.98, None, 7.927, 252.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 05:00:00, None, None,7
None,2.068,9.51, None, None, None, None, 27.49, None, 11.16, 200.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 06:00:00, None, None,7
None,3.307,28.84, None, None, None, None, 8.34, None, 10.97, 193.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 07:00:00, None, None,7
None,4.399,44.35, None, None, None, None, 4.134, None, 9.67, 192.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 08:00:00, None, None,7
None,6.763,56.31, None, None, None, None, 8.09, None, 7.551, 187.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 09:00:00, None, None,7
None,5.587,60.5, None, None, None, None, 16.83, None, 4.989, 163.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 10:00:00, None, None,7
None,5.429,58.04, None, None, None, None, 8.66, None, 12.32, 80.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 11:00:00, None, None,7
None,6.285,55.41, None, None, None, None, 16.86, None, 12.09, 87.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 12:00:00, None, None,7
None,6.076,58.99, None, None, None, None, 18.11, None, 12.61, 104.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 13:00:00, None, None,7
None,5.797,59.14, None, None, None, None, 11.93, None, 18.63, 81.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 14:00:00, None, None,7
None,6.103,54.87, None, None, None, None, 7.871, None, 21.23, 90.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 15:00:00, None, None,7
None,5.954,50.99, None, None, None, None, 13.98, None, 17.42, 95.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 16:00:00, None, None,7
None,5.791,48.16, None, None, None, None, 13.8, None, 19.98, 83.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 17:00:00, None, None,7
None,4.626,45.48, None, None, None, None, 11.63, None, 19.39, 80.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 18:00:00, None, None,7
None,4.481,34.71, None, None, None, None, 9.36, None, 21.35, 68.98, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 19:00:00, None, None,7
None,3.676,35.25, None, None, None, None, 9.22, None, 20.97, 74.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 20:00:00, None, None,7
None,4.082,31.08, None, None, None, None, 11.12, None, 18.71, 75.08, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 21:00:00, None, None,7
None,5.203,28.24, None, None, None, None, 15.65, None, 14.71, 105.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-13 22:00:00, None, None,7
