wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
1.1,3.1, 27.0,100.0,2021-05-14 00:00:00,20
4.0,2.2, 345.0,100.0,2021-05-14 01:00:00,20
6.1,1.4, 345.0,100.0,2021-05-14 02:00:00,20
2.5,0.6, 56.0,100.0,2021-05-14 03:00:00,20
7.6,-0.2, 24.0,100.0,2021-05-14 04:00:00,20
2.2,1.9, 357.0,100.0,2021-05-14 05:00:00,20
3.6,5.6, 30.0,79.0,2021-05-14 06:00:00,20
5.0,9.4, 30.0,63.0,2021-05-14 07:00:00,20
6.5,12.6, 311.0,53.0,2021-05-14 08:00:00,20
3.6,15.8, 278.0,43.0,2021-05-14 09:00:00,20
2.2,16.7, 93.0,30.0,2021-05-14 10:00:00,20
3.6,17.8, 261.0,25.0,2021-05-14 11:00:00,20
10.4,19.5, 222.0,18.0,2021-05-14 12:00:00,20
3.6,18.7, 270.0,22.0,2021-05-14 13:00:00,20
13.7,20.0, 191.0,21.0,2021-05-14 14:00:00,20
15.5,20.1, 184.0,24.0,2021-05-14 15:00:00,20
11.2,18.6, 144.0,30.0,2021-05-14 16:00:00,20
16.2,17.2, 140.0,32.0,2021-05-14 17:00:00,20
1.8,13.4, 281.0,47.0,2021-05-14 18:00:00,20
3.6,10.6, 223.0,51.0,2021-05-14 19:00:00,20
11.5,11.6, 122.0,51.0,2021-05-14 20:00:00,20
6.8,10.6, 123.0,54.0,2021-05-14 21:00:00,20
6.5,9.8, 57.0,57.0,2021-05-14 22:00:00,20
5.4,7.1, 16.0,69.0,2021-05-14 23:00:00,20
3.6,6.0, 74.0,71.0,2021-05-15 00:00:00,20
5.0,4.3, 31.0,81.0,2021-05-15 01:00:00,20
8.6,2.7, 3.0,85.0,2021-05-15 02:00:00,20
5.4,1.6, 339.0,95.0,2021-05-15 03:00:00,20
3.6,1.5, 352.0,97.0,2021-05-15 04:00:00,20
6.8,3.4, 18.0,80.0,2021-05-15 05:00:00,20
2.5,7.5, 56.0,66.0,2021-05-15 06:00:00,20
