wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
2.6,9.4,23.0,84.0,2021-05-14 00:00:00,0.0,20
2.7,9.1,37.0,86.0,2021-05-14 01:00:00,0.0,20
1.5,7.8,18.0,89.0,2021-05-14 02:00:00,0.0,20
1.8,7.4,15.0,88.0,2021-05-14 03:00:00,0.0,20
2.0,6.9,21.0,90.0,2021-05-14 04:00:00,0.0,20
2.6,8.8,29.0,85.0,2021-05-14 05:00:00,0.0,20
2.9,11.5,313.0,70.0,2021-05-14 06:00:00,0.0,20
3.4,13.8,341.0,60.0,2021-05-14 07:00:00,0.0,20
3.5,16.8,330.0,53.0,2021-05-14 08:00:00,0.0,20
4.2,20.0,171.0,43.0,2021-05-14 09:00:00,0.0,20
12.6,20.5,162.0,41.0,2021-05-14 10:00:00,0.0,20
13.2,20.6,163.0,44.0,2021-05-14 11:00:00,0.0,20
11.7,21.9,132.0,44.0,2021-05-14 12:00:00,0.0,20
11.1,22.0,146.0,43.0,2021-05-14 13:00:00,0.0,20
13.3,22.2,138.0,41.0,2021-05-14 14:00:00,0.1,20
11.4,22.7,157.0,40.0,2021-05-14 15:00:00,0.0,20
10.3,22.6,172.0,41.0,2021-05-14 16:00:00,0.0,20
8.6,21.1,180.0,45.0,2021-05-14 17:00:00,0.0,20
4.6,17.7,169.0,61.0,2021-05-14 18:00:00,0.0,20
2.2,15.1,108.0,71.0,2021-05-14 19:00:00,0.0,20
0.4,12.9,42.0,81.0,2021-05-14 20:00:00,0.0,20
1.8,11.8,53.0,83.0,2021-05-14 21:00:00,0.0,20
0.1,10.5,192.0,88.0,2021-05-14 22:00:00,0.0,20
3.5,10.7,48.0,85.0,2021-05-14 23:00:00,0.0,20
2.1,9.1,346.0,88.0,2021-05-15 00:00:00,0.0,20
2.6,8.4,49.0,87.0,2021-05-15 01:00:00,0.0,20
3.6,8.0,12.0,88.0,2021-05-15 02:00:00,0.0,20
2.0,7.5,26.0,91.0,2021-05-15 03:00:00,0.0,20
2.4,6.8,15.0,92.0,2021-05-15 04:00:00,0.0,20
2.0,8.8,17.0,86.0,2021-05-15 05:00:00,0.0,20
2.7,11.8,297.0,70.0,2021-05-15 06:00:00,0.0,20
3.5,14.5,335.0,60.0,2021-05-15 07:00:00,0.0,20
5.4,17.0,332.0,50.0,2021-05-15 08:00:00,0.0,20
5.4,20.1,157.0,40.0,2021-05-15 09:00:00,0.0,20
15.9,19.7,156.0,46.0,2021-05-15 10:00:00,0.0,20
16.5,21.0,168.0,44.0,2021-05-15 11:00:00,0.0,20
11.1,21.7,146.0,45.0,2021-05-15 12:00:00,0.0,20
11.3,22.3,136.0,44.0,2021-05-15 13:00:00,0.0,20
13.2,22.8,158.0,42.0,2021-05-15 14:00:00,0.0,20
14.1,22.5,176.0,43.0,2021-05-15 15:00:00,0.0,20
11.4,22.6,163.0,40.0,2021-05-15 16:00:00,0.0,20
11.7,21.2,186.0,45.0,2021-05-15 17:00:00,0.0,20
0.8,18.1,184.0,59.0,2021-05-15 18:00:00,0.0,20
2.8,16.0,95.0,68.0,2021-05-15 19:00:00,0.0,20
