wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
0.0,2021-05-14 00:00:00, None, 174.0, None, 0.0, None, None, None, 0.0,20
0.0,2021-05-14 01:00:00, None, 141.0, None, 0.0, None, None, None, 0.0,20
0.0,2021-05-14 02:00:00, None, 221.0, None, 0.0, None, None, None, 0.0,20
0.0,2021-05-14 03:00:00, None, 174.0, None, 0.0, None, None, None, 0.0,20
0.0,2021-05-14 04:00:00, None, 177.0, None, 0.0, None, None, None, 0.0,20
0.0,2021-05-14 05:00:00, 174.0, 151.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-14 06:00:00, 177.0, 122.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-14 07:00:00, 151.0, 272.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-14 08:00:00, 122.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-14 09:00:00, 272.0, 341.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-14 10:00:00, 58.0, 213.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
2.0,2021-05-14 11:00:00, 341.0, 212.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-14 12:00:00, 213.0, 137.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
6.0,2021-05-14 13:00:00, 212.0, 146.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0,20
8.7,2021-05-14 14:00:00, 137.0, 279.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
14.2,2021-05-14 15:00:00, 146.0, 122.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0,20
11.8,2021-05-14 16:00:00, 279.0, 22.0, 0.0, 0.0, 0.0, 0.0, 8.7, 0.0,20
3.3,2021-05-14 17:00:00, 122.0, 147.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,20
2.2,2021-05-14 18:00:00, 22.0, 292.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0,20
12.7,2021-05-14 19:00:00, 147.0, 335.0, 0.0, 0.0, 0.0, 0.0, 3.3, 0.0,20
0.0,2021-05-14 20:00:00, 292.0, 272.0, 0.0, 0.0, 0.0, 0.0, 2.2, 0.0,20
0.0,2021-05-14 21:00:00, None, 167.0, None, 0.0, None, None, None, 0.0,20
0.0,2021-05-14 22:00:00, 272.0, 172.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-14 23:00:00, 167.0, 149.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-15 00:00:00, 172.0, 220.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-15 01:00:00, 149.0, 208.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
0.0,2021-05-15 02:00:00, 220.0, 216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
13.5,2021-05-15 03:00:00, 208.0, 279.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
13.3,2021-05-15 04:00:00, 216.0, 266.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
14.6,2021-05-15 05:00:00, 279.0, 267.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0,20
3.8,2021-05-15 06:00:00, 266.0, 253.0, 0.0, 0.0, 0.0, 0.0, 13.3, 0.0,20
0.0,2021-05-15 07:00:00, 267.0, 233.0, 0.0, 0.0, 0.0, 0.0, 14.6, 0.0,20
9.2,2021-05-15 08:00:00, 253.0, 205.0, 0.0, 0.0, 0.0, 0.0, 3.8, 0.0,20
8.9,2021-05-15 09:00:00, 233.0, 201.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,20
12.4,2021-05-15 10:00:00, 205.0, 183.0, 0.0, 0.0, 0.0, 0.0, 9.2, 0.0,20
12.6,2021-05-15 11:00:00, None, 205.0, None, 0.0, None, None, None, 0.0,20
6.4,2021-05-15 12:00:00, 183.0, 237.0, 0.0, 0.0, 0.0, 0.0, 12.4, 0.0,20
7.5,2021-05-15 13:00:00, 205.0, 256.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,20
11.1,2021-05-15 14:00:00, 237.0, 188.0, 0.0, 0.0, 0.0, 0.0, 6.4, 0.0,20
9.7,2021-05-15 15:00:00, 256.0, 255.0, 0.0, 0.0, 0.0, 0.0, 7.5, 0.0,20
