WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
215.8, 2.2, 0.709999, None,76.0,2018-12-10 00:00:00, 76.0,2.199,50
188.3, 2.3, 1.393, None,77.7,2018-12-10 01:00:00, 77.7,2.345,50
282.0, 1.7, 0.755999, None,76.8,2018-12-10 02:00:00, 76.8,1.679,50
299.6, 1.3, 0.578998, None,78.4,2018-12-10 03:00:00, 78.4,1.315,50
140.6, 2.0, 2.142, None,83.0,2018-12-10 04:00:00, 83.0,1.993,50
163.3, 1.7, 2.066, None,86.9,2018-12-10 05:00:00, 86.9,1.692,50
113.6, 1.4, 1.686, None,86.3,2018-12-10 06:00:00, 86.3,1.389,50
187.0, 1.0, 2.406, None,87.1,2018-12-10 07:00:00, 87.1,1.048,50
193.7, -0.1, 0.768, None,89.3,2018-12-10 08:00:00, 89.3,-0.097,50
233.0, -0.3, 0.647, None,90.3,2018-12-10 09:00:00, 90.3,-0.333,50
209.8, -0.2, 0.884, None,91.0,2018-12-10 10:00:00, 91.0,-0.199,50
156.1, 1.1, 1.752, None,83.6,2018-12-10 11:00:00, 83.6,1.122,50
138.8, 2.2, 3.025, None,75.6,2018-12-10 12:00:00, 75.6,2.196,50
145.6, 2.9, 3.768, None,73.3,2018-12-10 13:00:00, 73.3,2.923,50
137.2, 3.4, 2.897, None,71.0,2018-12-10 14:00:00, 71.0,3.431,50
123.0, 3.9, 2.549, None,68.14,2018-12-10 15:00:00, 68.1,3.931,50
127.1, 3.7, 2.064, None,69.06,2018-12-10 16:00:00, 69.1,3.68,50
126.9, 2.2, 0.546998, None,74.5,2018-12-10 17:00:00, 74.5,2.193,50
344.2, -0.1, 0.852998, None,88.2,2018-12-10 18:00:00, 88.2,-0.09,50
111.2, -0.9, 0.939, None,93.6,2018-12-10 19:00:00, 93.6,-0.864,50
249.4, -1.4, 0.444999, None,93.7,2018-12-10 20:00:00, 93.7,-1.434,50
194.3, -1.1, 1.153, None,92.1,2018-12-10 21:00:00, 92.1,-1.066,50
211.5, -1.4, 1.035, None,92.1,2018-12-10 22:00:00, 92.1,-1.39,50
204.2, -1.6, 1.034, None,92.7,2018-12-10 23:00:00, 92.7,-1.556,50
166.6, -1.5, 1.381, None,91.9,2018-12-11 00:00:00, 91.9,-1.488,50
232.8, -1.4, 1.139, None,89.2,2018-12-11 01:00:00, 89.2,-1.372,50
151.5, 1.3, 2.663, None,78.1,2018-12-11 02:00:00, 78.1,1.264,50
156.5, 3.7, 5.93, None,68.85,2018-12-11 03:00:00, 68.9,3.702,50
152.1, 4.3, 7.86, None,65.21,2018-12-11 04:00:00, 65.2,4.277,50
157.7, 4.5, 7.97, None,66.27,2018-12-11 05:00:00, 66.3,4.526,50
143.6, 4.6, 5.036, None,63.25,2018-12-11 06:00:00, 63.3,4.566,50
126.5, 4.6, 3.765, None,62.11,2018-12-11 07:00:00, 62.1,4.572,50
146.9, 4.9, 4.485, None,62.24,2018-12-11 08:00:00, 62.2,4.942,50
158.7, 5.0, 5.665, None,62.77,2018-12-11 09:00:00, 62.8,5.039,50
169.3, 5.1, 6.691, None,61.25,2018-12-11 10:00:00, 61.3,5.138,50
