WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
7.2, 1.1, 2.247, None,2018-12-17 00:00:00, 1.144,51
347.5, 1.1, 1.232, None,2018-12-17 01:00:00, 1.103,51
68.9, 1.5, 0.679, None,2018-12-17 02:00:00, 1.451,51
358.6, 1.4, 1.083, None,2018-12-17 03:00:00, 1.357,51
330.4, 0.8, 1.481, None,2018-12-17 04:00:00, 0.815998,51
358.6, -0.5, 1.777, None,2018-12-17 05:00:00, -0.469998,51
4.6, -0.8, 1.929, None,2018-12-17 06:00:00, -0.81,51
359.3, -0.6, 1.587, None,2018-12-17 07:00:00, -0.609,51
358.1, -0.3, 1.761, None,2018-12-17 08:00:00, -0.287,51
185.5, 1.7, 2.551, None,2018-12-17 09:00:00, 1.687,51
187.6, 3.8, 3.483, None,2018-12-17 10:00:00, 3.767,51
193.1, 4.2, 3.104, None,2018-12-17 11:00:00, 4.165,51
188.8, 5.2, 4.26, None,2018-12-17 12:00:00, 5.158,51
197.0, 5.9, 4.607, None,2018-12-17 13:00:00, 5.913,51
194.6, 5.8, 3.115, None,2018-12-17 14:00:00, 5.754,51
192.7, 4.9, 0.904999, None,2018-12-17 15:00:00, 4.916,51
357.4, 2.7, 2.207, None,2018-12-17 16:00:00, 2.704,51
13.5, 1.5, 2.153, None,2018-12-17 17:00:00, 1.543,51
358.2, 1.3, 2.663, None,2018-12-17 18:00:00, 1.306,51
3.3, 1.3, 2.55, None,2018-12-17 19:00:00, 1.257,51
106.7, 5.0, 3.209, None,2018-12-17 20:00:00, 4.957,51
101.7, 6.2, 2.275, None,2018-12-17 21:00:00, 6.204,51
354.8, 4.6, 1.694, None,2018-12-17 22:00:00, 4.608,51
182.0, 7.5, 4.914, None,2018-12-17 23:00:00, 7.52,51
186.0, 7.2, 5.723, None,2018-12-18 00:00:00, 7.24,51
190.6, 6.7, 5.335, None,2018-12-18 01:00:00, 6.716,51
187.8, 6.4, 6.12, None,2018-12-18 02:00:00, 6.365,51
186.2, 5.9, 5.392, None,2018-12-18 03:00:00, 5.888,51
187.7, 5.6, 4.692, None,2018-12-18 04:00:00, 5.565,51
187.4, 5.6, 5.062, None,2018-12-18 05:00:00, 5.567,51
185.0, 5.3, 5.215, None,2018-12-18 06:00:00, 5.263,51
192.5, 5.0, 4.24, None,2018-12-18 07:00:00, 5.004,51
163.3, 4.4, 2.685, None,2018-12-18 08:00:00, 4.429,51
181.0, 3.6, 1.305, None,2018-12-18 09:00:00, 3.645,51
183.0, 3.6, 1.436, None,2018-12-18 10:00:00, 3.577,51
161.6, 3.5, 1.232, None,2018-12-18 11:00:00, 3.513,51
184.2, 4.6, 4.623, None,2018-12-18 12:00:00, 4.625,51
169.0, 4.4, 5.397, None,2018-12-18 13:00:00, 4.397,51
195.6, 4.2, 2.801, None,2018-12-18 14:00:00, 4.202,51
213.7, 4.9, 1.706, None,2018-12-18 15:00:00, 4.913,51
206.1, 4.8, 2.238, None,2018-12-18 16:00:00, 4.782,51
176.6, 4.0, 1.446, None,2018-12-18 17:00:00, 4.023,51
358.9, 2.1, 1.26, None,2018-12-18 18:00:00, 2.125,51
10.3, 0.6, 1.521, None,2018-12-18 19:00:00, 0.572,51
190.3, 2.3, 2.46, None,2018-12-18 20:00:00, 2.333,51
184.9, 4.0, 3.495, None,2018-12-18 21:00:00, 3.984,51
353.0, 1.1, 2.043, None,2018-12-18 22:00:00, 1.146,51
0.6, 0.2, 1.543, None,2018-12-18 23:00:00, 0.202,51
232.5, 2.8, 2.38, None,2018-12-19 00:00:00, 2.829,51
230.3, 4.3, 3.011, None,2018-12-19 01:00:00, 4.256,51
219.1, 4.4, 3.186, None,2018-12-19 02:00:00, 4.423,51
202.3, 4.0, 3.456, None,2018-12-19 03:00:00, 4.009,51
190.3, 3.8, 4.555, None,2018-12-19 04:00:00, 3.808,51
186.2, 4.1, 5.759, None,2018-12-19 05:00:00, 4.11,51
186.0, 3.9, 5.883, None,2018-12-19 06:00:00, 3.895,51
187.9, 3.4, 4.969, None,2018-12-19 07:00:00, 3.417,51
205.2, 3.2, 4.149, None,2018-12-19 08:00:00, 3.18,51
199.2, 3.2, 3.803, None,2018-12-19 09:00:00, 3.215,51
191.0, 3.3, 3.379, None,2018-12-19 10:00:00, 3.297,51
189.8, 3.5, 3.811, None,2018-12-19 11:00:00, 3.534,51
186.7, 4.0, 4.863, None,2018-12-19 12:00:00, 4.003,51
182.8, 3.9, 4.923, None,2018-12-19 13:00:00, 3.903,51
185.8, 3.7, 4.314, None,2018-12-19 14:00:00, 3.659,51
183.8, 3.6, 4.499, None,2018-12-19 15:00:00, 3.553,51
188.9, 3.2, 3.51, None,2018-12-19 16:00:00, 3.242,51
189.4, 3.3, 2.064, None,2018-12-19 17:00:00, 3.337,51
194.3, 3.5, 2.416, None,2018-12-19 18:00:00, 3.512,51
141.5, 2.7, 2.059, None,2018-12-19 19:00:00, 2.727,51
157.2, 2.9, 2.877, None,2018-12-19 20:00:00, 2.916,51
202.0, 2.6, 2.934, None,2018-12-19 21:00:00, 2.639,51
282.6, 1.7, 1.485, None,2018-12-19 22:00:00, 1.707,51
4.1, 0.7, 1.344, None,2018-12-19 23:00:00, 0.722,51
6.4, -0.4, 1.804, None,2018-12-20 00:00:00, -0.407999,51
3.0, -0.6, 1.863, None,2018-12-20 01:00:00, -0.564998,51
136.3, 0.9, 2.026, None,2018-12-20 02:00:00, 0.931999,51
2.8, -0.2, 2.506, None,2018-12-20 03:00:00, -0.165998,51
3.9, -0.2, 2.41, None,2018-12-20 04:00:00, -0.2,51
0.7, -0.2, 2.55, None,2018-12-20 05:00:00, -0.2,51
8.7, -0.1, 2.503, None,2018-12-20 06:00:00, -0.142,51
19.6, -0.2, 2.309, None,2018-12-20 07:00:00, -0.155,51
21.3, -0.2, 2.406, None,2018-12-20 08:00:00, -0.166998,51
12.9, -0.1, 2.371, None,2018-12-20 09:00:00, -0.143,51
3.9, -0.1, 2.392, None,2018-12-20 10:00:00, -0.076999,51
2.4, 0.0, 2.759, None,2018-12-20 11:00:00, -0.035999,51
358.5, 0.1, 2.818, None,2018-12-20 12:00:00, 0.130998,51
358.3, 0.2, 2.263, None,2018-12-20 13:00:00, 0.174998,51
5.9, 0.2, 1.843, None,2018-12-20 14:00:00, 0.202998,51
21.9, 0.3, 1.498, None,2018-12-20 15:00:00, 0.279,51
31.2, 0.3, 1.783, None,2018-12-20 16:00:00, 0.333999,51
22.5, 0.3, 1.74, None,2018-12-20 17:00:00, 0.259,51
286.8, 0.5, 2.023, None,2018-12-20 18:00:00, 0.469,51
240.4, 0.5, 2.99, None,2018-12-20 19:00:00, 0.486,51
263.7, 1.0, 6.38, None,2018-12-20 20:00:00, 1.025,51
261.1, 0.6, 5.477, None,2018-12-20 21:00:00, 0.637,51
261.9, 0.0, 6.541, None,2018-12-20 22:00:00, -0.027,51
261.3, -0.5, 6.739, None,2018-12-20 23:00:00, -0.474,51
260.5, -0.7, 6.655, None,2018-12-21 00:00:00, -0.727998,51
254.5, -1.1, 6.157, None,2018-12-21 01:00:00, -1.065,51
246.1, -1.6, 5.145, None,2018-12-21 02:00:00, -1.573,51
253.4, -2.1, 6.079, None,2018-12-21 03:00:00, -2.145,51
244.6, -2.6, 4.446, None,2018-12-21 04:00:00, -2.578,51
257.6, -2.9, 4.513, None,2018-12-21 05:00:00, -2.905,51
262.6, -3.3, 5.233, None,2018-12-21 06:00:00, -3.3,51
241.9, -3.5, 3.403, None,2018-12-21 07:00:00, -3.488,51
217.5, -3.6, 2.606, None,2018-12-21 08:00:00, -3.585,51
233.2, -3.8, 3.574, None,2018-12-21 09:00:00, -3.769,51
217.5, -3.8, 3.309, None,2018-12-21 10:00:00, -3.834,51
230.3, -4.0, 2.935, None,2018-12-21 11:00:00, -3.968,51
228.2, -3.7, 3.181, None,2018-12-21 12:00:00, -3.737,51
236.7, -3.5, 2.605, None,2018-12-21 13:00:00, -3.479,51
206.0, -3.4, 2.826, None,2018-12-21 14:00:00, -3.398,51
198.0, -3.3, 2.888, None,2018-12-21 15:00:00, -3.285,51
209.1, -3.5, 1.996, None,2018-12-21 16:00:00, -3.494,51
188.8, -4.5, 0.656, None,2018-12-21 17:00:00, -4.531,51
46.6, -5.5, 0.740998, None,2018-12-21 18:00:00, -5.514,51
20.5, -6.5, 0.981998, None,2018-12-21 19:00:00, -6.451,51
17.6, -7.2, None, None,2018-12-21 20:00:00, None,51
8.1, -7.7, 1.369, None,2018-12-21 21:00:00, -7.66,51
11.0, -8.2, 1.619, None,2018-12-21 22:00:00, -8.17,51
15.5, -8.3, 1.503, None,2018-12-21 23:00:00, -8.33,51
22.0, -8.6, 1.65, None,2018-12-22 00:00:00, -8.6,51
19.9, -8.8, 1.573, None,2018-12-22 01:00:00, -8.81,51
20.9, -9.3, 1.323, None,2018-12-22 02:00:00, -9.28,51
32.2, -9.9, 1.165, None,2018-12-22 03:00:00, -9.85,51
35.2, -10.4, 1.241, None,2018-12-22 04:00:00, -10.42,51
18.2, -10.9, 1.581, None,2018-12-22 05:00:00, -10.91,51
38.9, -11.4, 1.568, None,2018-12-22 06:00:00, -11.44,51
35.0, -11.9, 1.664, None,2018-12-22 07:00:00, -11.92,51
30.9, -11.8, 1.644, None,2018-12-22 08:00:00, -11.79,51
35.5, -11.2, 0.991998, None,2018-12-22 09:00:00, -11.23,51
52.1, -11.0, 1.168, None,2018-12-22 10:00:00, -11.01,51
