RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
74.9, None, None, None,23.18,57.51, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.431, None, None, None, None,11.8, None, None, None, None,2017-11-12 00:00:00, None,46,,
74.9, None, None, None,21.26,54.14, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.469, None, None, None, None,10.41, None, None, None, None,2017-11-12 01:00:00, None,46,,
75.0, None, None, None,20.97,57.27, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.508, None, None, None, None,10.37, None, None, None, None,2017-11-12 02:00:00, None,46,,
75.0, None, None, None,22.15,55.85, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.566, None, None, None, None,10.44, None, None, None, None,2017-11-12 03:00:00, None,46,,
75.0, None, None, None,24.55,57.33, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.499, None, None, None, None,10.85, None, None, None, None,2017-11-12 04:00:00, None,46,,
75.1, None, None, None,24.32,57.94, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.375, None, None, None, None,11.42, None, None, None, None,2017-11-12 05:00:00, None,46,,
75.2, None, None, None,24.46,58.05, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.372, None, None, None, None,12.21, None, None, None, None,2017-11-12 06:00:00, None,46,,
75.3, None, None, None,22.62,59.07, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.287, None, None, None, None,10.96, None, None, None, None,2017-11-12 07:00:00, None,46,,
75.4, None, None, None,22.68,61.87, None, None,-5.0, None, None, None, None, None, None, None, None, None,-1.172, None, None, None, None,12.55, None, None, None, None,2017-11-12 08:00:00, None,46,,
75.5, None, None, None,21.33,63.45, None, None,-4.0, None, None, None, None, None, None, None, None, None,-1.01, None, None, None, None,13.85, None, None, None, None,2017-11-12 09:00:00, None,46,,
75.6, None, None, None,19.32,63.92, None, None,-4.0, None, None, None, None, None, None, None, None, None,-0.671, None, None, None, None,11.43, None, None, None, None,2017-11-12 10:00:00, None,46,,
75.8, None, None, None,14.66,73.4, None, None,-3.0, None, None, None, None, None, None, None, None, None,-0.125, None, None, None, None,15.95, None, None, None, None,2017-11-12 11:00:00, None,46,,
75.4, None, None, None,15.74,67.1, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.067, None, None, None, None,14.16, None, None, None, None,2017-11-12 12:00:00, None,46,,
74.9, None, None, None,14.84,69.27, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.104, None, None, None, None,14.56, None, None, None, None,2017-11-12 13:00:00, None,46,,
74.8, None, None, None,15.88,64.4, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.074, None, None, None, None,12.15, None, None, None, None,2017-11-12 14:00:00, None,46,,
74.8, None, None, None,16.03,65.24, None, None,-3.0, None, None, None, None, None, None, None, None, None,-0.022, None, None, None, None,14.16, None, None, None, None,2017-11-12 15:00:00, None,46,,
75.0, None, None, None,20.98,60.16, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.007, None, None, None, None,12.38, None, None, None, None,2017-11-12 16:00:00, None,46,,
75.3, None, None, None,18.52,68.79, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.075, None, None, None, None,13.57, None, None, None, None,2017-11-12 17:00:00, None,46,,
75.6, None, None, None,16.21,65.01, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.046, None, None, None, None,11.8, None, None, None, None,2017-11-12 18:00:00, None,46,,
75.8, None, None, None,13.29,73.1, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.037, None, None, None, None,13.36, None, None, None, None,2017-11-12 19:00:00, None,46,,
76.0, None, None, None,11.64,68.39, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.068, None, None, None, None,13.14, None, None, None, None,2017-11-12 20:00:00, None,46,,
76.1, None, None, None,12.85,67.52, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.057, None, None, None, None,14.28, None, None, None, None,2017-11-12 21:00:00, None,46,,
76.3, None, None, None,16.77,64.21, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.077, None, None, None, None,13.68, None, None, None, None,2017-11-12 22:00:00, None,46,,
76.5, None, None, None,15.79,71.0, None, None,-4.0, None, None, None, None, None, None, None, None, None,0.078, None, None, None, None,15.21, None, None, None, None,2017-11-12 23:00:00, None,46,,
76.7, None, None, None,17.11,66.7, None, None,-3.0, None, None, None, None, None, None, None, None, None,0.097, None, None, None, None,15.49, None, None, None, None,2017-11-13 00:00:00, None,46,,
76.9, None, None, None,18.11,66.38, None, None,-3.0, None, None, None, None, None, None, None, None, None,0.095, None, None, None, None,14.4, None, None, None, None,2017-11-13 01:00:00, None,46,,
77.1, None, None, None,17.58,69.15, None, None,-3.0, None, None, None, None, None, None, None, None, None,0.104, None, None, None, None,14.33, None, None, None, None,2017-11-13 02:00:00, None,46,,
77.3, None, None, None,20.53,64.68, None, None,-3.0, None, None, None, None, None, None, None, None, None,0.163, None, None, None, None,13.52, None, None, None, None,2017-11-13 03:00:00, None,46,,
77.7, None, None, None,21.36,61.85, None, None,-3.0, None, None, None, None, None, None, None, None, None,0.231, None, None, None, None,14.35, None, None, None, None,2017-11-13 04:00:00, None,46,,
78.0, None, None, None,23.51,58.03, None, None,-3.0, None, None, None, None, None, None, None, None, None,0.144, None, None, None, None,10.77, None, None, None, None,2017-11-13 05:00:00, None,46,,
