CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -9.23,92.8, None, None, None, None, 5.609, 17.8, 257.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 00:00:00, None, None,13
None, -9.34,92.7, None, None, None, None, 5.037, 15.48, 257.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 01:00:00, None, None,13
None, -9.78,92.5, None, None, None, None, 7.072, 18.51, 261.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 02:00:00, None, None,13
None, -9.97,92.3, None, None, None, None, 7.761, 17.67, 264.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 03:00:00, None, None,13
None, -9.61,92.5, None, None, None, None, 5.22, 12.57, 251.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 04:00:00, None, None,13
None, -10.16,92.0, None, None, None, None, 4.831, 12.93, 250.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 05:00:00, None, None,13
None, -10.56,91.7, None, None, None, None, 6.809, 17.18, 247.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 06:00:00, None, None,13
None, -10.62,91.8, None, None, None, None, 4.053, 22.71, 228.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 07:00:00, None, None,13
None, -10.58,91.9, None, None, None, None, 3.827, 25.52, 233.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 08:00:00, None, None,13
None, -10.21,91.9, None, None, None, None, 6.256, 28.1, 232.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 09:00:00, None, None,13
None, -9.14,92.5, None, None, None, None, 5.22, 25.22, 230.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 10:00:00, None, None,13
None, -8.75,92.7, None, None, None, None, 6.804, 29.52, 235.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 11:00:00, None, None,13
None, -8.94,92.6, None, None, None, None, 6.426, 36.71, 233.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 12:00:00, None, None,13
None, -8.34,93.5, None, None, None, None, 5.975, 33.89, 233.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 13:00:00, None, None,13
None, -7.852,93.6, None, None, None, None, 6.795, 34.81, 229.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 14:00:00, None, None,13
None, -7.292,94.0, None, None, None, None, 7.348, 34.16, 233.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 15:00:00, None, None,13
None, -7.266,94.0, None, None, None, None, 7.105, 31.85, 234.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 16:00:00, None, None,13
None, -7.073,94.1, None, None, None, None, 7.822, 29.57, 236.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 17:00:00, None, None,13
None, -6.916,94.3, None, None, None, None, 6.481, 28.67, 241.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 18:00:00, None, None,13
None, -6.778,94.4, None, None, None, None, 6.933, 25.82, 238.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 19:00:00, None, None,13
None, -6.65,94.5, None, None, None, None, 6.51, 20.56, 240.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 20:00:00, None, None,13
None, -5.975,95.2, None, None, None, None, 6.014, 16.43, 238.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 21:00:00, None, None,13
None, -5.706,95.4, None, None, None, None, 6.582, 11.28, 235.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 22:00:00, None, None,13
None, -6.0,94.8, None, None, None, None, 6.423, 8.42, 234.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-26 23:00:00, None, None,13
None, -6.025,95.1, None, None, None, None, 5.839, 6.164, 229.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-27 00:00:00, None, None,13
None, -5.926,95.3, None, None, None, None, 5.437, 4.173, 230.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-27 01:00:00, None, None,13
None, -5.951,95.0, None, None, None, None, 3.744, 2.306, 228.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-27 02:00:00, None, None,13
