air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
14.8,14.8, None, None,20.1,67.0, None,2021-07-16 00:00:00, None,9.0, 989.0,29
14.5,14.4, None, None,20.1,70.0, None,2021-07-16 01:00:00, None,9.0, 990.0,29
14.0,14.0, 997.1, None,20.1,72.0, None,2021-07-16 02:00:00, None,9.0, 990.0,29
13.6,13.6, 997.1, None,20.1,74.0, None,2021-07-16 03:00:00, None,9.0, 990.0,29
13.4,13.4, 997.1, None,20.1,74.0, None,2021-07-16 04:00:00, None,9.0, 990.0,29
13.1,13.1, 997.1, None,20.1,75.0, None,2021-07-16 05:00:00, None,9.0, 990.0,29
13.1,13.0, 997.1, None,20.1,75.0, None,2021-07-16 06:00:00, None,9.0, 990.0,29
13.2,13.1, 997.1, None,13.5,74.0, None,2021-07-16 07:00:00, None,9.0, 990.0,29
13.8,13.0, 997.1, None,13.7,75.0, None,2021-07-16 08:00:00, None,9.0, 990.0,29
14.5,13.0, 998.1, None,14.6,70.0, None,2021-07-16 09:00:00, None,9.0, 991.0,29
15.4,13.0, 998.1, None,16.0,68.0, None,2021-07-16 10:00:00, None,10.0, 991.0,29
16.9,13.0, 998.1, None,16.9,64.0, None,2021-07-16 11:00:00, None,10.0, 991.0,29
17.8,13.0, 998.1, None,18.2,61.0, None,2021-07-16 12:00:00, None,10.0, 991.0,29
17.9,13.0, 998.1, None,18.3,60.0, None,2021-07-16 13:00:00, None,10.0, 991.0,29
18.5,13.0, 998.1, None,18.8,56.0, None,2021-07-16 14:00:00, None,10.0, 991.0,29
18.5,13.0, 998.1, None,18.8,59.0, None,2021-07-16 15:00:00, None,10.0, 991.0,29
18.7,13.0, 998.1, None,18.9,57.0, None,2021-07-16 16:00:00, None,10.0, 991.0,29
19.1,13.0, 998.1, None,19.5,57.0, None,2021-07-16 17:00:00, None,10.0, 991.0,29
19.0,13.0, 998.1, None,19.5,55.0, None,2021-07-16 18:00:00, None,10.0, 991.0,29
18.2,18.0, 998.1, None,19.1,59.0, None,2021-07-16 19:00:00, None,10.0, 991.0,29
18.9,18.0, 998.1, None,19.1,58.0, None,2021-07-16 20:00:00, None,10.0, 991.0,29
18.6,17.9, 998.1, None,19.1,59.0, None,2021-07-16 21:00:00, None,11.0, 991.0,29
17.5,17.5, 998.1, None,19.1,62.0, None,2021-07-16 22:00:00, None,10.0, 991.0,29
17.4,17.2, 998.1, None,19.1,64.0, None,2021-07-16 23:00:00, None,11.0, 991.0,29
17.1,16.8, 998.1, None,19.1,67.0, None,2021-07-17 00:00:00, None,11.0, 991.0,29
16.9,16.7, 998.1, None,19.1,66.0, None,2021-07-17 01:00:00, None,11.0, 991.0,29
16.7,16.7, 998.1, None,19.1,67.0, None,2021-07-17 02:00:00, None,11.0, 991.0,29
16.6,16.6, 998.1, None,19.1,68.0, None,2021-07-17 03:00:00, None,11.0, 991.0,29
16.2,16.1, 998.1, None,19.1,71.0, None,2021-07-17 04:00:00, None,11.0, 991.0,29
16.1,15.9, 998.1, None,19.1,72.0, None,2021-07-17 05:00:00, None,11.0, 991.0,29
15.9,15.7, 998.1, None,19.1,72.0, None,2021-07-17 06:00:00, None,11.0, 991.0,29
15.8,15.4, 998.1, None,16.0,73.0, None,2021-07-17 07:00:00, None,11.0, 991.0,29
16.4,15.4, 999.1, None,16.6,70.0, None,2021-07-17 08:00:00, None,11.0, 992.0,29
16.2,15.4, 1000.1, None,16.6,69.0, None,2021-07-17 09:00:00, None,10.0, 993.0,29
17.5,15.4, 999.1, None,17.6,63.0, None,2021-07-17 10:00:00, None,10.0, 992.0,29
18.2,15.4, 999.1, None,18.4,58.0, None,2021-07-17 11:00:00, None,10.0, 992.0,29
19.5,15.4, 1000.1, None,19.5,54.0, None,2021-07-17 12:00:00, None,10.0, 993.0,29
21.2,15.4, 1000.1, None,21.3,48.0, None,2021-07-17 13:00:00, None,10.0, 993.0,29
20.7,15.4, 1000.1, None,21.6,47.0, None,2021-07-17 14:00:00, None,9.0, 993.0,29
21.4,15.4, 1000.1, None,21.9,43.0, None,2021-07-17 15:00:00, None,8.0, 993.0,29
21.5,15.4, 1000.1, None,22.2,44.0, None,2021-07-17 16:00:00, None,8.0, 993.0,29
22.4,15.4, 999.1, None,22.5,41.0, None,2021-07-17 17:00:00, None,9.0, 992.0,29
