CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
13.4, 50.87, None, None, None, 0.105, 4.986, 299.7, 3.0, None, 13.4, 13.1, 0.0, 3.0, None, 16.6, None, None, 51.0, None,2021-07-16 00:00:00, -6999.0, None, -6999.0, -6999.0,29
13.4, 49.24, None, None, None, 0.0, 4.893, 299.9, 3.0, None, 13.4, 13.1, 0.0, 3.0, None, 16.6, None, None, 49.0, None,2021-07-16 01:00:00, -6999.0, None, -6999.0, -6999.0,29
12.91, 54.53, None, None, None, 0.088, 3.137, 299.9, 4.0, None, 12.9, 12.9, 0.0, 4.0, None, 16.6, None, None, 55.0, None,2021-07-16 02:00:00, -6999.0, None, -6999.0, -6999.0,29
12.62, 53.79, None, None, None, 0.112, 7.93, 300.0, 4.0, None, 12.6, 12.5, 0.0, 4.0, None, 16.6, None, None, 54.0, None,2021-07-16 03:00:00, -6999.0, None, -6999.0, -6999.0,29
12.23, 58.47, None, None, None, 0.056, 5.395, 300.3, 4.0, None, 12.2, 12.2, 0.0, 4.0, None, 16.6, None, None, 58.0, None,2021-07-16 04:00:00, -6999.0, None, -6999.0, -6999.0,29
12.86, 47.61, None, None, None, 0.137, 2.793, 300.4, 2.0, None, 12.9, 12.1, 0.0, 2.0, None, 16.6, None, None, 48.0, None,2021-07-16 05:00:00, -6999.0, None, -6999.0, -6999.0,29
13.5, 41.9, None, None, None, 0.04, 2.806, 300.4, 1.0, None, 13.5, 12.1, 0.0, 1.0, None, 16.6, None, None, 42.0, None,2021-07-16 06:00:00, -6999.0, None, -6999.0, -6999.0,29
14.22, 45.09, None, None, None, 0.112, 3.279, 300.4, 2.0, None, 14.2, 13.5, 0.0, 2.0, None, 14.4, None, None, 45.0, None,2021-07-16 07:00:00, -6999.0, None, -6999.0, -6999.0,29
14.78, 43.38, None, None, None, 0.232, 1.123, 300.4, 2.0, None, 14.8, 13.5, 0.0, 2.0, None, 15.1, None, None, 43.0, None,2021-07-16 08:00:00, -6999.0, None, -6999.0, -6999.0,29
14.86, 46.29, None, None, None, 0.224, 1.213, 300.4, 3.0, None, 14.9, 13.5, 0.0, 3.0, None, 15.6, None, None, 46.0, None,2021-07-16 09:00:00, -6999.0, None, -6999.0, -6999.0,29
14.7, 48.05, None, None, None, 0.695, 2.773, 301.2, 4.0, None, 14.7, 13.5, 0.0, 4.0, None, 15.6, None, None, 48.0, None,2021-07-16 10:00:00, -6999.0, None, -6999.0, -6999.0,29
14.55, 51.65, None, None, None, 53.76, 2.784, 290.1, 5.0, None, 14.6, 13.5, 0.0, 5.0, None, 15.6, None, None, 52.0, None,2021-07-16 11:00:00, -6999.0, None, -6999.0, -6999.0,29
15.09, 51.44, None, None, None, 62.59, 1.797, 75.6, 5.0, None, 15.1, 13.5, 0.0, 5.0, None, 15.7, None, None, 51.0, None,2021-07-16 12:00:00, -6999.0, None, -6999.0, -6999.0,29
None, None, None, None, None, None, None, None, 4.0, None, 15.1, 13.5, 0.0, None, None, 16.1, None, None, 47.0, None,2021-07-16 13:00:00, -6999.0, None, -6999.0, -6999.0,29
15.33, 45.54, None, None, None, 11.04, 4.17, 280.5, 4.0, None, 15.3, 13.5, 0.0, 4.0, None, 16.1, None, None, 46.0, None,2021-07-16 14:00:00, -6999.0, None, -6999.0, -6999.0,29
15.77, 39.9, None, None, None, 31.74, 5.024, 304.6, 2.0, None, 15.8, 13.5, 0.0, 2.0, None, 16.1, None, None, 40.0, None,2021-07-16 15:00:00, -6999.0, None, -6999.0, -6999.0,29
15.91, 38.95, None, None, None, 31.89, 6.162, 252.1, 2.0, None, 15.9, 13.5, 0.0, 2.0, None, 16.3, None, None, 39.0, None,2021-07-16 16:00:00, -6999.0, None, -6999.0, -6999.0,29
15.28, 40.58, None, None, None, 12.67, 6.877, 266.2, 2.0, None, 15.3, 13.5, 0.0, 2.0, None, 16.7, None, None, 41.0, None,2021-07-16 17:00:00, -6999.0, None, -6999.0, -6999.0,29
15.11, 40.8, None, None, None, 7.63, 10.96, 275.5, 2.0, None, 15.1, 13.5, 0.0, 2.0, None, 16.7, None, None, 41.0, None,2021-07-16 18:00:00, -6999.0, None, -6999.0, -6999.0,29
14.1, 45.49, None, None, None, 3.551, 6.257, 284.0, 3.0, None, 14.1, 14.0, 0.0, 3.0, None, 15.1, None, None, 45.0, None,2021-07-16 19:00:00, -6999.0, None, -6999.0, -6999.0,29
13.81, 53.7, None, None, None, 12.27, 7.94, 273.8, 5.0, None, 13.8, 13.8, 0.0, 5.0, None, 15.1, None, None, 54.0, None,2021-07-16 20:00:00, -6999.0, None, -6999.0, -6999.0,29
13.08, 55.6, None, None, None, 8.61, 7.76, 275.7, 4.0, None, 13.1, 13.1, 0.0, 4.0, None, 15.1, None, None, 56.0, None,2021-07-16 21:00:00, -6999.0, None, -6999.0, -6999.0,29
12.81, 56.43, None, None, None, 5.638, 7.91, 281.5, 4.0, None, 12.8, 12.8, 0.0, 4.0, None, 15.1, None, None, 56.0, None,2021-07-16 22:00:00, -6999.0, None, -6999.0, -6999.0,29
12.77, 54.87, None, None, None, 6.96, 6.065, 297.5, 4.0, None, 12.8, 12.7, 0.0, 4.0, None, 15.1, None, None, 55.0, None,2021-07-16 23:00:00, -6999.0, None, -6999.0, -6999.0,29
13.2, 48.96, None, None, None, 13.78, 5.407, 291.3, 3.0, None, 13.2, 12.7, 0.0, 3.0, None, 15.1, None, None, 49.0, None,2021-07-17 00:00:00, -6999.0, None, -6999.0, -6999.0,29
11.65, 60.03, None, None, None, 5.477, 7.62, 277.2, 4.0, None, 11.7, 11.6, 0.0, 4.0, None, 15.1, None, None, 60.0, None,2021-07-17 01:00:00, -6999.0, None, -6999.0, -6999.0,29
10.92, 63.7, None, None, None, 3.575, 6.963, 305.7, 4.0, None, 10.9, 10.9, 0.0, 4.0, None, 15.1, None, None, 64.0, None,2021-07-17 02:00:00, -6999.0, None, -6999.0, -6999.0,29
10.39, 65.06, None, None, None, 8.48, 10.16, 314.8, 4.0, None, 10.4, 10.3, 0.0, 4.0, None, 15.1, None, None, 65.0, None,2021-07-17 03:00:00, -6999.0, None, -6999.0, -6999.0,29
9.77, 66.43, None, None, None, 7.05, 11.06, 324.8, 4.0, None, 9.8, 9.6, 0.0, 4.0, None, 15.1, None, None, 66.0, None,2021-07-17 04:00:00, -6999.0, None, -6999.0, -6999.0,29
10.61, 62.02, None, None, None, 0.04, 7.83, 335.3, 4.0, None, 10.6, 9.6, 0.0, 4.0, None, 15.1, None, None, 62.0, None,2021-07-17 05:00:00, -6999.0, None, -6999.0, -6999.0,29
