CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
15.59,55.28,2021-07-16 00:00:00,7.0,29
14.24,58.8,2021-07-16 01:00:00,6.0,29
12.45,66.4,2021-07-16 02:00:00,6.0,29
11.97,67.38,2021-07-16 03:00:00,6.0,29
10.8,67.61,2021-07-16 04:00:00,5.0,29
11.19,66.51,2021-07-16 05:00:00,5.0,29
12.02,69.2,2021-07-16 06:00:00,6.0,29
12.48,66.4,2021-07-16 07:00:00,7.0,29
15.44,58.73,2021-07-16 08:00:00,7.0,29
18.09,48.58,2021-07-16 09:00:00,7.0,29
19.77,42.73,2021-07-16 10:00:00,7.0,29
20.81,45.46,2021-07-16 11:00:00,9.0,29
21.38,43.0,2021-07-16 12:00:00,8.0,29
22.55,38.67,2021-07-16 13:00:00,8.0,29
23.5,36.14,2021-07-16 14:00:00,8.0,29
24.01,32.92,2021-07-16 15:00:00,6.0,29
24.49,28.79,2021-07-16 16:00:00,5.0,29
23.58,28.12,2021-07-16 17:00:00,4.0,29
22.98,27.77,2021-07-16 18:00:00,4.0,29
22.77,29.59,2021-07-16 19:00:00,4.0,29
22.0,29.51,2021-07-16 20:00:00,3.0,29
19.65,35.06,2021-07-16 21:00:00,4.0,29
16.71,43.52,2021-07-16 22:00:00,4.0,29
14.83,51.49,2021-07-16 23:00:00,5.0,29
13.12,54.93,2021-07-17 00:00:00,4.0,29
15.45,46.43,2021-07-17 01:00:00,4.0,29
12.13,57.31,2021-07-17 02:00:00,4.0,29
10.3,65.24,2021-07-17 03:00:00,4.0,29
9.54,67.99,2021-07-17 04:00:00,4.0,29
8.89,71.33,2021-07-17 05:00:00,4.0,29
8.31,73.95,2021-07-17 06:00:00,4.0,29
12.53,60.42,2021-07-17 07:00:00,5.0,29
15.09,53.33,2021-07-17 08:00:00,6.0,29
16.95,47.22,2021-07-17 09:00:00,6.0,29
17.88,40.93,2021-07-17 10:00:00,4.0,29
20.01,32.55,2021-07-17 11:00:00,3.0,29
19.42,35.24,2021-07-17 12:00:00,4.0,29
21.06,33.62,2021-07-17 13:00:00,5.0,29
21.03,34.36,2021-07-17 14:00:00,5.0,29
22.29,31.39,2021-07-17 15:00:00,4.0,29
21.82,32.34,2021-07-17 16:00:00,4.0,29
22.92,29.85,2021-07-17 17:00:00,5.0,29
22.33,27.91,2021-07-17 18:00:00,3.0,29
21.17,30.95,2021-07-17 19:00:00,4.0,29
20.89,31.98,2021-07-17 20:00:00,3.0,29
17.96,38.9,2021-07-17 21:00:00,4.0,29
15.28,45.95,2021-07-17 22:00:00,4.0,29
14.65,49.03,2021-07-17 23:00:00,4.0,29
14.51,49.17,2021-07-18 00:00:00,5.0,29
12.8,56.11,2021-07-18 01:00:00,4.0,29
11.56,61.96,2021-07-18 02:00:00,5.0,29
12.96,55.46,2021-07-18 03:00:00,4.0,29
9.57,68.44,2021-07-18 04:00:00,4.0,29
7.253,77.13,2021-07-18 05:00:00,4.0,29
6.638,77.46,2021-07-18 06:00:00,3.0,29
8.97,75.08,2021-07-18 07:00:00,5.0,29
14.76,49.25,2021-07-18 08:00:00,5.0,29
16.55,47.27,2021-07-18 09:00:00,5.0,29
18.25,40.67,2021-07-18 10:00:00,5.0,29
19.98,34.63,2021-07-18 11:00:00,4.0,29
20.8,33.22,2021-07-18 12:00:00,4.0,29
22.59,28.09,2021-07-18 13:00:00,3.0,29
23.09,25.59,2021-07-18 14:00:00,2.0,29
23.63,25.52,2021-07-18 15:00:00,3.0,29
23.95,25.13,2021-07-18 16:00:00,3.0,29
23.67,25.85,2021-07-18 17:00:00,3.0,29
24.2,26.44,2021-07-18 18:00:00,4.0,29
23.81,27.34,2021-07-18 19:00:00,4.0,29
22.74,29.26,2021-07-18 20:00:00,4.0,29
20.62,34.74,2021-07-18 21:00:00,5.0,29
18.08,43.05,2021-07-18 22:00:00,6.0,29
15.15,51.89,2021-07-18 23:00:00,5.0,29
12.45,57.88,2021-07-19 00:00:00,5.0,29
10.32,63.25,2021-07-19 01:00:00,3.0,29
9.17,66.38,2021-07-19 02:00:00,4.0,29
7.683,70.17,2021-07-19 03:00:00,2.0,29
6.251,74.27,2021-07-19 04:00:00,2.0,29
5.664,77.45,2021-07-19 05:00:00,2.0,29
5.272,78.1,2021-07-19 06:00:00,2.0,29
8.36,75.56,2021-07-19 07:00:00,5.0,29
13.62,61.39,2021-07-19 08:00:00,6.0,29
16.19,56.27,2021-07-19 09:00:00,7.0,29
18.17,50.32,2021-07-19 10:00:00,8.0,29
21.19,37.96,2021-07-19 11:00:00,6.0,29
23.33,30.03,2021-07-19 12:00:00,5.0,29
24.48,22.95,2021-07-19 13:00:00,3.0,29
25.43,18.29,2021-07-19 14:00:00,0.0,29
26.13,18.5,2021-07-19 15:00:00,0.0,29
26.68,17.87,2021-07-19 16:00:00,0.0,29
27.4,16.26,2021-07-19 17:00:00,0.0,29
27.75,14.24,2021-07-19 18:00:00,-2.0,29
26.89,14.62,2021-07-19 19:00:00,-3.0,29
25.74,16.7,2021-07-19 20:00:00,-1.0,29
19.89,28.49,2021-07-19 21:00:00,1.0,29
15.72,35.55,2021-07-19 22:00:00,1.0,29
