pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 14.13, 76.32, 14.1, None, 19.5, 4.24, 170.7, 10.0, None, 14.1, 11.3, 10.0, 0.0, None, 0.0, 76.0,2021-07-19 09:00:00, -6999.0, -6999.0,29
None, 16.06, 67.92, 16.1, None, 27.62, 6.681, 160.6, 10.0, None, 16.1, 11.3, 10.0, 0.0, None, 0.0, 68.0,2021-07-19 10:00:00, -6999.0, -6999.0,29
None, 19.38, 54.67, 19.5, None, 24.44, 6.609, 168.7, 10.0, None, 19.4, 11.3, 10.0, 0.0, None, 0.0, 55.0,2021-07-19 11:00:00, -6999.0, -6999.0,29
None, 22.71, 39.76, 22.7, None, 29.25, 5.636, 171.3, 9.0, None, 22.7, 11.3, 9.0, 0.0, None, 0.0, 40.0,2021-07-19 12:00:00, -6999.0, -6999.0,29
None, 26.31, 27.38, 26.0, None, 31.15, 6.23, 167.4, 7.0, None, 26.3, 11.3, 7.0, 0.0, None, 0.0, 27.0,2021-07-19 13:00:00, -6999.0, -6999.0,29
None, 27.79, 17.24, 28.1, None, 33.93, 9.78, 358.8, 0.0, None, 27.8, 11.3, 0.0, 0.0, None, 0.0, 17.0,2021-07-19 14:00:00, -6999.0, -6999.0,29
None, 28.57, 16.38, 28.6, None, 40.57, 9.36, 359.9, 1.0, None, 28.6, 11.3, 1.0, 0.0, None, 0.0, 16.0,2021-07-19 15:00:00, -6999.0, -6999.0,29
None, 28.51, 17.73, 29.1, None, 41.92, 8.63, 1.649, 1.0, None, 28.5, 11.3, 1.0, 0.0, None, 0.0, 18.0,2021-07-19 16:00:00, -6999.0, -6999.0,29
None, 28.43, 17.08, 29.1, None, 33.72, 9.44, 351.8, 2.0, None, 28.4, 11.3, 2.0, 0.0, None, 0.0, 17.0,2021-07-19 17:00:00, -6999.0, -6999.0,29
None, 28.34, 17.13, 29.2, None, 27.27, 10.46, 347.8, 2.0, None, 28.3, 11.3, 2.0, 0.0, None, 0.0, 17.0,2021-07-19 18:00:00, -6999.0, -6999.0,29
None, 27.45, 17.99, 28.9, None, 30.71, 7.303, 352.9, 1.0, None, 27.5, 27.5, 1.0, 0.0, None, 0.0, 18.0,2021-07-19 19:00:00, -6999.0, -6999.0,29
None, 21.74, 48.21, 28.9, None, 62.78, 7.731, 200.7, 10.0, None, 21.7, 21.8, 10.0, 0.0, None, 0.0, 48.0,2021-07-19 20:00:00, -6999.0, -6999.0,29
None, 19.63, 56.33, 28.9, None, 36.83, 4.969, 173.6, 11.0, None, 19.6, 19.7, 11.0, 0.0, None, 0.0, 56.0,2021-07-19 21:00:00, -6999.0, -6999.0,29
None, 18.14, 62.52, 28.9, None, 40.45, 2.959, 180.6, 11.0, None, 18.1, 18.1, 11.0, 0.0, None, 0.0, 63.0,2021-07-19 22:00:00, -6999.0, -6999.0,29
None, 17.03, 67.29, 28.9, None, 19.65, 5.954, 170.4, 11.0, None, 17.0, 17.0, 11.0, 0.0, None, 0.0, 67.0,2021-07-19 23:00:00, -6999.0, -6999.0,29
None, 16.02, 71.42, 28.9, None, 18.76, 6.354, 174.5, 11.0, None, 16.0, 16.1, 11.0, 0.0, None, 0.0, 71.0,2021-07-20 00:00:00, -6999.0, -6999.0,29
None, 13.75, 76.61, 28.9, None, 56.93, 0.744, 159.5, 10.0, None, 13.8, 13.7, 10.0, 0.0, None, 0.0, 77.0,2021-07-20 01:00:00, -6999.0, -6999.0,29
None, 12.72, 79.25, 28.9, None, 28.93, 2.831, 163.1, 9.0, None, 12.7, 12.7, 9.0, 0.0, None, 0.0, 79.0,2021-07-20 02:00:00, -6999.0, -6999.0,29
None, 13.23, 78.37, 28.9, None, 63.43, 1.771, 162.1, 9.0, None, 13.2, 12.5, 9.0, 0.0, None, 0.0, 78.0,2021-07-20 03:00:00, -6999.0, -6999.0,29
None, 12.67, 81.6, 28.9, None, 63.9, 2.719, 166.7, 10.0, None, 12.7, 12.1, 10.0, 0.0, None, 0.0, 82.0,2021-07-20 04:00:00, -6999.0, -6999.0,29
None, 12.38, 82.7, 28.9, None, 40.11, 2.535, 149.9, 10.0, None, 12.4, 12.1, 10.0, 0.0, None, 0.0, 83.0,2021-07-20 05:00:00, -6999.0, -6999.0,29
None, 13.26, 80.9, 28.9, None, 50.67, 0.93, 178.9, 10.0, None, 13.3, 12.1, 10.0, 0.0, None, 0.0, 81.0,2021-07-20 06:00:00, -6999.0, -6999.0,29
None, 13.88, 79.1, 13.9, None, 26.19, 2.256, 163.4, 10.0, None, 13.9, 13.3, 10.0, 0.0, None, 0.0, 79.0,2021-07-20 07:00:00, -6999.0, -6999.0,29
None, 14.93, 78.99, 14.9, None, 25.14, 3.017, 162.5, 11.0, None, 14.9, 13.3, 11.0, 0.0, None, 0.0, 79.0,2021-07-20 08:00:00, -6999.0, -6999.0,29
None, 16.93, 71.82, 16.8, None, 18.33, 6.002, 157.2, 12.0, None, 16.9, 13.3, 12.0, 0.0, None, 0.0, 72.0,2021-07-20 09:00:00, -6999.0, -6999.0,29
None, 18.83, 62.42, 18.9, None, 23.43, 5.396, 165.3, 12.0, None, 18.8, 13.3, 12.0, 0.0, None, 0.0, 62.0,2021-07-20 10:00:00, -6999.0, -6999.0,29
None, 21.56, 54.73, 21.6, None, 31.68, 5.073, 156.6, 12.0, None, 21.6, 13.3, 12.0, 0.0, None, 0.0, 55.0,2021-07-20 11:00:00, -6999.0, -6999.0,29
None, 24.26, 32.62, 24.6, None, 60.23, 4.259, 162.6, 6.0, None, 24.3, 13.3, 6.0, 0.0, None, 0.0, 33.0,2021-07-20 12:00:00, -6999.0, -6999.0,29
None, 25.81, 21.63, 26.2, None, 40.19, 8.86, 355.4, 3.0, None, 25.8, 13.3, 3.0, 0.0, None, 0.0, 22.0,2021-07-20 13:00:00, -6999.0, -6999.0,29
None, 26.22, 19.89, 26.6, None, 26.64, 13.93, 350.9, 2.0, None, 26.2, 13.3, 2.0, 0.0, None, 0.0, 20.0,2021-07-20 14:00:00, -6999.0, -6999.0,29
None, 26.02, 20.6, 26.6, None, 26.02, 14.39, 352.2, 2.0, None, 26.0, 13.3, 2.0, 0.0, None, 0.0, 21.0,2021-07-20 15:00:00, -6999.0, -6999.0,29
None, 26.08, 20.24, 26.6, None, 25.57, 13.82, 352.1, 2.0, None, 26.1, 13.3, 2.0, 0.0, None, 0.0, 20.0,2021-07-20 16:00:00, -6999.0, -6999.0,29
None, 26.21, 18.95, 26.6, None, 23.8, 14.85, 349.6, 1.0, None, 26.2, 13.3, 1.0, 0.0, None, 0.0, 19.0,2021-07-20 17:00:00, -6999.0, -6999.0,29
None, 25.91, 19.76, 26.6, None, 24.87, 12.23, 355.3, 1.0, None, 25.9, 13.3, 1.0, 0.0, None, 0.0, 20.0,2021-07-20 18:00:00, -6999.0, -6999.0,29
None, 25.11, 20.32, 26.0, None, 32.13, 7.296, 0.703, 1.0, None, 25.1, 25.1, 1.0, 0.0, None, 0.0, 20.0,2021-07-20 19:00:00, -6999.0, -6999.0,29
None, 21.76, 30.8, 26.0, None, 69.72, 1.914, 329.5, 4.0, None, 21.8, 21.8, 4.0, 0.0, None, 0.0, 31.0,2021-07-20 20:00:00, -6999.0, -6999.0,29
None, 17.68, 40.91, 26.0, None, 61.65, 0.682, 285.5, 4.0, None, 17.7, 17.6, 4.0, 0.0, None, 0.0, 41.0,2021-07-20 21:00:00, -6999.0, -6999.0,29
None, 14.8, 45.41, 26.0, None, 70.86, 2.218, 205.1, 3.0, None, 14.8, 14.8, 3.0, 0.0, None, 0.0, 45.0,2021-07-20 22:00:00, -6999.0, -6999.0,29
None, 12.76, 50.79, 26.0, None, 49.27, 1.301, 162.4, 3.0, None, 12.8, 12.8, 3.0, 0.0, None, 0.0, 51.0,2021-07-20 23:00:00, -6999.0, -6999.0,29
None, 11.19, 57.28, 26.0, None, 20.62, 0.813, 164.4, 3.0, None, 11.2, 11.2, 3.0, 0.0, None, 0.0, 57.0,2021-07-21 00:00:00, -6999.0, -6999.0,29
None, 10.28, 60.83, 26.0, None, 30.54, 1.417, 160.3, 3.0, None, 10.3, 10.2, 3.0, 0.0, None, 0.0, 61.0,2021-07-21 01:00:00, -6999.0, -6999.0,29
None, 9.62, 63.79, 26.0, None, 21.92, 2.59, 172.7, 3.0, None, 9.6, 9.3, 3.0, 0.0, None, 0.0, 64.0,2021-07-21 02:00:00, -6999.0, -6999.0,29
None, 8.68, 68.36, 26.0, None, 21.3, 2.907, 173.3, 3.0, None, 8.7, 8.6, 3.0, 0.0, None, 0.0, 68.0,2021-07-21 03:00:00, -6999.0, -6999.0,29
None, 8.89, 70.4, 26.0, None, 22.88, 1.757, 173.0, 4.0, None, 8.9, 8.2, 4.0, 0.0, None, 0.0, 70.0,2021-07-21 04:00:00, -6999.0, -6999.0,29
None, 10.83, 64.92, 26.0, None, 46.39, 2.307, 189.7, 4.0, None, 10.8, 8.2, 4.0, 0.0, None, 0.0, 65.0,2021-07-21 05:00:00, -6999.0, -6999.0,29
None, 11.29, 68.8, 26.0, None, 67.09, 0.807, 190.6, 6.0, None, 11.3, 8.2, 6.0, 0.0, None, 0.0, 69.0,2021-07-21 06:00:00, -6999.0, -6999.0,29
None, 12.33, 66.85, 12.3, None, 63.83, 0.5, 135.0, 6.0, None, 12.3, 11.2, 6.0, 0.0, None, 0.0, 67.0,2021-07-21 07:00:00, -6999.0, -6999.0,29
None, 12.88, 67.43, 13.0, None, 53.73, 1.847, 6.472, 7.0, None, 12.9, 11.2, 7.0, 0.0, None, 0.0, 67.0,2021-07-21 08:00:00, -6999.0, -6999.0,29
None, 16.37, 67.72, 16.6, None, 53.41, 1.684, 166.8, 10.0, None, 16.4, 11.2, 10.0, 0.0, None, 0.0, 68.0,2021-07-21 09:00:00, -6999.0, -6999.0,29
None, 18.43, 63.25, 18.4, None, 29.36, 5.177, 158.2, 11.0, None, 18.4, 11.2, 11.0, 0.0, None, 0.0, 63.0,2021-07-21 10:00:00, -6999.0, -6999.0,29
None, 20.88, 41.96, 21.3, None, 63.54, 3.141, 144.2, 7.0, None, 20.9, 11.2, 7.0, 0.0, None, 0.0, 42.0,2021-07-21 11:00:00, -6999.0, -6999.0,29
None, 23.28, 24.58, 23.4, None, 40.72, 8.18, 17.11, 2.0, None, 23.3, 11.2, 2.0, 0.0, None, 0.0, 25.0,2021-07-21 12:00:00, -6999.0, -6999.0,29
None, 23.66, 25.63, 23.7, None, 38.58, 11.92, 357.4, 3.0, None, 23.7, 11.2, 3.0, 0.0, None, 0.0, 26.0,2021-07-21 13:00:00, -6999.0, -6999.0,29
None, 22.83, 25.21, 23.7, None, 22.21, 15.15, 349.9, 1.0, None, 22.8, 11.2, 1.0, 0.0, None, 0.0, 25.0,2021-07-21 14:00:00, -6999.0, -6999.0,29
None, 23.75, 24.5, 23.7, None, 43.38, 10.29, 6.922, 1.0, None, 23.8, 11.2, 1.0, 0.0, None, 0.0, 25.0,2021-07-21 15:00:00, -6999.0, -6999.0,29
None, 22.24, 21.61, 23.8, None, 24.33, 14.28, 355.9, -1.0, None, 22.2, 11.2, -1.0, 0.0, None, 0.0, 22.0,2021-07-21 16:00:00, -6999.0, -6999.0,29
None, 23.01, 22.93, 23.8, None, 60.77, 6.315, 33.88, 1.0, None, 23.0, 11.2, 1.0, 0.0, None, 0.0, 23.0,2021-07-21 17:00:00, -6999.0, -6999.0,29
None, 23.01, 17.86, 23.8, None, 59.4, 8.52, 122.4, -2.0, None, 23.0, 11.2, -2.0, 0.0, None, 0.0, 18.0,2021-07-21 18:00:00, -6999.0, -6999.0,29
None, 20.93, 21.6, 23.4, None, 25.15, 14.36, 344.4, -2.0, None, 20.9, 20.9, -2.0, 0.0, None, 0.0, 22.0,2021-07-21 19:00:00, -6999.0, -6999.0,29
None, 18.18, 32.44, 23.4, None, 58.55, 4.479, 355.0, 1.0, None, 18.2, 18.2, 1.0, 0.0, None, 0.0, 32.0,2021-07-21 20:00:00, -6999.0, -6999.0,29
None, 16.09, 43.01, 23.4, None, 45.9, 4.828, 349.8, 3.0, None, 16.1, 16.1, 3.0, 0.0, None, 0.0, 43.0,2021-07-21 21:00:00, -6999.0, -6999.0,29
None, 14.36, 46.47, 23.4, None, 57.77, 3.027, 2.097, 3.0, None, 14.4, 14.4, 3.0, 0.0, None, 0.0, 46.0,2021-07-21 22:00:00, -6999.0, -6999.0,29
None, 13.23, 52.84, 23.4, None, 28.71, 6.936, 6.39, 4.0, None, 13.2, 13.2, 4.0, 0.0, None, 0.0, 53.0,2021-07-21 23:00:00, -6999.0, -6999.0,29
None, 12.16, 56.5, 23.4, None, 70.37, 3.608, 135.3, 4.0, None, 12.2, 12.1, 4.0, 0.0, None, 0.0, 57.0,2021-07-22 00:00:00, -6999.0, -6999.0,29
None, 10.69, 64.69, 23.4, None, 46.29, 3.571, 342.5, 5.0, None, 10.7, 11.0, 5.0, 0.0, None, 0.0, 65.0,2021-07-22 01:00:00, -6999.0, -6999.0,29
None, 10.62, 69.74, 23.4, None, 44.79, 5.672, 355.4, 6.0, None, 10.6, 10.6, 6.0, 0.0, None, 0.0, 70.0,2021-07-22 02:00:00, -6999.0, -6999.0,29
None, 8.07, 93.0, 23.4, None, 56.76, 2.561, 333.5, 7.0, None, 8.1, 8.1, 7.0, 0.0, None, 0.0, 93.0,2021-07-22 03:00:00, -6999.0, -6999.0,29
None, 7.158, 94.9, 23.4, None, 74.04, 0.724, 260.2, 6.0, None, 7.2, 7.1, 6.0, 0.0, None, 0.0, 95.0,2021-07-22 04:00:00, -6999.0, -6999.0,29
None, 6.63, 95.8, 23.4, None, 60.47, 1.127, 180.1, 6.0, None, 6.6, 6.6, 6.0, 0.0, None, 0.0, 96.0,2021-07-22 05:00:00, -6999.0, -6999.0,29
None, 6.325, 96.2, 23.4, None, 70.76, 1.268, 358.9, 6.0, None, 6.3, 6.1, 6.0, 0.0, None, 0.0, 96.0,2021-07-22 06:00:00, -6999.0, -6999.0,29
None, 6.995, 96.2, 7.0, None, 72.09, 0.648, 174.9, 6.0, None, 7.0, 6.3, 6.0, 0.0, None, 0.0, 96.0,2021-07-22 07:00:00, -6999.0, -6999.0,29
None, 8.9, 88.1, 8.7, None, 54.84, 1.503, 150.6, 7.0, None, 8.9, 6.3, 7.0, 0.0, None, 0.0, 88.0,2021-07-22 08:00:00, -6999.0, -6999.0,29
None, 10.58, 76.81, 11.0, None, 58.08, 2.465, 157.4, 7.0, None, 10.6, 6.3, 7.0, 0.0, None, 0.0, 77.0,2021-07-22 09:00:00, -6999.0, -6999.0,29
None, 11.99, 52.95, 12.1, None, 65.49, 4.981, 93.0, 3.0, None, 12.0, 6.3, 3.0, 0.0, None, 0.0, 53.0,2021-07-22 10:00:00, -6999.0, -6999.0,29
None, 13.23, 44.64, 14.4, None, 62.5, 6.689, 45.19, 1.0, None, 13.2, 6.3, 1.0, 0.0, None, 0.0, 45.0,2021-07-22 11:00:00, -6999.0, -6999.0,29
None, 13.37, 39.76, 15.0, None, 56.83, 7.54, 35.93, 0.0, None, 13.4, 6.3, 0.0, 0.0, None, 0.0, 40.0,2021-07-22 12:00:00, -6999.0, -6999.0,29
None, 15.24, 35.41, 15.1, None, 63.03, 10.32, 30.19, 0.0, None, 15.2, 6.3, 0.0, 0.0, None, 0.0, 35.0,2021-07-22 13:00:00, -6999.0, -6999.0,29
None, 14.62, 36.63, 16.2, None, 62.79, 7.804, 103.3, 0.0, None, 14.6, 6.3, 0.0, 0.0, None, 0.0, 37.0,2021-07-22 14:00:00, -6999.0, -6999.0,29
None, 14.57, 34.49, 16.2, None, 61.75, 6.334, 116.8, -1.0, None, 14.6, 6.3, -1.0, 0.0, None, 0.0, 34.0,2021-07-22 15:00:00, -6999.0, -6999.0,29
None, 15.25, 33.87, 16.2, None, 64.5, 6.641, 50.5, -1.0, None, 15.3, 6.3, -1.0, 0.0, None, 0.0, 34.0,2021-07-22 16:00:00, -6999.0, -6999.0,29
None, 15.57, 33.42, 16.2, None, 64.53, 5.582, 60.11, 0.0, None, 15.6, 6.3, 0.0, 0.0, None, 0.0, 33.0,2021-07-22 17:00:00, -6999.0, -6999.0,29
None, 15.8, 31.76, 16.6, None, 62.85, 7.056, 36.21, -1.0, None, 15.8, 6.3, -1.0, 0.0, None, 0.0, 32.0,2021-07-22 18:00:00, -6999.0, -6999.0,29
None, 15.49, 33.53, 16.1, None, 64.78, 6.994, 60.45, 0.0, None, 15.5, 15.5, 0.0, 0.0, None, 0.0, 34.0,2021-07-22 19:00:00, -6999.0, -6999.0,29
