CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 12.82, None, None, None, None, None, 15.78, -3.0, 2.823, 71.54, -6999.0, None, 12.8, 12.7, None, None, None, None, 15.4, None, None, -6999.0, None,2021-07-16 00:00:00, -4.0, None, -4.446,29
None, 12.55, None, None, None, None, None, 21.29, 0.0, 2.251, 58.24, -6999.0, None, 12.6, 12.6, None, None, None, None, 15.4, None, None, -6999.0, None,2021-07-16 01:00:00, -5.0, None, -4.904,29
None, 12.16, None, None, None, None, None, 17.56, 1.0, 3.885, 69.0, -6999.0, None, 12.2, 12.2, None, None, None, None, 15.4, None, None, -6999.0, None,2021-07-16 02:00:00, -4.0, None, -4.345,29
None, 11.67, None, None, None, None, None, 18.78, -1.0, 3.766, 62.19, -6999.0, None, 11.7, 11.7, None, None, None, None, 15.4, None, None, -6999.0, None,2021-07-16 03:00:00, -6.0, None, None,29
None, 10.94, None, None, None, None, None, 16.72, 8.0, 5.443, 58.26, -6999.0, None, 10.9, 10.9, None, None, None, None, 15.4, None, None, -6999.0, None,2021-07-16 04:00:00, 2.0, None, 1.635,29
None, 9.84, None, None, None, None, None, 26.18, -1.0, 4.814, 58.94, -6999.0, None, 9.8, 9.9, None, None, None, None, 15.4, None, None, -6999.0, None,2021-07-16 05:00:00, 0.0, None, 0.218,29
None, 9.43, None, None, None, None, None, 52.88, 0.0, 1.828, 25.98, -6999.0, None, 9.4, 9.4, None, None, None, None, 15.4, None, None, -6999.0, None,2021-07-16 06:00:00, 0.0, None, 0.351,29
None, 9.81, None, None, None, None, None, 61.44, 1.0, 1.912, 34.13, -6999.0, None, 9.8, 9.4, None, None, None, None, 9.8, None, None, -6999.0, None,2021-07-16 07:00:00, 1.0, None, 1.11,29
None, 11.13, None, None, None, None, None, 47.84, 0.0, 2.025, 14.78, -6999.0, None, 11.1, 9.4, None, None, None, None, 11.1, None, None, -6999.0, None,2021-07-16 08:00:00, 1.0, None, 0.976,29
None, 12.24, None, None, None, None, None, 50.42, 0.0, 1.005, 299.3, -6999.0, None, 12.2, 9.4, None, None, None, None, 12.3, None, None, -6999.0, None,2021-07-16 09:00:00, 1.0, None, 1.147,29
None, 11.79, None, None, None, None, None, 41.29, 0.0, 4.03, 351.7, -6999.0, None, 11.8, 9.4, None, None, None, None, 12.3, None, None, -6999.0, None,2021-07-16 10:00:00, 1.0, None, 1.211,29
None, 13.04, None, None, None, None, None, 41.48, -1.0, 2.439, 331.8, -6999.0, None, 13.0, 9.4, None, None, None, None, 13.0, None, None, -6999.0, None,2021-07-16 11:00:00, 0.0, None, 0.315,29
None, 13.4, None, None, None, None, None, 48.69, 2.0, 2.725, 322.0, -6999.0, None, 13.4, 9.4, None, None, None, None, 15.2, None, None, -6999.0, None,2021-07-16 12:00:00, 1.0, None, 1.49,29
None, 13.1, None, None, None, None, None, 37.08, 0.0, 2.874, 1.933, -6999.0, None, 13.1, 9.4, None, None, None, None, 15.2, None, None, -6999.0, None,2021-07-16 13:00:00, 1.0, None, 1.221,29
None, 13.71, None, None, None, None, None, 54.99, 1.0, 1.441, 337.9, -6999.0, None, 13.7, 9.4, None, None, None, None, 15.2, None, None, -6999.0, None,2021-07-16 14:00:00, 2.0, None, 2.053,29
None, 13.91, None, None, None, None, None, 64.87, -3.0, 2.209, 207.8, -6999.0, None, 13.9, 9.4, None, None, None, None, 15.2, None, None, -6999.0, None,2021-07-16 15:00:00, -1.0, None, -1.181,29
None, 16.21, None, None, None, None, None, 58.19, 2.0, 2.245, 278.9, -6999.0, None, 16.2, 9.4, None, None, None, None, 16.2, None, None, -6999.0, None,2021-07-16 16:00:00, 1.0, None, 0.645,29
None, 12.88, None, None, None, None, None, 44.22, 2.0, 2.357, 25.43, -6999.0, None, 12.9, 9.4, None, None, None, None, 16.2, None, None, -6999.0, None,2021-07-16 17:00:00, 2.0, None, 2.029,29
None, 9.04, None, None, None, None, None, 48.05, -2.0, 6.166, 170.9, -6999.0, None, 9.0, 8.9, None, None, None, None, 16.2, None, None, -6999.0, None,2021-07-16 18:00:00, 0.0, None, -0.037,29
None, 8.55, None, None, None, None, None, 25.85, -1.0, 11.57, 212.3, -6999.0, None, 8.6, 8.4, None, None, None, None, 9.0, None, None, -6999.0, None,2021-07-16 19:00:00, -1.0, None, -0.807,29
None, 9.28, None, None, None, None, None, 29.13, 1.0, 4.039, 169.3, -6999.0, None, 9.3, 8.4, None, None, None, None, 9.7, None, None, -6999.0, None,2021-07-16 20:00:00, 0.0, None, -0.308,29
None, 9.08, None, None, None, None, None, 52.18, -2.0, 1.272, 126.4, -6999.0, None, 9.1, 8.4, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-16 21:00:00, -2.0, None, -2.257,29
None, 8.46, None, None, None, None, None, 50.62, 1.0, 1.357, 117.3, -6999.0, None, 8.5, 8.4, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-16 22:00:00, -2.0, None, -1.605,29
None, 8.7, None, None, None, None, None, 25.7, 1.0, 1.967, 182.0, -6999.0, None, 8.7, 8.3, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-16 23:00:00, -1.0, None, -0.931,29
None, 8.8, None, None, None, None, None, 28.75, 0.0, 2.683, 182.2, -6999.0, None, 8.8, 8.3, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 00:00:00, -1.0, None, -0.911,29
None, 8.96, None, None, None, None, None, 39.76, 1.0, 1.235, 124.4, -6999.0, None, 9.0, 8.3, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 01:00:00, 0.0, None, -0.096,29
None, 8.6, None, None, None, None, None, 52.53, 0.0, 3.946, 169.1, -6999.0, None, 8.6, 8.2, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 02:00:00, 0.0, None, 0.044,29
None, 8.31, None, None, None, None, None, 27.37, -1.0, 3.529, 69.76, -6999.0, None, 8.3, 7.7, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 03:00:00, -1.0, None, -0.685,29
None, 8.46, None, None, None, None, None, 25.5, -1.0, 3.024, 67.59, -6999.0, None, 8.5, 7.7, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 04:00:00, -1.0, None, -1.459,29
None, 8.31, None, None, None, None, None, 52.02, 0.0, 1.896, 131.8, -6999.0, None, 8.3, 7.7, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 05:00:00, -2.0, None, -1.912,29
None, 8.47, None, None, None, None, None, 58.83, 1.0, 1.451, 158.6, -6999.0, None, 8.5, 7.7, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 06:00:00, -2.0, None, -1.59,29
None, 8.55, None, None, None, None, None, 45.5, 0.0, 1.361, 186.4, -6999.0, None, 8.6, 8.1, None, None, None, None, 8.5, None, None, -6999.0, None,2021-07-17 07:00:00, -2.0, None, -1.677,29
None, 9.42, None, None, None, None, None, 54.15, 2.0, 1.139, 237.8, -6999.0, None, 9.4, 8.1, None, None, None, None, 9.4, None, None, -6999.0, None,2021-07-17 08:00:00, 0.0, None, -0.465,29
None, 9.57, None, None, None, None, None, 49.44, 1.0, 1.268, 257.8, -6999.0, None, 9.6, 8.1, None, None, None, None, 9.8, None, None, -6999.0, None,2021-07-17 09:00:00, 0.0, None, 0.408,29
None, 9.75, None, None, None, None, None, 42.13, -2.0, 3.758, 240.2, -6999.0, None, 9.8, 8.1, None, None, None, None, 9.9, None, None, -6999.0, None,2021-07-17 10:00:00, -2.0, None, -1.635,29
None, 10.21, None, None, None, None, None, 51.54, 0.0, 1.729, 252.7, -6999.0, None, 10.2, 8.1, None, None, None, None, 10.2, None, None, -6999.0, None,2021-07-17 11:00:00, -2.0, None, -1.83,29
None, 12.4, None, None, None, None, None, 47.63, 1.0, 1.749, 265.5, -6999.0, None, 12.4, 8.1, None, None, None, None, 12.5, None, None, -6999.0, None,2021-07-17 12:00:00, -1.0, None, -0.963,29
None, 12.48, None, None, None, None, None, 51.57, 0.0, 1.584, 257.2, -6999.0, None, 12.5, 8.1, None, None, None, None, 13.6, None, None, -6999.0, None,2021-07-17 13:00:00, -1.0, None, -1.251,29
None, 15.02, None, None, None, None, None, 59.96, 2.0, 1.037, 272.2, -6999.0, None, 15.0, 8.1, None, None, None, None, 14.9, None, None, -6999.0, None,2021-07-17 14:00:00, 0.0, None, -0.051,29
None, 14.47, None, None, None, None, None, 53.81, -1.0, 1.599, 282.2, -6999.0, None, 14.5, 8.1, None, None, None, None, 15.7, None, None, -6999.0, None,2021-07-17 15:00:00, -1.0, None, -1.05,29
None, 16.08, None, None, None, None, None, 55.61, 0.0, 1.818, 320.7, -6999.0, None, 16.1, 8.1, None, None, None, None, 17.0, None, None, -6999.0, None,2021-07-17 16:00:00, -1.0, None, -1.317,29
None, 16.51, None, None, None, None, None, 52.67, 1.0, 1.961, 304.9, -6999.0, None, 16.5, 8.1, None, None, None, None, 17.0, None, None, -6999.0, None,2021-07-17 17:00:00, -1.0, None, -0.882,29
None, 15.27, None, None, None, None, None, 55.19, -1.0, 2.041, 333.0, -6999.0, None, 15.3, 8.1, None, None, None, None, 17.4, None, None, -6999.0, None,2021-07-17 18:00:00, -2.0, None, -1.841,29
None, 14.17, None, None, None, None, None, 25.05, 0.0, 4.936, 31.07, -6999.0, None, 14.2, 14.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-17 19:00:00, -2.0, None, -1.732,29
None, 13.15, None, None, None, None, None, 25.03, 1.0, 1.473, 23.22, -6999.0, None, 13.2, 13.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-17 20:00:00, -1.0, None, -1.43,29
None, 12.52, None, None, None, None, None, 25.03, 0.0, 0.813, 29.91, -6999.0, None, 12.5, 12.5, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-17 21:00:00, -2.0, None, -1.776,29
None, 11.6, None, None, None, None, None, 17.16, 1.0, 2.834, 44.99, -6999.0, None, 11.6, 11.4, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-17 22:00:00, -1.0, None, -1.389,29
None, 11.48, None, None, None, None, None, 22.43, 0.0, 2.986, 33.31, -6999.0, None, 11.5, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-17 23:00:00, -2.0, None, -1.65,29
None, 11.77, None, None, None, None, None, 26.06, 0.0, 2.566, 20.13, -6999.0, None, 11.8, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-18 00:00:00, -2.0, None, -1.988,29
None, 12.75, None, None, None, None, None, 40.94, 0.0, 2.217, 36.47, -6999.0, None, 12.8, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-18 01:00:00, -2.0, None, -1.784,29
None, 13.4, None, None, None, None, None, 56.96, 0.0, 1.937, 54.87, -6999.0, None, 13.4, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-18 02:00:00, -2.0, None, -2.017,29
None, 12.89, None, None, None, None, None, 65.56, None, 1.906, 75.47, -6999.0, None, 12.9, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-18 03:00:00, None, None, -1.676,29
None, 12.45, None, None, None, None, None, 69.16, -1.0, 1.89, 97.4, -6999.0, None, 12.5, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-18 04:00:00, -3.0, None, -2.752,29
None, 11.93, None, None, None, None, None, 66.25, 1.0, 1.281, 108.8, -6999.0, None, 11.9, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-18 05:00:00, -2.0, None, -2.371,29
None, 11.37, None, None, None, None, None, 69.49, 0.0, 1.289, 140.8, -6999.0, None, 11.4, 11.2, None, None, None, None, 15.5, None, None, -6999.0, None,2021-07-18 06:00:00, -2.0, None, -2.254,29
None, 11.19, None, None, None, None, None, 62.06, 0.0, 1.566, 205.9, -6999.0, None, 11.2, 11.1, None, None, None, None, 11.7, None, None, -6999.0, None,2021-07-18 07:00:00, -2.0, None, -2.497,29
