pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -3.706, None, None,2017-11-26 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.81,48
None, None, -3.468, None, None,2017-11-26 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.63,48
None, None, -3.497, None, None,2017-11-26 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.73,48
None, None, -3.659, None, None,2017-11-26 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.12,48
None, None, -3.63, None, None,2017-11-26 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.3,48
None, None, -3.773, None, None,2017-11-26 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.19,48
None, None, -3.831, None, None,2017-11-26 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.07,48
None, None, -3.945, None, None,2017-11-26 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.62,48
None, None, -4.108, None, None,2017-11-26 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.97,48
None, None, -4.319, None, None,2017-11-26 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,48
None, None, -4.396, None, None,2017-11-26 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.9,48
None, None, -4.443, None, None,2017-11-26 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.98,48
None, None, -4.079, None, None,2017-11-26 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.89,48
None, None, -4.184, None, None,2017-11-26 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.98,48
None, None, -4.434, None, None,2017-11-26 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.68,48
None, None, -4.817, None, None,2017-11-26 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.73,48
None, None, -4.973, None, None,2017-11-26 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.16,48
None, None, -5.127, None, None,2017-11-26 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.65,48
None, None, -5.233, None, None,2017-11-26 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.6,48
None, None, -5.892, None, None,2017-11-26 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.02,48
