RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
97.8, None, None, None,16.91,105.1, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.699, None, None, None, None,15.43, None, None, None, None,2017-11-26 00:00:00, None,48
97.6, None, None, None,17.0,108.7, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.801, None, None, None, None,15.8, None, None, None, None,2017-11-26 01:00:00, None,48
97.6, None, None, None,17.61,107.3, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.829, None, None, None, None,16.63, None, None, None, None,2017-11-26 02:00:00, None,48
97.5, None, None, None,22.48,100.8, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.727, None, None, None, None,15.32, None, None, None, None,2017-11-26 03:00:00, None,48
97.6, None, None, None,27.55,99.3, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.438, None, None, None, None,13.23, None, None, None, None,2017-11-26 04:00:00, None,48
97.9, None, None, None,22.56,98.9, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.234, None, None, None, None,14.84, None, None, None, None,2017-11-26 05:00:00, None,48
97.9, None, None, None,25.96,93.6, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.187, None, None, None, None,12.91, None, None, None, None,2017-11-26 06:00:00, None,48
98.0, None, None, None,27.7,93.1, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.085, None, None, None, None,12.82, None, None, None, None,2017-11-26 07:00:00, None,48
98.1, None, None, None,27.95,91.4, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.852, None, None, None, None,13.71, None, None, None, None,2017-11-26 08:00:00, None,48
98.2, None, None, None,15.1,68.71, None, None, 0.0, None, None, None, None, None, None, None, None, None,0.085, None, None, None, None,21.23, None, None, None, None,2017-11-26 09:00:00, None,48
98.2, None, None, None,11.82,64.85, None, None, 0.0, None, None, None, None, None, None, None, None, None,0.699, None, None, None, None,19.84, None, None, None, None,2017-11-26 10:00:00, None,48
98.1, None, None, None,8.03,54.84, None, None, 0.0, None, None, None, None, None, None, None, None, None,0.727, None, None, None, None,24.19, None, None, None, None,2017-11-26 11:00:00, None,48
98.1, None, None, None,11.27,83.3, None, None, 1.0, None, None, None, None, None, None, None, None, None,0.811, None, None, None, None,23.55, None, None, None, None,2017-11-26 12:00:00, None,48
98.1, None, None, None,8.95,95.1, None, None, 0.0, None, None, None, None, None, None, None, None, None,0.746, None, None, None, None,35.69, None, None, None, None,2017-11-26 13:00:00, None,48
98.0, None, None, None,5.06,105.1, None, None, 1.0, None, None, None, None, None, None, None, None, None,1.043, None, None, None, None,50.33, None, None, None, None,2017-11-26 14:00:00, None,48
98.0, None, None, None,17.79,102.2, None, None, 1.0, None, None, None, None, None, None, None, None, None,1.164, None, None, None, None,24.32, None, None, None, None,2017-11-26 15:00:00, None,48
97.9, None, None, None,21.22,105.2, None, None, 1.0, None, None, None, None, None, None, None, None, None,1.1, None, None, None, None,17.01, None, None, None, None,2017-11-26 16:00:00, None,48
97.8, None, None, None,5.839,146.7, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.503, None, None, None, None,56.51, None, None, None, None,2017-11-26 17:00:00, None,48
97.8, None, None, None,10.19,233.8, None, None, 2.0, None, None, None, None, None, None, None, None, None,1.899, None, None, None, None,38.98, None, None, None, None,2017-11-26 18:00:00, None,48
97.9, None, None, None,16.16,237.9, None, None, 1.0, None, None, None, None, None, None, None, None, None,1.481, None, None, None, None,25.55, None, None, None, None,2017-11-26 19:00:00, None,48
97.9, None, None, None,18.43,244.0, None, None, 1.0, None, None, None, None, None, None, None, None, None,0.924, None, None, None, None,16.74, None, None, None, None,2017-11-26 20:00:00, None,48
97.8, None, None, None,15.15,237.4, None, None, 0.0, None, None, None, None, None, None, None, None, None,0.413, None, None, None, None,21.08, None, None, None, None,2017-11-26 21:00:00, None,48
98.0, None, None, None,17.86,245.0, None, None, -1.0, None, None, None, None, None, None, None, None, None,-0.73, None, None, None, None,17.98, None, None, None, None,2017-11-26 22:00:00, None,48
98.0, None, None, None,22.06,259.2, None, None, -1.0, None, None, None, None, None, None, None, None, None,-1.13, None, None, None, None,11.31, None, None, None, None,2017-11-26 23:00:00, None,48
97.8, None, None, None,13.91,240.0, None, None, -2.0, None, None, None, None, None, None, None, None, None,-1.697, None, None, None, None,22.14, None, None, None, None,2017-11-27 00:00:00, None,48
57.72, None, None, None,17.04,256.3, None, None, -9.0, None, None, None, None, None, None, None, None, None,-2.117, None, None, None, None,19.03, None, None, None, None,2017-11-27 01:00:00, None,48
50.92, None, None, None,16.08,241.8, None, None, -10.0, None, None, None, None, None, None, None, None, None,-2.127, None, None, None, None,16.72, None, None, None, None,2017-11-27 02:00:00, None,48
50.64, None, None, None,18.75,248.0, None, None, -10.0, None, None, None, None, None, None, None, None, None,-2.202, None, None, None, None,15.62, None, None, None, None,2017-11-27 03:00:00, None,48
50.55, None, None, None,15.89,247.6, None, None, -10.0, None, None, None, None, None, None, None, None, None,-2.574, None, None, None, None,17.16, None, None, None, None,2017-11-27 04:00:00, None,48
51.21, None, None, None,13.49,247.5, None, None, -11.0, None, None, None, None, None, None, None, None, None,-3.079, None, None, None, None,18.5, None, None, None, None,2017-11-27 05:00:00, None,48
51.16, None, None, None,16.53,250.5, None, None, -11.0, None, None, None, None, None, None, None, None, None,-3.639, None, None, None, None,18.48, None, None, None, None,2017-11-27 06:00:00, None,48
51.25, None, None, None,16.0,245.2, None, None, -12.0, None, None, None, None, None, None, None, None, None,-4.191, None, None, None, None,18.88, None, None, None, None,2017-11-27 07:00:00, None,48
51.41, None, None, None,13.68,241.7, None, None, -11.0, None, None, None, None, None, None, None, None, None,-3.796, None, None, None, None,18.51, None, None, None, None,2017-11-27 08:00:00, None,48
50.98, None, None, None,13.92,243.5, None, None, -11.0, None, None, None, None, None, None, None, None, None,-2.833, None, None, None, None,14.89, None, None, None, None,2017-11-27 09:00:00, None,48
50.75, None, None, None,9.33,243.6, None, None, -10.0, None, None, None, None, None, None, None, None, None,-2.329, None, None, None, None,17.39, None, None, None, None,2017-11-27 10:00:00, None,48
48.89, None, None, None,9.87,254.0, None, None, -10.0, None, None, None, None, None, None, None, None, None,-1.419, None, None, None, None,19.37, None, None, None, None,2017-11-27 11:00:00, None,48
49.86, None, None, None,10.94,260.2, None, None, -10.0, None, None, None, None, None, None, None, None, None,-1.725, None, None, None, None,16.86, None, None, None, None,2017-11-27 12:00:00, None,48
50.76, None, None, None,8.6,260.4, None, None, -10.0, None, None, None, None, None, None, None, None, None,-2.031, None, None, None, None,24.9, None, None, None, None,2017-11-27 13:00:00, None,48
50.99, None, None, None,6.67,257.7, None, None, -10.0, None, None, None, None, None, None, None, None, None,-2.535, None, None, None, None,31.14, None, None, None, None,2017-11-27 14:00:00, None,48
50.44, None, None, None,10.08,264.1, None, None, -10.0, None, None, None, None, None, None, None, None, None,-2.217, None, None, None, None,20.5, None, None, None, None,2017-11-27 15:00:00, None,48
75.4, None, None, None,11.47,264.4, None, None, -7.0, None, None, None, None, None, None, None, None, None,-4.192, None, None, None, None,14.52, None, None, None, None,2017-11-27 16:00:00, None,48
72.8, None, None, None,8.11,258.3, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.278, None, None, None, None,19.96, None, None, None, None,2017-11-27 17:00:00, None,48
73.1, None, None, None,7.83,264.4, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.203, None, None, None, None,17.45, None, None, None, None,2017-11-27 18:00:00, None,48
68.1, None, None, None,8.33,234.0, None, None, -9.0, None, None, None, None, None, None, None, None, None,-4.129, None, None, None, None,19.88, None, None, None, None,2017-11-27 19:00:00, None,48
62.09, None, None, None,6.536,242.5, None, None, -9.0, None, None, None, None, None, None, None, None, None,-3.563, None, None, None, None,19.27, None, None, None, None,2017-11-27 20:00:00, None,48
61.97, None, None, None,5.883,230.5, None, None, -10.0, None, None, None, None, None, None, None, None, None,-4.088, None, None, None, None,21.93, None, None, None, None,2017-11-27 21:00:00, None,48
58.77, None, None, None,2.162,230.5, None, None, -10.0, None, None, None, None, None, None, None, None, None,-3.795, None, None, None, None,45.33, None, None, None, None,2017-11-27 22:00:00, None,48
53.58, None, None, None,5.502,238.5, None, None, -11.0, None, None, None, None, None, None, None, None, None,-3.815, None, None, None, None,27.83, None, None, None, None,2017-11-27 23:00:00, None,48
52.44, None, None, None,5.025,208.8, None, None, -11.0, None, None, None, None, None, None, None, None, None,-4.058, None, None, None, None,30.8, None, None, None, None,2017-11-28 00:00:00, None,48
53.05, None, None, None,4.992,109.3, None, None, -11.0, None, None, None, None, None, None, None, None, None,-3.832, None, None, None, None,28.89, None, None, None, None,2017-11-28 01:00:00, None,48
51.49, None, None, None,3.812,105.5, None, None, -11.0, None, None, None, None, None, None, None, None, None,-3.531, None, None, None, None,37.03, None, None, None, None,2017-11-28 02:00:00, None,48
73.6, None, None, None,11.21,95.5, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.282, None, None, None, None,16.55, None, None, None, None,2017-11-28 03:00:00, None,48
74.0, None, None, None,19.21,101.0, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.405, None, None, None, None,14.36, None, None, None, None,2017-11-28 04:00:00, None,48
74.0, None, None, None,20.29,106.9, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.292, None, None, None, None,14.32, None, None, None, None,2017-11-28 05:00:00, None,48
90.6, None, None, None,16.11,106.3, None, None, -5.0, None, None, None, None, None, None, None, None, None,-4.265, None, None, None, None,17.8, None, None, None, None,2017-11-28 06:00:00, None,48
90.5, None, None, None,21.43,102.4, None, None, -5.0, None, None, None, None, None, None, None, None, None,-4.169, None, None, None, None,14.57, None, None, None, None,2017-11-28 07:00:00, None,48
90.7, None, None, None,19.45,104.1, None, None, -5.0, None, None, None, None, None, None, None, None, None,-4.039, None, None, None, None,16.09, None, None, None, None,2017-11-28 08:00:00, None,48
91.3, None, None, None,18.66,107.6, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.84, None, None, None, None,16.12, None, None, None, None,2017-11-28 09:00:00, None,48
91.6, None, None, None,22.25,98.4, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.73, None, None, None, None,13.89, None, None, None, None,2017-11-28 10:00:00, None,48
92.2, None, None, None,20.08,96.5, None, None, -5.0, None, None, None, None, None, None, None, None, None,-3.58, None, None, None, None,15.17, None, None, None, None,2017-11-28 11:00:00, None,48
92.5, None, None, None,15.96,104.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.488, None, None, None, None,14.41, None, None, None, None,2017-11-28 12:00:00, None,48
92.7, None, None, None,12.83,103.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.403, None, None, None, None,16.44, None, None, None, None,2017-11-28 13:00:00, None,48
93.2, None, None, None,12.51,97.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.31, None, None, None, None,14.2, None, None, None, None,2017-11-28 14:00:00, None,48
93.2, None, None, None,12.35,95.6, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.291, None, None, None, None,16.02, None, None, None, None,2017-11-28 15:00:00, None,48
93.3, None, None, None,13.14,98.1, None, None, -4.0, None, None, None, None, None, None, None, None, None,-3.309, None, None, None, None,14.37, None, None, None, None,2017-11-28 16:00:00, None,48
