pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,-6.99, None,2018-01-22 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.15,4
None, None,-7.36, None,2018-01-22 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.06,4
None, None,-7.42, None,2018-01-22 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.13,4
None, None,-7.13, None,2018-01-22 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.13,4
None, None,-6.997, None,2018-01-22 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.09,4
None, None,-6.667, None,2018-01-22 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.86,4
None, None,-7.23, None,2018-01-22 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.82,4
None, None,-6.948, None,2018-01-22 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.36,4
None, None,-6.938, None,2018-01-22 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.41,4
None, None,-6.493, None,2018-01-22 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.66,4
None, None,-6.031, None,2018-01-22 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.14,4
None, None,-5.535, None,2018-01-22 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.82,4
None, None,-4.291, None,2018-01-22 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.99,4
None, None,-2.969, None,2018-01-22 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.36,4
None, None,-3.44, None,2018-01-22 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.28,4
None, None,-3.204, None,2018-01-22 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.27,4
None, None,-3.186, None,2018-01-22 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.36,4
None, None,-3.932, None,2018-01-22 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.45,4
None, None,-4.225, None,2018-01-22 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.91,4
None, None,-4.386, None,2018-01-22 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.71,4
None, None,-5.195, None,2018-01-22 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.77,4
None, None,-5.861, None,2018-01-22 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.81,4
None, None,-5.945, None,2018-01-22 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.93,4
None, None,-6.532, None,2018-01-22 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.75,4
None, None,-7.53, None,2018-01-23 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.84,4
None, None,-7.99, None,2018-01-23 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.93,4
None, None,-8.25, None,2018-01-23 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.88,4
None, None,-9.21, None,2018-01-23 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.72,4
None, None,-9.49, None,2018-01-23 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.77,4
None, None,-8.34, None,2018-01-23 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.93,4
None, None,-8.17, None,2018-01-23 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.84,4
None, None,-8.24, None,2018-01-23 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.87,4
