WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, -3.2, 0.991998, 84.1, 84.1,2017-12-10 00:00:00, -3.194,50
None, None, -3.3, 1.304, 83.9, 83.9,2017-12-10 01:00:00, -3.333,50
None, None, -3.4, 1.176, 84.4, 84.4,2017-12-10 02:00:00, -3.399,50
None, None, -3.4, 1.228, 83.7, 83.7,2017-12-10 03:00:00, -3.383,50
None, None, -3.4, 1.191, 84.0, 84.0,2017-12-10 04:00:00, -3.43,50
None, None, -3.4, 1.562, 82.6, 82.6,2017-12-10 05:00:00, -3.444,50
None, None, -3.4, 1.6, 82.5, 82.5,2017-12-10 06:00:00, -3.427,50
None, None, -3.5, 1.205, 84.1, 84.1,2017-12-10 07:00:00, -3.47,50
None, None, -3.5, 0.782, 84.6, 84.6,2017-12-10 08:00:00, -3.479,50
None, None, -3.3, 0.421999, 85.3, 85.3,2017-12-10 09:00:00, -3.286,50
None, None, -2.8, 0.435999, 81.9, 81.9,2017-12-10 10:00:00, -2.786,50
None, None, -2.4, 0.875998, 81.6, 81.6,2017-12-10 11:00:00, -2.412,50
None, None, -1.6, 0.643998, 76.4, 76.4,2017-12-10 12:00:00, -1.571,50
None, None, -0.9, 0.984, 74.4, 74.4,2017-12-10 13:00:00, -0.931999,50
None, None, -0.6, 1.611, 73.5, 73.5,2017-12-10 14:00:00, -0.601998,50
None, None, -1.2, 1.392, 76.6, 76.6,2017-12-10 15:00:00, -1.229,50
None, None, -2.6, 0.620998, 82.1, 82.1,2017-12-10 16:00:00, -2.552,50
None, None, -3.8, 0.630999, 87.8, 87.8,2017-12-10 17:00:00, -3.81,50
None, None, -5.1, 0.582, 92.1, 92.1,2017-12-10 18:00:00, -5.086,50
None, None, -6.0, 0.493999, 95.0, 95.0,2017-12-10 19:00:00, -6.048,50
None, None, -6.0, 0.773998, 96.4, 96.4,2017-12-10 20:00:00, -5.983,50
None, None, -5.4, 0.976, 94.5, 94.5,2017-12-10 21:00:00, -5.376,50
None, None, -5.2, 0.98, 92.7, 92.7,2017-12-10 22:00:00, -5.244,50
None, None, -4.7, 0.792999, 91.6, 91.6,2017-12-10 23:00:00, -4.72,50
None, None, -4.6, 0.87, 91.7, 91.7,2017-12-11 00:00:00, -4.62,50
None, None, -4.4, 0.679, 90.3, 90.3,2017-12-11 01:00:00, -4.355,50
None, None, -4.3, 0.665, 89.2, 89.2,2017-12-11 02:00:00, -4.297,50
None, None, -4.4, 0.717998, 89.1, 89.1,2017-12-11 03:00:00, -4.377,50
None, None, -4.5, 0.755999, 89.0, 89.0,2017-12-11 04:00:00, -4.51,50
None, None, -4.6, 0.866998, 88.6, 88.6,2017-12-11 05:00:00, -4.586,50
None, None, -4.7, 0.688, 88.7, 88.7,2017-12-11 06:00:00, -4.718,50
None, None, -4.8, 0.744, 89.1, 89.1,2017-12-11 07:00:00, -4.79,50
None, None, -4.9, 0.593999, 89.3, 89.3,2017-12-11 08:00:00, -4.887,50
None, None, -4.7, 0.68, 88.8, 88.8,2017-12-11 09:00:00, -4.674,50
None, None, -4.3, 0.801998, 87.5, 87.5,2017-12-11 10:00:00, -4.273,50
None, None, -3.9, 0.85, 86.0, 86.0,2017-12-11 11:00:00, -3.904,50
None, None, -3.6, 0.786, 85.4, 85.4,2017-12-11 12:00:00, -3.641,50
None, None, -2.9, 0.862999, 82.7, 82.7,2017-12-11 13:00:00, -2.91,50
None, None, -2.9, 0.907998, 83.0, 83.0,2017-12-11 14:00:00, -2.907,50
None, None, -2.6, 1.194, 81.2, 81.2,2017-12-11 15:00:00, -2.639,50
None, None, -4.7, 0.575999, 89.2, 89.2,2017-12-11 16:00:00, -4.65,50
None, None, -6.0, 0.210998, 94.2, 94.2,2017-12-11 17:00:00, -5.963,50
None, None, -7.3, 0.407999, 96.3, 96.3,2017-12-11 18:00:00, -7.28,50
None, None, -8.0, 0.703998, 97.2, 97.2,2017-12-11 19:00:00, -8.03,50
None, None, -8.4, 0.723999, 97.0, 97.0,2017-12-11 20:00:00, -8.4,50
None, None, -7.4, 0.822, 96.8, 96.8,2017-12-11 21:00:00, -7.45,50
