time,TEMP_MEAN,HUMIDITY,week_of_year
2017-12-10 00:00:00,7.7, 39.7,50
2017-12-10 01:00:00,7.7, 49.3,50
2017-12-10 02:00:00,7.0, 52.1,50
2017-12-10 03:00:00,6.9, 48.6,50
2017-12-10 04:00:00,7.4, 47.0,50
2017-12-10 05:00:00,7.0, 50.5,50
2017-12-10 06:00:00,6.5, 53.8,50
2017-12-10 07:00:00,5.8, 57.5,50
2017-12-10 08:00:00,4.7, 60.7,50
2017-12-10 09:00:00,4.8, 58.7,50
2017-12-10 10:00:00,5.6, 55.6,50
2017-12-10 11:00:00,5.8, 56.2,50
2017-12-10 12:00:00,6.5, 53.3,50
2017-12-10 13:00:00,6.7, 50.2,50
2017-12-10 14:00:00,7.1, 48.3,50
2017-12-10 15:00:00,6.9, 48.3,50
2017-12-10 16:00:00,6.3, 48.6,50
2017-12-10 17:00:00,5.7, 51.6,50
2017-12-10 21:00:00,5.0, 56.3,50
2017-12-10 22:00:00,6.2, 53.5,50
2017-12-10 23:00:00,6.1, 54.0,50
2017-12-11 00:00:00,5.0, 57.2,50
2017-12-11 01:00:00,5.3, 56.4,50
2017-12-11 02:00:00,4.8, 58.5,50
2017-12-11 03:00:00,5.1, 57.8,50
2017-12-11 04:00:00,4.9, 58.0,50
2017-12-11 05:00:00,4.8, 58.3,50
2017-12-11 06:00:00,4.8, 58.0,50
2017-12-11 07:00:00,5.3, 57.4,50
2017-12-11 08:00:00,5.7, 56.2,50
2017-12-11 09:00:00,5.7, 57.8,50
2017-12-11 10:00:00,6.3, 58.0,50
2017-12-11 11:00:00,7.5, 56.9,50
2017-12-11 12:00:00,8.8, 53.2,50
2017-12-11 13:00:00,9.7, 51.4,50
2017-12-11 14:00:00,10.1, 51.7,50
2017-12-11 15:00:00,10.2, 52.4,50
2017-12-11 16:00:00,9.7, 54.6,50
2017-12-11 17:00:00,9.2, 56.9,50
2017-12-11 18:00:00,8.8, 58.9,50
2017-12-11 19:00:00,8.2, 61.5,50
2017-12-11 20:00:00,6.6, 68.0,50
2017-12-11 21:00:00,7.0, 66.8,50
2017-12-11 22:00:00,7.7, 64.2,50
2017-12-11 23:00:00,6.5, 68.4,50
2017-12-12 00:00:00,7.2, 62.1,50
2017-12-12 01:00:00,8.7, 55.6,50
2017-12-12 02:00:00,7.3, 60.4,50
2017-12-12 03:00:00,7.4, 59.9,50
2017-12-12 04:00:00,7.5, 53.6,50
2017-12-12 05:00:00,8.3, 42.6,50
2017-12-12 06:00:00,7.9, 47.2,50
2017-12-12 07:00:00,7.1, 49.3,50
2017-12-12 08:00:00,7.0, 45.7,50
2017-12-12 09:00:00,7.2, 44.0,50
2017-12-12 10:00:00,7.1, 47.3,50
2017-12-12 11:00:00,7.1, 48.8,50
2017-12-12 12:00:00,7.4, 49.0,50
2017-12-12 13:00:00,7.7, 49.0,50
2017-12-12 14:00:00,7.1, 52.2,50
2017-12-12 15:00:00,6.8, 53.4,50
2017-12-12 16:00:00,5.9, 57.4,50
2017-12-12 17:00:00,5.2, 60.4,50
2017-12-12 18:00:00,4.8, 62.3,50
2017-12-12 19:00:00,4.5, 63.1,50
2017-12-12 20:00:00,4.1, 64.5,50
2017-12-12 21:00:00,4.0, 66.2,50
2017-12-12 22:00:00,4.3, 64.9,50
2017-12-12 23:00:00,4.6, 61.9,50
2017-12-13 00:00:00,4.7, 61.8,50
2017-12-13 01:00:00,4.8, 62.0,50
2017-12-13 02:00:00,4.2, 64.6,50
2017-12-13 03:00:00,4.0, 65.2,50
2017-12-13 04:00:00,3.9, 65.6,50
2017-12-13 05:00:00,3.4, 67.7,50
2017-12-13 06:00:00,3.4, 68.3,50
2017-12-13 07:00:00,3.3, 69.2,50
2017-12-13 08:00:00,3.0, 71.5,50
2017-12-13 09:00:00,2.4, 73.7,50
2017-12-13 10:00:00,2.9, 70.6,50
2017-12-13 11:00:00,4.1, 64.9,50
2017-12-13 12:00:00,5.1, 60.3,50
2017-12-13 13:00:00,5.7, 57.5,50
2017-12-13 14:00:00,5.6, 57.1,50
2017-12-13 15:00:00,5.3, 57.7,50
2017-12-13 16:00:00,3.7, 64.2,50
2017-12-13 17:00:00,3.2, 66.6,50
2017-12-13 18:00:00,2.6, 68.4,50
2017-12-13 19:00:00,2.0, 71.3,50
2017-12-13 20:00:00,1.3, 74.2,50
2017-12-13 21:00:00,1.5, 73.6,50
2017-12-13 22:00:00,0.0, 79.7,50
2017-12-13 23:00:00,0.2, 80.0,50
2017-12-14 00:00:00,1.7, 74.7,50
2017-12-14 01:00:00,2.4, 72.0,50
2017-12-14 02:00:00,2.5, 72.2,50
2017-12-14 03:00:00,2.5, 73.0,50
2017-12-14 04:00:00,1.6, 77.1,50
2017-12-14 05:00:00,1.6, 76.4,50
2017-12-14 06:00:00,0.4, 81.8,50
2017-12-14 07:00:00,1.5, 77.0,50
2017-12-14 08:00:00,1.9, 76.0,50
2017-12-14 09:00:00,3.4, 69.2,50
2017-12-14 10:00:00,5.4, 60.3,50
2017-12-14 11:00:00,6.5, 58.1,50
2017-12-14 12:00:00,7.4, 53.6,50
2017-12-14 13:00:00,7.8, 54.4,50
2017-12-14 14:00:00,6.7, 65.6,50
2017-12-14 15:00:00,6.9, 61.0,50
2017-12-14 16:00:00,7.5, 56.2,50
2017-12-14 17:00:00,7.5, 56.8,50
2017-12-14 18:00:00,7.2, 56.9,50
2017-12-14 19:00:00,6.8, 58.6,50
2017-12-14 20:00:00,6.6, 62.8,50
2017-12-14 21:00:00,6.0, 67.2,50
2017-12-14 22:00:00,6.1, 65.6,50
2017-12-14 23:00:00,6.0, 63.0,50
2017-12-15 00:00:00,5.4, 64.4,50
2017-12-15 01:00:00,5.0, 64.1,50
2017-12-15 02:00:00,4.2, 65.3,50
2017-12-15 03:00:00,3.7, 66.0,50
2017-12-15 04:00:00,3.3, 66.9,50
2017-12-15 05:00:00,3.1, 62.5,50
2017-12-15 06:00:00,2.6, 57.2,50
2017-12-15 07:00:00,2.1, 56.5,50
2017-12-15 08:00:00,1.7, 55.5,50
2017-12-15 09:00:00,1.3, 53.9,50
2017-12-15 10:00:00,1.5, 51.8,50
2017-12-15 11:00:00,2.2, 47.6,50
2017-12-15 12:00:00,2.7, 44.3,50
2017-12-15 13:00:00,2.7, 44.3,50
2017-12-15 14:00:00,2.7, 42.4,50
2017-12-15 15:00:00,2.2, 44.9,50
2017-12-15 16:00:00,1.4, 48.4,50
2017-12-15 17:00:00,1.0, 50.4,50
2017-12-15 18:00:00,0.7, 52.3,50
2017-12-15 19:00:00,0.5, 53.6,50
2017-12-15 20:00:00,0.2, 54.0,50
2017-12-15 21:00:00,0.1, 54.3,50
2017-12-15 22:00:00,-0.1, 54.0,50
2017-12-15 23:00:00,-0.5, 55.0,50
2017-12-16 00:00:00,-0.8, 56.4,50
2017-12-16 01:00:00,-1.0, 57.2,50
2017-12-16 02:00:00,-1.4, 59.1,50
2017-12-16 03:00:00,-1.8, 61.2,50
2017-12-16 04:00:00,-2.2, 63.5,50
2017-12-16 05:00:00,-2.6, 65.5,50
2017-12-16 06:00:00,-2.8, 66.3,50
2017-12-16 07:00:00,-3.0, 66.6,50
2017-12-16 08:00:00,-2.9, 65.2,50
2017-12-16 09:00:00,-3.1, 65.4,50
2017-12-16 10:00:00,-2.9, 63.1,50
2017-12-16 11:00:00,-2.2, 60.9,50
2017-12-16 12:00:00,-1.2, 58.2,50
2017-12-16 13:00:00,-0.2, 54.1,50
2017-12-16 14:00:00,0.1, 55.0,50
2017-12-16 15:00:00,0.1, 55.9,50
2017-12-16 16:00:00,0.3, 56.0,50
2017-12-16 17:00:00,1.1, 55.6,50
2017-12-16 18:00:00,1.8, 54.4,50
2017-12-16 19:00:00,2.0, 54.9,50
2017-12-16 20:00:00,2.2, 55.5,50
2017-12-16 21:00:00,2.1, 56.9,50
2017-12-16 22:00:00,1.7, 61.9,50
2017-12-16 23:00:00,1.5, 64.3,50
