CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -3.126, 80.5, None, None, None, None, 12.85, None, 5.342, 108.6, -6.0, None, -3.1, -3.2, None, None, None, -1.3, None, None, 81.0, None,2021-10-08 00:00:00, None, None, None,41
None, -2.726, 86.7, None, None, None, None, 14.9, None, 5.043, 112.5, -4.0, None, -2.7, -3.3, None, None, None, -1.3, None, None, 87.0, None,2021-10-08 01:00:00, None, None, None,41
None, -2.771, 88.0, None, None, None, None, 16.81, None, 3.755, 113.8, -4.0, None, -2.8, -3.3, None, None, None, -1.3, None, None, 88.0, None,2021-10-08 02:00:00, None, None, None,41
None, -2.918, 90.1, None, None, None, None, 17.86, None, 4.226, 119.4, -4.0, None, -2.9, -3.3, None, None, None, -1.3, None, None, 90.0, None,2021-10-08 03:00:00, None, None, None,41
None, -3.231, 90.8, None, None, None, None, 14.88, None, 3.405, 107.6, -4.0, None, -3.2, -3.3, None, None, None, -1.3, None, None, 91.0, None,2021-10-08 04:00:00, None, None, None,41
None, -3.66, 77.92, None, None, None, None, 18.94, None, 4.023, 85.2, -7.0, None, -3.7, -3.9, None, None, None, -1.3, None, None, 78.0, None,2021-10-08 05:00:00, None, None, None,41
None, -4.49, 79.54, None, None, None, None, 16.55, None, 5.427, 69.66, -7.0, None, -4.5, -4.6, None, None, None, -1.3, None, None, 80.0, None,2021-10-08 06:00:00, None, None, None,41
None, -4.518, 78.79, None, None, None, None, 13.71, None, 6.383, 67.68, -7.0, None, -4.5, -4.8, None, None, None, -4.2, None, None, 79.0, None,2021-10-08 07:00:00, None, None, None,41
None, -3.34, 82.3, None, None, None, None, 13.98, None, 6.957, 69.46, -5.0, None, -3.3, -4.8, None, None, None, -3.4, None, None, 82.0, None,2021-10-08 08:00:00, None, None, None,41
None, -1.78, 81.9, None, None, None, None, 16.09, None, 4.933, 80.8, -4.0, None, -1.8, -4.8, None, None, None, -1.7, None, None, 82.0, None,2021-10-08 09:00:00, None, None, None,41
None, 0.314, 75.03, None, None, None, None, 19.44, None, 5.012, 88.2, -4.0, None, 0.3, -4.8, None, None, None, 0.3, None, None, 75.0, None,2021-10-08 10:00:00, None, None, None,41
None, 1.073, 73.85, None, None, None, None, 22.36, None, 4.82, 89.1, -3.0, None, 1.1, -4.8, None, None, None, 0.9, None, None, 74.0, None,2021-10-08 11:00:00, None, None, None,41
None, 1.66, 63.41, None, None, None, None, 31.88, None, 3.207, 128.1, -4.0, None, 1.7, -4.8, None, None, None, 1.8, None, None, 63.0, None,2021-10-08 12:00:00, None, None, None,41
None, 1.862, 68.82, None, None, None, None, 61.39, None, 2.229, 161.5, -3.0, None, 1.9, -4.8, None, None, None, 2.3, None, None, 69.0, None,2021-10-08 13:00:00, None, None, None,41
None, 2.036, 61.55, None, None, None, None, 52.5, None, 1.748, 257.6, -4.0, None, 2.0, -4.8, None, None, None, 2.4, None, None, 62.0, None,2021-10-08 14:00:00, None, None, None,41
None, 2.239, 60.56, None, None, None, None, 47.22, None, 2.363, 273.8, -5.0, None, 2.2, -4.8, None, None, None, 3.2, None, None, 61.0, None,2021-10-08 15:00:00, None, None, None,41
None, 1.864, 68.09, None, None, None, None, 48.4, None, 2.348, 274.6, -3.0, None, 1.9, -4.8, None, None, None, 3.2, None, None, 68.0, None,2021-10-08 16:00:00, None, None, None,41
None, 2.499, 61.71, None, None, None, None, 37.54, None, 2.977, 273.9, -4.0, None, 2.5, -4.8, None, None, None, 3.2, None, None, 62.0, None,2021-10-08 17:00:00, None, None, None,41
None, 1.051, 70.54, None, None, None, None, 31.18, None, 2.531, 275.4, -4.0, None, 1.1, -4.8, None, None, None, 3.2, None, None, 71.0, None,2021-10-08 18:00:00, None, None, None,41
None, 0.069, 66.62, None, None, None, None, 12.61, None, 4.035, 301.7, -5.0, None, 0.1, -0.4, None, None, None, 1.0, None, None, 67.0, None,2021-10-08 19:00:00, None, None, None,41
None, -1.066, 70.16, None, None, None, None, 15.41, None, 3.042, 278.4, -5.0, None, -1.1, -1.1, None, None, None, 1.0, None, None, 70.0, None,2021-10-08 20:00:00, None, None, None,41
None, -0.596, 68.64, None, None, None, None, 9.48, None, 6.586, 295.6, -5.0, None, -0.6, -1.1, None, None, None, 1.0, None, None, 69.0, None,2021-10-08 21:00:00, None, None, None,41
None, -1.077, 60.13, None, None, None, None, 14.97, None, 5.294, 290.0, -7.0, None, -1.1, -1.4, None, None, None, 1.0, None, None, 60.0, None,2021-10-08 22:00:00, None, None, None,41
None, -0.3, 56.63, None, None, None, None, 52.06, None, 2.616, 304.1, -7.0, None, -0.3, -1.4, None, None, None, 1.0, None, None, 57.0, None,2021-10-08 23:00:00, None, None, None,41
None, -1.115, 59.84, None, None, None, None, 15.56, None, 3.076, 286.8, -7.0, None, -1.1, -1.4, None, None, None, 1.0, None, None, 60.0, None,2021-10-09 00:00:00, None, None, None,41
None, -0.941, 50.62, None, None, None, None, 15.44, None, 2.036, 251.1, -9.0, None, -0.9, -1.4, None, None, None, 1.0, None, None, 51.0, None,2021-10-09 01:00:00, None, None, None,41
None, -1.153, 60.69, None, None, None, None, 25.88, None, 2.739, 265.5, -7.0, None, -1.2, -1.4, None, None, None, 1.0, None, None, 61.0, None,2021-10-09 02:00:00, None, None, None,41
None, -1.088, 62.04, None, None, None, None, 23.45, None, 2.638, 265.3, -7.0, None, -1.1, -1.6, None, None, None, 1.0, None, None, 62.0, None,2021-10-09 03:00:00, None, None, None,41
None, -1.4, 64.88, None, None, None, None, 23.94, None, 2.504, 273.4, -7.0, None, -1.4, -1.6, None, None, None, 1.0, None, None, 65.0, None,2021-10-09 04:00:00, None, None, None,41
None, -1.233, 59.27, None, None, None, None, 19.96, None, 2.876, 281.0, -8.0, None, -1.2, -1.7, None, None, None, 1.0, None, None, 59.0, None,2021-10-09 05:00:00, None, None, None,41
None, -0.956, 57.59, None, None, None, None, 22.52, None, 3.447, 275.1, -8.0, None, -1.0, -1.7, None, None, None, 1.0, None, None, 58.0, None,2021-10-09 06:00:00, None, None, None,41
None, -1.73, 61.53, None, None, None, None, 37.97, None, 3.038, 253.4, -7.0, None, -1.7, -1.8, None, None, None, -1.0, None, None, 62.0, None,2021-10-09 07:00:00, None, None, None,41
None, -1.14, 60.96, None, None, None, None, 18.99, None, 6.634, 193.2, -7.0, None, -1.1, -1.8, None, None, None, -1.0, None, None, 61.0, None,2021-10-09 08:00:00, None, None, None,41
None, -0.966, 62.48, None, None, None, None, 24.67, None, 6.099, 194.8, -6.0, None, -1.0, -1.8, None, None, None, -0.9, None, None, 62.0, None,2021-10-09 09:00:00, None, None, None,41
None, -0.436, 61.86, None, None, None, None, 33.14, None, 5.589, 208.4, -6.0, None, -0.4, -1.8, None, None, None, -0.3, None, None, 62.0, None,2021-10-09 10:00:00, None, None, None,41
None, 0.47, 58.79, None, None, None, None, 46.44, None, 4.279, 230.5, -7.0, None, 0.5, -1.8, None, None, None, 0.5, None, None, 59.0, None,2021-10-09 11:00:00, None, None, None,41
None, 2.076, 56.81, None, None, None, None, 47.99, None, 3.665, 211.9, -6.0, None, 2.1, -1.8, None, None, None, 2.3, None, None, 57.0, None,2021-10-09 12:00:00, None, None, None,41
None, 1.977, 60.36, None, None, None, None, 52.95, None, 3.006, 241.1, -5.0, None, 2.0, -1.8, None, None, None, 2.4, None, None, 60.0, None,2021-10-09 13:00:00, None, None, None,41
None, 2.612, 58.12, None, None, None, None, 53.99, None, 3.779, 215.1, -5.0, None, 2.6, -1.8, None, None, None, 3.4, None, None, 58.0, None,2021-10-09 14:00:00, None, None, None,41
None, 2.668, 63.83, None, None, None, None, 57.79, None, 3.15, 225.1, -3.0, None, 2.7, -1.8, None, None, None, 3.4, None, None, 64.0, None,2021-10-09 15:00:00, None, None, None,41
None, 1.999, 69.31, None, None, None, None, 57.21, None, 3.406, 216.0, -3.0, None, 2.0, -1.8, None, None, None, 3.4, None, None, 69.0, None,2021-10-09 16:00:00, None, None, None,41
None, 0.966, 76.21, None, None, None, None, 59.59, None, 3.378, 220.3, -3.0, None, 1.0, -1.8, None, None, None, 3.4, None, None, 76.0, None,2021-10-09 17:00:00, None, None, None,41
None, -0.273, 79.92, None, None, None, None, 35.64, None, 4.755, 181.9, -3.0, None, -0.3, -1.8, None, None, None, 3.4, None, None, 80.0, None,2021-10-09 18:00:00, None, None, None,41
None, -0.724, 87.4, None, None, None, None, 22.04, None, 8.73, 186.6, -2.0, None, -0.7, -0.7, None, None, None, -0.2, None, None, 87.0, None,2021-10-09 19:00:00, None, None, None,41
None, -0.998, 99.4, None, None, None, None, 25.17, None, 7.149, 154.4, -1.0, None, -1.0, -1.1, None, None, None, -0.2, None, None, 99.0, None,2021-10-09 20:00:00, None, None, None,41
None, -0.942, 97.8, None, None, None, None, 27.96, None, 6.524, 174.9, -1.0, None, -0.9, -1.1, None, None, None, -0.2, None, None, 98.0, None,2021-10-09 21:00:00, None, None, None,41
None, -1.312, 99.8, None, None, None, None, 26.13, None, 10.91, 184.2, -1.0, None, -1.3, -1.4, None, None, None, -0.2, None, None, 100.0, None,2021-10-09 22:00:00, None, None, None,41
None, -1.503, 99.8, None, None, None, None, 30.6, None, 8.95, 190.8, -2.0, None, -1.5, -1.7, None, None, None, -0.2, None, None, 100.0, None,2021-10-09 23:00:00, None, None, None,41
None, -1.747, 99.8, None, None, None, None, 25.22, None, 8.7, 156.8, -2.0, None, -1.7, -1.8, None, None, None, -0.2, None, None, 100.0, None,2021-10-10 00:00:00, None, None, None,41
None, -1.125, 99.8, None, None, None, None, 25.86, None, 10.85, 169.5, -1.0, None, -1.1, -1.8, None, None, None, -0.2, None, None, 100.0, None,2021-10-10 01:00:00, None, None, None,41
None, -0.756, 99.8, None, None, None, None, 24.48, None, 12.7, 178.1, -1.0, None, -0.8, -1.8, None, None, None, -0.2, None, None, 100.0, None,2021-10-10 02:00:00, None, None, None,41
None, -0.649, 99.9, None, None, None, None, 25.7, None, 12.96, 183.2, -1.0, None, -0.6, -1.8, None, None, None, -0.2, None, None, 100.0, None,2021-10-10 03:00:00, None, None, None,41
None, -0.764, 99.8, None, None, None, None, 22.46, None, 15.6, 182.1, -1.0, None, -0.8, -1.8, None, None, None, -0.2, None, None, 100.0, None,2021-10-10 04:00:00, None, None, None,41
None, -0.899, 99.8, None, None, None, None, 21.94, None, 14.64, 187.0, -1.0, None, -0.9, -1.8, None, None, None, -0.2, None, None, 100.0, None,2021-10-10 05:00:00, None, None, None,41
None, -0.852, 99.8, None, None, None, None, 26.12, None, 13.49, 189.2, -1.0, None, -0.9, -1.8, None, None, None, -0.2, None, None, 100.0, None,2021-10-10 06:00:00, None, None, None,41
None, -0.698, 99.8, None, None, None, None, 28.93, None, 11.77, 196.1, -1.0, None, -0.7, -0.9, None, None, None, -0.7, None, None, 100.0, None,2021-10-10 07:00:00, None, None, None,41
None, -0.754, 99.8, None, None, None, None, 27.31, None, 11.85, 197.2, -1.0, None, -0.8, -0.9, None, None, None, -0.7, None, None, 100.0, None,2021-10-10 08:00:00, None, None, None,41
None, -0.672, 99.8, None, None, None, None, 28.17, None, 14.26, 196.0, -1.0, None, -0.7, -0.9, None, None, None, -0.6, None, None, 100.0, None,2021-10-10 09:00:00, None, None, None,41
None, -0.89, 99.8, None, None, None, None, 42.46, None, 11.16, 205.2, -1.0, None, -0.9, -0.9, None, None, None, -0.6, None, None, 100.0, None,2021-10-10 10:00:00, None, None, None,41
None, -3.923, 99.8, None, None, None, None, 37.14, None, 14.44, 287.9, -4.0, None, -3.9, -4.2, None, None, None, -0.6, None, None, 100.0, None,2021-10-10 11:00:00, None, None, None,41
