CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
-0.771, None, None, None, None, None, None, None, None, -0.8, -0.8, None, -0.1, None, 1.0, None, None,2021-10-08 00:00:00, None, None, None,41
-1.214, None, None, None, None, None, None, None, None, -1.2, -1.2, None, -0.1, None, 1.0, None, None,2021-10-08 01:00:00, None, None, None,41
-1.402, None, None, None, None, None, None, None, None, -1.4, -1.5, None, -0.1, None, 1.0, None, None,2021-10-08 02:00:00, None, None, None,41
-1.921, None, None, None, None, None, None, None, None, -1.9, -1.9, None, -0.1, None, 1.0, None, None,2021-10-08 03:00:00, None, None, None,41
-2.203, None, None, None, None, None, None, None, None, -2.2, -2.2, None, -1.0, None, 1.0, None, None,2021-10-08 04:00:00, None, None, None,41
-2.466, None, None, None, None, None, None, None, None, -2.5, -2.5, None, -0.1, None, 1.0, None, None,2021-10-08 05:00:00, None, None, None,41
-2.334, None, None, None, None, None, None, None, None, -2.3, -2.7, None, 0.0, None, 1.0, None, None,2021-10-08 06:00:00, None, None, None,41
-2.562, None, None, None, None, None, None, None, None, -2.6, -2.7, None, 0.0, None, -2.2, None, None,2021-10-08 07:00:00, None, None, None,41
-3.016, None, None, None, None, None, None, None, None, -3.0, -3.0, None, 0.0, None, -2.2, None, None,2021-10-08 08:00:00, None, None, None,41
-1.937, None, None, None, None, None, None, None, None, -1.9, -3.2, None, 0.0, None, -1.7, None, None,2021-10-08 09:00:00, None, None, None,41
-0.825, None, None, None, None, None, None, None, None, -0.8, -3.2, None, 0.1, None, -0.8, None, None,2021-10-08 10:00:00, None, None, None,41
0.868, None, None, None, None, None, None, None, None, 0.9, -3.2, None, 1.0, None, 0.9, None, None,2021-10-08 11:00:00, None, None, None,41
1.621, None, None, None, None, None, None, None, None, 1.6, -3.2, None, 2.0, None, 2.5, None, None,2021-10-08 12:00:00, None, None, None,41
5.216, None, None, None, None, None, None, None, None, 5.2, -3.2, None, 2.0, None, 5.8, None, None,2021-10-08 13:00:00, None, None, None,41
7.54, None, None, None, None, None, None, None, None, 7.5, -3.2, None, 1.0, None, 8.0, None, None,2021-10-08 14:00:00, None, None, None,41
9.21, None, None, None, None, None, None, None, None, 9.2, -3.2, None, -1.0, None, 9.9, None, None,2021-10-08 16:00:00, None, None, None,41
6.827, None, None, None, None, None, None, None, None, 6.8, -3.2, None, -0.1, None, 9.9, None, None,2021-10-08 17:00:00, None, None, None,41
