CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-4.524, None, None, None,12.0,12.76,180.9, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 00:00:00, None, None, None, None,3
-4.419, None, None, None,8.64,14.0,177.3, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 01:00:00, None, None, None, None,3
-4.303, None, None, None,10.26,13.71,178.3, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 02:00:00, None, None, None, None,3
-4.341, None, None, None,8.64,9.72,179.6, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 03:00:00, None, None, None, None,3
-4.274, None, None, None,8.67,8.29,181.7, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 04:00:00, None, None, None, None,3
-4.264, None, None, None,9.22,8.69,186.3, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 05:00:00, None, None, None, None,3
-4.245, None, None, None,13.59,11.43,183.1, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 06:00:00, None, None, None, None,3
-4.112, None, None, None,24.39,4.7,191.6, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 07:00:00, None, None, None, None,3
-4.159, None, None, None,21.92,5.775,197.3, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 08:00:00, None, None, None, None,3
-4.226, None, None, None,13.75,6.497,192.7, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 09:00:00, None, None, None, None,3
-4.12, None, None, None,12.19,5.768,184.0, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 10:00:00, None, None, None, None,3
-3.613, None, None, None,12.84,4.235,181.6, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 11:00:00, None, None, None, None,3
-3.386, None, None, None,9.15,1.744,192.4, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 12:00:00, None, None, None, None,3
-3.228, None, None, None,28.36,0.251,199.2, None, None, None, None, None, None, None, None, None, None, None,2017-01-15 13:00:00, None, None, None, None,3
