WDIR_VECT,time,TEMP_MEAN,week_of_year
11.0,2021-04-02 00:00:00, None,14
9.3,2021-04-02 01:00:00, None,14
28.6,2021-04-02 02:00:00, None,14
73.1,2021-04-02 03:00:00, None,14
154.4,2021-04-02 04:00:00, None,14
231.2,2021-04-02 05:00:00, None,14
212.1,2021-04-02 06:00:00, None,14
92.6,2021-04-02 07:00:00, None,14
217.8,2021-04-02 08:00:00, None,14
235.6,2021-04-02 09:00:00, None,14
160.2,2021-04-02 10:00:00, None,14
109.9,2021-04-02 11:00:00, None,14
142.0,2021-04-02 12:00:00, None,14
177.0,2021-04-02 13:00:00, None,14
39.3,2021-04-02 14:00:00, None,14
45.5,2021-04-02 15:00:00, None,14
61.2,2021-04-02 16:00:00, None,14
123.9,2021-04-02 17:00:00, None,14
51.9,2021-04-02 18:00:00, None,14
15.8,2021-04-02 19:00:00, None,14
20.0,2021-04-02 20:00:00, None,14
6.9,2021-04-02 21:00:00, None,14
14.9,2021-04-02 22:00:00, None,14
7.7,2021-04-02 23:00:00, None,14
10.7,2021-04-03 00:00:00, None,14
5.7,2021-04-03 01:00:00, None,14
13.7,2021-04-03 02:00:00, None,14
3.7,2021-04-03 03:00:00, None,14
359.7,2021-04-03 04:00:00, None,14
30.4,2021-04-03 05:00:00, None,14
17.7,2021-04-03 06:00:00, None,14
14.6,2021-04-03 07:00:00, None,14
20.6,2021-04-03 08:00:00, None,14
8.4,2021-04-03 09:00:00, None,14
21.9,2021-04-03 10:00:00, None,14
19.9,2021-04-03 11:00:00, None,14
25.6,2021-04-03 12:00:00, None,14
23.0,2021-04-03 13:00:00, None,14
22.6,2021-04-03 14:00:00, None,14
19.3,2021-04-03 15:00:00, None,14
14.1,2021-04-03 16:00:00, None,14
9.8,2021-04-03 17:00:00, None,14
12.8,2021-04-03 18:00:00, None,14
0.8,2021-04-03 19:00:00, None,14
12.9,2021-04-03 20:00:00, None,14
5.7,2021-04-03 21:00:00, None,14
340.9,2021-04-03 22:00:00, None,14
303.7,2021-04-03 23:00:00, None,14
247.2,2021-04-04 00:00:00, None,14
247.1,2021-04-04 01:00:00, None,14
247.1,2021-04-04 02:00:00, None,14
257.9,2021-04-04 03:00:00, None,14
262.9,2021-04-04 04:00:00, None,14
278.5,2021-04-04 05:00:00, None,14
339.9,2021-04-04 06:00:00, None,14
245.7,2021-04-04 07:00:00, None,14
355.1,2021-04-04 08:00:00, None,14
231.8,2021-04-04 09:00:00, None,14
216.7,2021-04-04 10:00:00, None,14
221.3,2021-04-04 11:00:00, None,14
241.8,2021-04-04 12:00:00, None,14
298.0,2021-04-04 13:00:00, None,14
311.8,2021-04-04 14:00:00, None,14
321.1,2021-04-04 15:00:00, None,14
251.0,2021-04-04 16:00:00, None,14
285.0,2021-04-04 17:00:00, None,14
271.4,2021-04-04 18:00:00, None,14
262.0,2021-04-04 19:00:00, None,14
324.8,2021-04-04 20:00:00, None,14
15.8,2021-04-04 21:00:00, None,14
16.7,2021-04-04 22:00:00, None,14
