RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
91.7, None, None, None, 3.956, 234.4, None, None, None, None, None, None, None, None, None, 163.5, None, None, -9.08, None, None, None, None, 48.29, None, None, None, None,2017-02-05 00:00:00,6
91.0, None, None, None, 4.579, 257.9, None, None, None, None, None, None, None, None, None, 162.0, None, None, -8.91, None, None, None, None, 42.32, None, None, None, None,2017-02-05 01:00:00,6
91.7, None, None, None, 7.763, 256.2, None, None, None, None, None, None, None, None, None, 163.2, None, None, -9.02, None, None, None, None, 30.72, None, None, None, None,2017-02-05 02:00:00,6
91.1, None, None, None, 8.33, 239.8, None, None, None, None, None, None, None, None, None, 165.0, None, None, -9.37, None, None, None, None, 28.92, None, None, None, None,2017-02-05 03:00:00,6
91.3, None, None, None, 8.57, 237.3, None, None, None, None, None, None, None, None, None, 165.2, None, None, -9.28, None, None, None, None, 26.97, None, None, None, None,2017-02-05 04:00:00,6
91.3, None, None, None, 5.018, 266.8, None, None, None, None, None, None, None, None, None, 165.9, None, None, -9.29, None, None, None, None, 28.62, None, None, None, None,2017-02-05 05:00:00,6
91.5, None, None, None, 5.891, 236.7, None, None, None, None, None, None, None, None, None, 166.3, None, None, -8.98, None, None, None, None, 29.75, None, None, None, None,2017-02-05 06:00:00,6
91.5, None, None, None, 6.651, 248.3, None, None, None, None, None, None, None, None, None, 166.0, None, None, -9.03, None, None, None, None, 24.6, None, None, None, None,2017-02-05 07:00:00,6
91.8, None, None, None, 6.918, 213.7, None, None, None, None, None, None, None, None, None, 166.7, None, None, -8.69, None, None, None, None, 27.84, None, None, None, None,2017-02-05 08:00:00,6
91.7, None, None, None, 6.193, 220.5, None, None, None, None, None, None, None, None, None, 165.9, None, None, -8.68, None, None, None, None, 25.48, None, None, None, None,2017-02-05 09:00:00,6
91.7, None, None, None, 4.033, 255.8, None, None, None, None, None, None, None, None, None, 165.8, None, None, -8.35, None, None, None, None, 29.37, None, None, None, None,2017-02-05 10:00:00,6
91.5, None, None, None, 2.563, 272.7, None, None, None, None, None, None, None, None, None, 162.5, None, None, -8.21, None, None, None, None, 29.04, None, None, None, None,2017-02-05 11:00:00,6
91.2, None, None, None, 2.09, 268.1, None, None, None, None, None, None, None, None, None, 167.0, None, None, -8.14, None, None, None, None, 30.48, None, None, None, None,2017-02-05 12:00:00,6
91.2, None, None, None, 1.703, 271.7, None, None, None, None, None, None, None, None, None, 167.2, None, None, -8.16, None, None, None, None, 31.74, None, None, None, None,2017-02-05 13:00:00,6
90.9, None, None, None, 3.119, 291.9, None, None, None, None, None, None, None, None, None, 165.4, None, None, -8.82, None, None, None, None, 26.85, None, None, None, None,2017-02-05 14:00:00,6
89.7, None, None, None, 10.18, 316.1, None, None, None, None, None, None, None, None, None, 172.6, None, None, -10.63, None, None, None, None, 19.54, None, None, None, None,2017-02-05 15:00:00,6
89.7, None, None, None, 10.2, 317.1, None, None, None, None, None, None, None, None, None, 173.1, None, None, -10.96, None, None, None, None, 19.57, None, None, None, None,2017-02-05 16:00:00,6
89.6, None, None, None, 5.688, 326.4, None, None, None, None, None, None, None, None, None, 172.9, None, None, -11.32, None, None, None, None, 8.25, None, None, None, None,2017-02-05 17:00:00,6
89.5, None, None, None, 3.335, 349.7, None, None, None, None, None, None, None, None, None, 172.9, None, None, -11.37, None, None, None, None, 17.05, None, None, None, None,2017-02-05 18:00:00,6
90.0, None, None, None, 1.195, 51.88, None, None, None, None, None, None, None, None, None, 172.9, None, None, -11.08, None, None, None, None, 37.77, None, None, None, None,2017-02-05 19:00:00,6
90.1, None, None, None, 1.996, 80.9, None, None, None, None, None, None, None, None, None, 172.9, None, None, -11.08, None, None, None, None, 25.38, None, None, None, None,2017-02-05 20:00:00,6
90.3, None, None, None, 3.246, 85.3, None, None, None, None, None, None, None, None, None, 172.9, None, None, -10.96, None, None, None, None, 28.89, None, None, None, None,2017-02-05 21:00:00,6
91.0, None, None, None, 5.047, 79.25, None, None, None, None, None, None, None, None, None, 173.1, None, None, -10.53, None, None, None, None, 28.11, None, None, None, None,2017-02-05 22:00:00,6
90.5, None, None, None, 5.773, 80.8, None, None, None, None, None, None, None, None, None, 172.0, None, None, -10.57, None, None, None, None, 30.38, None, None, None, None,2017-02-05 23:00:00,6
90.8, None, None, None, 7.663, 75.61, None, None, None, None, None, None, None, None, None, 173.1, None, None, -10.06, None, None, None, None, 28.53, None, None, None, None,2017-02-06 00:00:00,6
90.6, None, None, None, 9.02, 78.07, None, None, None, None, None, None, None, None, None, 176.5, None, None, -10.42, None, None, None, None, 28.54, None, None, None, None,2017-02-06 01:00:00,6
