pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,-0.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 00:00:00, None, 13.28, None,6
None, None,-1.011, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 01:00:00, None, 13.48, None,6
None, None,-1.273, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 03:00:00, None, 13.44, None,6
None, None,-1.676, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 04:00:00, None, 13.25, None,6
None, None,-1.526, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 05:00:00, None, 13.42, None,6
None, None,-1.564, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 06:00:00, None, 13.36, None,6
None, None,-1.883, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 07:00:00, None, 13.38, None,6
None, None,-1.864, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 08:00:00, None, 13.35, None,6
None, None,-1.836, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 09:00:00, None, 13.4, None,6
None, None,-1.573, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 10:00:00, None, 13.45, None,6
None, None,-0.804, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 11:00:00, None, 13.52, None,6
None, None,0.023, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 12:00:00, None, 13.53, None,6
None, None,-0.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 13:00:00, None, 13.55, None,6
None, None,0.138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 14:00:00, None, 13.69, None,6
None, None,0.202, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 15:00:00, None, 13.48, None,6
None, None,-0.484, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 16:00:00, None, 13.49, None,6
None, None,-0.819, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 17:00:00, None, 13.45, None,6
None, None,-1.287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 18:00:00, None, 13.43, None,6
None, None,-1.594, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 19:00:00, None, 13.51, None,6
None, None,-1.752, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 20:00:00, None, 13.42, None,6
None, None,-1.845, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 21:00:00, None, 13.48, None,6
None, None,-1.742, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 22:00:00, None, 13.35, None,6
None, None,-1.977, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 23:00:00, None, 13.46, None,6
None, None,-2.015, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-06 00:00:00, None, 13.41, None,6
None, None,-2.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-06 01:00:00, None, 13.38, None,6
None, None,-3.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-06 02:00:00, None, 13.53, None,6
