CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
0.772, None, None, None,13.36,18.58,256.2, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 00:00:00, None, None, None, None,25
0.668, None, None, None,13.48,18.18,247.9, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 01:00:00, None, None, None, None,25
0.582, None, None, None,17.34,11.15,247.1, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 02:00:00, None, None, None, None,25
0.61, None, None, None,61.82,2.638,301.9, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 03:00:00, None, None, None, None,25
0.752, None, None, None,60.49,1.358,349.0, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 04:00:00, None, None, None, None,25
0.382, None, None, None,58.38,1.528,123.3, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 05:00:00, None, None, None, None,25
1.255, None, None, None,12.08,5.104,212.2, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 06:00:00, None, None, None, None,25
3.318, None, None, None,76.8,0.564,14.73, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 07:00:00, None, None, None, None,25
1.365, None, None, None,79.2,0.168,86.2, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 08:00:00, None, None, None, None,25
3.589, None, None, None,41.51,2.172,318.5, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 09:00:00, None, None, None, None,25
5.344, None, None, None,74.3,0.521,266.6, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 10:00:00, None, None, None, None,25
6.045, None, None, None,65.25,1.728,21.78, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 11:00:00, None, None, None, None,25
7.71, None, None, None,57.37,2.139,278.9, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 12:00:00, None, None, None, None,25
9.55, None, None, None,41.73,5.22,123.5, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 13:00:00, None, None, None, None,25
12.0, None, None, None,34.86,8.52,139.4, None, None, None, None, None, None, None, None, None, None, None,2017-06-18 14:00:00, None, None, None, None,25
