ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None,231.0, 559.0, None, None,2016-05-20 00:00:00,2.5, None, None,21
None,232.0, 556.0, None, None,2016-05-20 01:00:00,1.1, None, None,21
None,232.0, 553.0, None, None,2016-05-20 02:00:00,0.7, None, None,21
None,232.0, 550.0, None, None,2016-05-20 03:00:00,0.4, None, None,21
None,232.0, 549.0, None, None,2016-05-20 04:00:00,0.7, None, None,21
None,232.0, 548.0, None, None,2016-05-20 05:00:00,0.3, None, None,21
None,232.0, 547.0, None, None,2016-05-20 06:00:00,0.1, None, None,21
None,232.0, 546.0, None, None,2016-05-20 07:00:00,0.6, None, None,21
None,232.0, 546.0, None, None,2016-05-20 08:00:00,0.4, None, None,21
None,232.0, 545.0, None, None,2016-05-20 09:00:00,-0.2, None, None,21
None,232.0, 544.0, None, None,2016-05-20 10:00:00,-0.1, None, None,21
None,232.0, 542.0, None, None,2016-05-20 11:00:00,0.1, None, None,21
None,232.0, 541.0, None, None,2016-05-20 12:00:00,1.3, None, None,21
None,232.0, 541.0, None, None,2016-05-20 13:00:00,4.7, None, None,21
None,233.0, 541.0, None, None,2016-05-20 14:00:00,4.2, None, None,21
None,233.0, 542.0, None, None,2016-05-20 15:00:00,4.5, None, None,21
None,233.0, 542.0, 45.0, None,2016-05-20 16:00:00,5.6, None, None,21
None,233.0, 542.0, None, None,2016-05-20 17:00:00,6.2, None, None,21
None,233.0, 542.0, None, None,2016-05-20 18:00:00,8.0, None, None,21
None,233.0, 543.0, None, None,2016-05-20 19:00:00,8.7, None, None,21
None,234.0, 543.0, None, None,2016-05-20 20:00:00,8.6, None, None,21
None,233.0, 542.0, None, None,2016-05-20 21:00:00,8.1, None, None,21
None,233.0, 540.0, None, None,2016-05-20 22:00:00,5.5, None, None,21
None,233.0, 538.0, None, None,2016-05-20 23:00:00,6.0, None, None,21
None,232.0, 537.0, None, None,2016-05-21 00:00:00,5.3, None, None,21
None,232.0, 535.0, None, None,2016-05-21 01:00:00,4.7, None, None,21
None,232.0, 534.0, None, None,2016-05-21 02:00:00,4.0, None, None,21
None,232.0, 533.0, None, None,2016-05-21 03:00:00,3.9, None, None,21
None,232.0, 533.0, None, None,2016-05-21 04:00:00,3.7, None, None,21
None,232.0, 533.0, None, None,2016-05-21 05:00:00,3.4, None, None,21
None,231.0, 533.0, None, None,2016-05-21 06:00:00,3.5, None, None,21
None,232.0, 533.0, None, None,2016-05-21 07:00:00,3.4, None, None,21
None,232.0, 533.0, None, None,2016-05-21 08:00:00,3.3, None, None,21
None,232.0, 531.0, None, None,2016-05-21 09:00:00,3.3, None, None,21
None,232.0, 531.0, None, None,2016-05-21 10:00:00,3.3, None, None,21
None,232.0, 531.0, None, None,2016-05-21 11:00:00,3.7, None, None,21
None,232.0, 531.0, None, None,2016-05-21 12:00:00,4.0, None, None,21
None,232.0, 530.0, None, None,2016-05-21 13:00:00,4.9, None, None,21
None,232.0, 528.0, None, None,2016-05-21 14:00:00,5.7, None, None,21
None,233.0, 528.0, None, None,2016-05-21 15:00:00,5.9, None, None,21
None,233.0, 528.0, 60.0, None,2016-05-21 16:00:00,5.6, None, None,21
None,233.0, 528.0, None, None,2016-05-21 17:00:00,6.9, None, None,21
None,233.0, 528.0, None, None,2016-05-21 18:00:00,6.9, None, None,21
None,233.0, 526.0, None, None,2016-05-21 19:00:00,7.8, None, None,21
None,233.0, 523.0, None, None,2016-05-21 20:00:00,7.9, None, None,21
None,234.0, 522.0, None, None,2016-05-21 21:00:00,8.0, None, None,21
None,233.0, 521.0, None, None,2016-05-21 22:00:00,7.0, None, None,21
None,233.0, 519.0, None, None,2016-05-21 23:00:00,6.0, None, None,21
None,233.0, 517.0, None, None,2016-05-22 00:00:00,4.9, None, None,21
None,233.0, 517.0, None, None,2016-05-22 01:00:00,3.9, None, None,21
None,232.0, 516.0, None, None,2016-05-22 02:00:00,3.4, None, None,21
None,233.0, 515.0, None, None,2016-05-22 03:00:00,3.1, None, None,21
None,233.0, 515.0, None, None,2016-05-22 04:00:00,2.7, None, None,21
None,234.0, 515.0, None, None,2016-05-22 05:00:00,2.2, None, None,21
None,236.0, 515.0, None, None,2016-05-22 06:00:00,1.6, None, None,21
None,238.0, 515.0, None, None,2016-05-22 07:00:00,0.9, None, None,21
None,241.0, 515.0, None, None,2016-05-22 08:00:00,0.4, None, None,21
None,243.0, 515.0, None, None,2016-05-22 09:00:00,0.3, None, None,21
None,244.0, 515.0, None, None,2016-05-22 10:00:00,0.3, None, None,21
None,245.0, 515.0, None, None,2016-05-22 11:00:00,0.6, None, None,21
None,246.0, 515.0, None, None,2016-05-22 12:00:00,1.0, None, None,21
None,246.0, 515.0, None, None,2016-05-22 13:00:00,1.4, None, None,21
None,247.0, 514.0, None, None,2016-05-22 14:00:00,2.1, None, None,21
None,247.0, 514.0, None, None,2016-05-22 15:00:00,2.1, None, None,21
