pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
2.0, None, 0.0,190.0,619.0, None,2021-11-19 00:00:00,-6.8, None,84.0, None,47
2.0, None, 0.0,190.0,619.0, None,2021-11-19 01:00:00,-6.1, None,83.0, None,47
2.0, None, 0.0,190.0,619.0, None,2021-11-19 02:00:00,-6.2, None,83.0, None,47
2.0, None, 1.0,190.0,620.0, None,2021-11-19 03:00:00,-5.7, None,83.0, None,47
2.0, None, 0.0,190.0,620.0, None,2021-11-19 04:00:00,-5.6, None,86.0, None,47
1.0, None, None,190.0,619.0, None,2021-11-19 05:00:00,-5.7, None,86.0, None,47
1.0, None, 0.0,190.0,619.0, None,2021-11-19 06:00:00,-5.8, None,86.0, None,47
0.0, None, 0.0,190.0,619.0, None,2021-11-19 07:00:00,-6.0, None,85.0, None,47
0.0, None, 0.0,190.0,619.0, None,2021-11-19 08:00:00,-6.4, None,84.0, None,47
1.0, None, 1.0,190.0,620.0, None,2021-11-19 09:00:00,-6.2, None,85.0, None,47
1.0, None, 0.0,190.0,620.0, None,2021-11-19 10:00:00,-5.8, None,85.0, None,47
1.0, None, 0.0,190.0,620.0, None,2021-11-19 11:00:00,-6.3, None,85.0, None,47
1.0, None, 0.0,190.0,620.0, None,2021-11-19 12:00:00,-6.7, None,84.0, None,47
1.0, None, 0.0,190.0,620.0, None,2021-11-19 13:00:00,-6.8, None,85.0, None,47
1.0, None, 0.0,190.0,620.0, None,2021-11-19 14:00:00,-6.8, None,83.0, None,47
2.0, None, 0.0,190.0,620.0, None,2021-11-19 15:00:00,-7.0, None,86.0, None,47
2.0, None, 1.0,190.0,621.0, None,2021-11-19 16:00:00,-6.8, None,86.0, None,47
2.0, None, 0.0,191.0,621.0, None,2021-11-19 17:00:00,-6.6, None,87.0, None,47
2.0, None, 0.0,191.0,621.0, None,2021-11-19 18:00:00,-6.5, None,88.0, None,47
3.0, None, 1.0,192.0,622.0, None,2021-11-19 19:00:00,-6.4, None,88.0, None,47
4.0, None, 1.0,194.0,623.0, None,2021-11-19 20:00:00,-6.4, None,90.0, None,47
6.0, None, 2.0,196.0,625.0, None,2021-11-19 21:00:00,-5.8, None,93.0, None,47
7.0, None, 1.0,198.0,626.0, None,2021-11-19 22:00:00,-5.5, None,96.0, None,47
9.0, None, 2.0,201.0,628.0, None,2021-11-19 23:00:00,-5.5, None,98.0, None,47
10.0, None, 1.0,202.0,629.0, None,2021-11-20 00:00:00,-5.2, None,416.0, None,47
11.0, None, 1.0,203.0,630.0, None,2021-11-20 01:00:00,-5.0, None,100.0, None,47
12.0, None, 1.0,205.0,631.0, None,2021-11-20 02:00:00,-5.0, None,101.0, None,47
13.0, None, 2.0,206.0,633.0, None,2021-11-20 03:00:00,-4.9, None,103.0, None,47
14.0, None, 1.0,208.0,634.0, None,2021-11-20 04:00:00,-4.8, None,106.0, None,47
16.0, None, 1.0,210.0,635.0, None,2021-11-20 05:00:00,-4.8, None,108.0, None,47
17.0, None, 1.0,212.0,636.0, None,2021-11-20 06:00:00,-4.8, None,110.0, None,47
17.0, None, 0.0,214.0,636.0, None,2021-11-20 07:00:00,-4.5, None,109.0, None,47
19.0, None, 2.0,215.0,638.0, None,2021-11-20 08:00:00,-4.2, None,113.0, None,47
19.0, None, 1.0,216.0,639.0, None,2021-11-20 09:00:00,-3.7, None,114.0, None,47
20.0, None, 1.0,217.0,640.0, None,2021-11-20 10:00:00,-3.9, None,112.0, None,47
21.0, None, 1.0,218.0,641.0, None,2021-11-20 11:00:00,-3.6, None,114.0, None,47
21.0, None, 0.0,218.0,641.0, None,2021-11-20 12:00:00,-3.5, None,114.0, None,47
21.0, None, 0.0,218.0,641.0, None,2021-11-20 13:00:00,-3.8, None,416.0, None,47
22.0, None, 1.0,219.0,642.0, None,2021-11-20 14:00:00,-4.0, None,115.0, None,47
23.0, None, 1.0,220.0,643.0, None,2021-11-20 15:00:00,-3.8, None,116.0, None,47
21.0, None, None,221.0,642.0, None,2021-11-20 16:00:00,-4.2, None,117.0, None,47
22.0, None, 1.0,222.0,643.0, None,2021-11-20 17:00:00,-4.3, None,117.0, None,47
23.0, None, 1.0,223.0,644.0, None,2021-11-20 18:00:00,-4.3, None,118.0, None,47
22.0, None, 0.0,224.0,644.0, None,2021-11-20 19:00:00,-4.4, None,118.0, None,47
22.0, None, 1.0,225.0,645.0, None,2021-11-20 20:00:00,-4.5, None,119.0, None,47
21.0, None, 1.0,226.0,646.0, None,2021-11-20 21:00:00,-4.3, None,119.0, None,47
21.0, None, 1.0,228.0,647.0, None,2021-11-20 22:00:00,-4.6, None,119.0, None,47
20.0, None, 1.0,229.0,648.0, None,2021-11-20 23:00:00,-4.5, None,120.0, None,47
20.0, None, 1.0,231.0,649.0, None,2021-11-21 00:00:00,-4.4, None,122.0, None,47
20.0, None, 1.0,232.0,650.0, None,2021-11-21 01:00:00,-4.1, None,121.0, None,47
20.0, None, 1.0,233.0,651.0, None,2021-11-21 02:00:00,-3.7, None,123.0, None,47
18.0, None, 0.0,233.0,651.0, None,2021-11-21 03:00:00,-3.3, None,122.0, None,47
