pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
6.0, None,778.0, None,-5.2,-5.1,73.0, None, None, None,117.0, None,2021-11-19 00:00:00, None,47
7.0, None,779.0, None,-5.3,-5.3,73.0, None, None, 1.0,117.0, None,2021-11-19 01:00:00, None,47
0.0, None,779.0, None,-5.2,-5.2,73.0, None, None, 0.0,117.0, None,2021-11-19 02:00:00, None,47
None, None,777.0, None,-5.4,-5.4,73.0, None, None, None,117.0, None,2021-11-19 03:00:00, None,47
None, None,778.0, None,-5.3,-5.3,74.0, None, None, 1.0,118.0, None,2021-11-19 04:00:00, None,47
None, None,778.0, None,-5.5,-5.5,74.0, None, None, 0.0,118.0, None,2021-11-19 05:00:00, None,47
0.0, None,779.0, None,-5.2,-5.3,74.0, None, None, 1.0,118.0, None,2021-11-19 06:00:00, None,47
0.0, None,779.0, None,-5.2,-5.2,74.0, None, None, 0.0,118.0, None,2021-11-19 07:00:00, None,47
0.0, None,779.0, None,-5.6,-5.5,74.0, None, None, 0.0,118.0, None,2021-11-19 08:00:00, None,47
0.0, None,779.0, None,-5.5,-5.3,73.0, None, None, 0.0,119.0, None,2021-11-19 09:00:00, None,47
2.0, None,779.0, None,-5.3,-5.3,74.0, None, None, 0.0,119.0, None,2021-11-19 10:00:00, None,47
None, None,778.0, None,-5.3,-5.2,74.0, None, None, None,119.0, None,2021-11-19 11:00:00, None,47
0.0, None,779.0, None,-4.7,-4.6,73.0, None, None, 1.0,119.0, None,2021-11-19 12:00:00, None,47
1.0, None,779.0, None,-5.2,-5.1,74.0, None, None, 0.0,120.0, None,2021-11-19 13:00:00, None,47
None, None,778.0, None,-5.4,-5.3,77.0, None, None, None,121.0, None,2021-11-19 14:00:00, None,47
0.0, None,779.0, None,-5.4,-5.4,77.0, None, None, 1.0,123.0, None,2021-11-19 15:00:00, None,47
0.0, None,780.0, None,-5.5,-5.4,80.0, None, None, 1.0,124.0, None,2021-11-19 16:00:00, None,47
0.0, None,780.0, None,-5.1,-5.0,86.0, None, None, 0.0,127.0, None,2021-11-19 17:00:00, None,47
1.0, None,781.0, None,-5.0,-4.8,93.0, None, None, 1.0,128.0, None,2021-11-19 18:00:00, None,47
10.0, None,790.0, None,-4.2,-4.0,96.0, None, None, 9.0,131.0, None,2021-11-19 19:00:00, None,47
11.0, None,791.0, None,-3.5,-3.5,101.0, None, None, 1.0,133.0, None,2021-11-19 20:00:00, None,47
15.0, None,794.0, None,-3.4,-3.3,102.0, None, None, 3.0,135.0, None,2021-11-19 21:00:00, None,47
13.0, None,793.0, None,-3.2,-3.1,104.0, None, None, None,137.0, None,2021-11-19 22:00:00, None,47
17.0, None,796.0, None,-3.2,-3.2,103.0, None, None, 3.0,139.0, None,2021-11-19 23:00:00, None,47
19.0, None,797.0, None,-4.0,-4.0,102.0, None, None, 1.0,139.0, None,2021-11-20 00:00:00, None,47
18.0, None,797.0, None,-5.3,-5.2,101.0, None, None, 0.0,139.0, None,2021-11-20 01:00:00, None,47
19.0, None,798.0, None,-5.9,-5.8,100.0, None, None, 1.0,139.0, None,2021-11-20 02:00:00, None,47
22.0, None,799.0, None,-6.8,-6.7,100.0, None, None, 1.0,139.0, None,2021-11-20 03:00:00, None,47
21.0, None,799.0, None,-9.0,-8.9,100.0, None, None, 0.0,139.0, None,2021-11-20 04:00:00, None,47
22.0, None,800.0, None,-10.0,-9.9,102.0, None, None, 1.0,139.0, None,2021-11-20 05:00:00, None,47
21.0, None,800.0, None,-9.7,-9.5,100.0, None, None, 0.0,139.0, None,2021-11-20 06:00:00, None,47
21.0, None,800.0, None,-9.0,-8.9,99.0, None, None, 0.0,139.0, None,2021-11-20 07:00:00, None,47
18.0, None,797.0, None,-8.8,-8.7,98.0, None, None, None,139.0, None,2021-11-20 08:00:00, None,47
