pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
4.0, None, None,37.0,720.0, None, None,2021-11-19 00:00:00,-6.7, None, 22.0, None,47
6.0, None, 1.0,37.0,721.0, None, None,2021-11-19 01:00:00,-6.8, None, 21.0, None,47
7.0, None, 0.0,37.0,721.0, None, None,2021-11-19 02:00:00,-6.9, None, 21.0, None,47
5.0, None, 0.0,37.0,721.0, None, None,2021-11-19 03:00:00,-7.4, None, 21.0, None,47
6.0, None, 1.0,37.0,722.0, None, None,2021-11-19 04:00:00,-7.5, None, 22.0, None,47
3.0, None, None,37.0,721.0, None, None,2021-11-19 05:00:00,-6.8, None, 22.0, None,47
2.0, None, 0.0,37.0,721.0, None, None,2021-11-19 06:00:00,-6.6, None, 21.0, None,47
1.0, None, 0.0,37.0,721.0, None, None,2021-11-19 07:00:00,-6.7, None, 21.0, None,47
1.0, None, 1.0,37.0,722.0, None, None,2021-11-19 08:00:00,-6.7, None, 21.0, None,47
1.0, None, 0.0,37.0,722.0, None, None,2021-11-19 09:00:00,-6.7, None, 21.0, None,47
1.0, None, 0.0,37.0,722.0, None, None,2021-11-19 10:00:00,-5.9, None, 21.0, None,47
0.0, None, 0.0,37.0,722.0, None, None,2021-11-19 11:00:00,-4.7, None, 21.0, None,47
0.0, None, 0.0,37.0,722.0, None, None,2021-11-19 12:00:00,-5.1, None, 21.0, None,47
1.0, None, 0.0,37.0,722.0, None, None,2021-11-19 13:00:00,-3.4, None, 21.0, None,47
0.0, None, None,37.0,721.0, None, None,2021-11-19 14:00:00,-3.5, None, 21.0, None,47
0.0, None, None,37.0,720.0, None, None,2021-11-19 15:00:00,-4.5, None, 21.0, None,47
0.0, None, 0.0,37.0,720.0, None, None,2021-11-19 16:00:00,-5.2, None, 21.0, None,47
0.0, None, 1.0,37.0,721.0, None, None,2021-11-19 17:00:00,-5.8, None, 21.0, None,47
1.0, None, 1.0,37.0,722.0, None, None,2021-11-19 18:00:00,-5.7, None, 21.0, None,47
0.0, None, None,37.0,721.0, None, None,2021-11-19 19:00:00,-5.0, None, 21.0, None,47
0.0, None, 0.0,37.0,721.0, None, None,2021-11-19 20:00:00,-4.6, None, 21.0, None,47
0.0, None, 0.0,37.0,721.0, None, None,2021-11-19 21:00:00,-4.2, None, 21.0, None,47
0.0, None, None,37.0,720.0, None, None,2021-11-19 22:00:00,-3.9, None, 21.0, None,47
0.0, None, 1.0,37.0,721.0, None, None,2021-11-19 23:00:00,-3.9, None, 21.0, None,47
0.0, None, None,37.0,720.0, None, None,2021-11-20 00:00:00,-3.6, None, 20.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 01:00:00,-3.5, None, 21.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 02:00:00,-3.7, None, 21.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 03:00:00,-3.7, None, 21.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 04:00:00,-3.5, None, 21.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 05:00:00,-3.4, None, 21.0, None,47
0.0, None, 1.0,37.0,721.0, None, None,2021-11-20 06:00:00,-3.3, None, 21.0, None,47
None, None, None,37.0,720.0, None, None,2021-11-20 07:00:00,-3.2, None, 21.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 08:00:00,-3.3, None, 21.0, None,47
None, None, 1.0,37.0,721.0, None, None,2021-11-20 09:00:00,-2.9, None, 21.0, None,47
None, None, None,37.0,720.0, None, None,2021-11-20 10:00:00,-2.5, None, 21.0, None,47
None, None, None,37.0,719.0, None, None,2021-11-20 11:00:00,-2.8, None, 20.0, None,47
None, None, 1.0,37.0,720.0, None, None,2021-11-20 12:00:00,-3.1, None, 21.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 13:00:00,-2.8, None, 21.0, None,47
None, None, 0.0,37.0,720.0, None, None,2021-11-20 14:00:00,-2.3, None, 21.0, None,47
None, None, None,37.0,719.0, None, None,2021-11-20 15:00:00,-2.7, None, 20.0, None,47
None, None, 0.0,37.0,719.0, None, None,2021-11-20 16:00:00,-3.5, None, 21.0, None,47
None, None, 0.0,37.0,719.0, None, None,2021-11-20 17:00:00,-4.0, None, 22.0, None,47
0.0, None, 3.0,37.0,722.0, None, None,2021-11-20 18:00:00,-3.9, None, 22.0, None,47
1.0, None, 0.0,37.0,722.0, None, None,2021-11-20 19:00:00,-3.9, None, 21.0, None,47
1.0, None, 0.0,37.0,722.0, None, None,2021-11-20 20:00:00,-3.5, None, 21.0, None,47
0.0, None, None,37.0,721.0, None, None,2021-11-20 21:00:00,-3.2, None, 22.0, None,47
1.0, None, 0.0,38.0,721.0, None, None,2021-11-20 22:00:00,-3.2, None, 21.0, None,47
1.0, None, 1.0,39.0,722.0, None, None,2021-11-20 23:00:00,-3.3, None, 24.0, None,47
4.0, None, 2.0,39.0,724.0, None, None,2021-11-21 00:00:00,-3.4, None, 22.0, None,47
4.0, None, 0.0,39.0,724.0, None, None,2021-11-21 01:00:00,-3.3, None, 22.0, None,47
3.0, None, None,39.0,723.0, None, None,2021-11-21 02:00:00,-2.8, None, 25.0, None,47
3.0, None, 0.0,40.0,723.0, None, None,2021-11-21 03:00:00,-2.8, None, 25.0, None,47
4.0, None, 1.0,40.0,724.0, None, None,2021-11-21 04:00:00,-2.8, None, 27.0, None,47
4.0, None, 0.0,40.0,724.0, None, None,2021-11-21 05:00:00,-2.7, None, 26.0, None,47
3.0, None, 0.0,41.0,724.0, None, None,2021-11-21 06:00:00,-2.8, None, 26.0, None,47
5.0, None, 1.0,42.0,725.0, None, None,2021-11-21 07:00:00,-2.7, None, 27.0, None,47
7.0, None, 2.0,43.0,727.0, None, None,2021-11-21 08:00:00,-2.7, None, 27.0, None,47
7.0, None, 1.0,43.0,728.0, None, None,2021-11-21 09:00:00,-2.4, None, 27.0, None,47
9.0, None, 1.0,43.0,729.0, None, None,2021-11-21 10:00:00,-1.5, None, 27.0, None,47
9.0, None, None,43.0,728.0, None, None,2021-11-21 11:00:00,-1.1, None, 27.0, None,47
8.0, None, 0.0,43.0,728.0, None, None,2021-11-21 12:00:00,-0.7, None, 27.0, None,47
7.0, None, None,43.0,727.0, None, None,2021-11-21 13:00:00,-0.8, None, 28.0, None,47
6.0, None, None,44.0,726.0, None, None,2021-11-21 14:00:00,-0.9, None, 27.0, None,47
8.0, None, 1.0,45.0,727.0, None, None,2021-11-21 15:00:00,-1.7, None, 29.0, None,47
10.0, None, 2.0,46.0,729.0, None, None,2021-11-21 16:00:00,-1.7, None, 31.0, None,47
11.0, None, 1.0,46.0,730.0, None, None,2021-11-21 17:00:00,-1.3, None, 31.0, None,47
8.0, None, 0.0,46.0,730.0, None, None,2021-11-21 18:00:00,-1.2, None, 30.0, None,47
8.0, None, 0.0,46.0,730.0, None, None,2021-11-21 19:00:00,-1.2, None, 30.0, None,47
8.0, None, 0.0,46.0,730.0, None, None,2021-11-21 20:00:00,-1.2, None, 29.0, None,47
10.0, None, 1.0,46.0,731.0, None, None,2021-11-21 21:00:00,-0.8, None, 30.0, None,47
10.0, None, 0.0,46.0,731.0, None, None,2021-11-21 22:00:00,-0.4, None, 30.0, None,47
8.0, None, None,46.0,730.0, None, None,2021-11-21 23:00:00,-0.6, None, 30.0, None,47
7.0, None, 1.0,46.0,731.0, None, None,2021-11-22 00:00:00,-0.4, None, 29.0, None,47
5.0, None, None,46.0,729.0, None, None,2021-11-22 01:00:00,-1.0, None, 29.0, None,47
7.0, None, 1.0,46.0,730.0, None, None,2021-11-22 02:00:00,-1.3, None, 29.0, None,47
7.0, None, 0.0,46.0,730.0, None, None,2021-11-22 03:00:00,-1.3, None, 29.0, None,47
7.0, None, 1.0,47.0,731.0, None, None,2021-11-22 04:00:00,-0.8, None, 29.0, None,47
5.0, None, None,47.0,729.0, None, None,2021-11-22 05:00:00,-0.5, None, 29.0, None,47
6.0, None, 1.0,47.0,730.0, None, None,2021-11-22 06:00:00,-0.1, None, 29.0, None,47
5.0, None, 0.0,47.0,730.0, None, None,2021-11-22 07:00:00,0.4, None, 29.0, None,47
2.0, None, None,47.0,729.0, None, None,2021-11-22 08:00:00,0.1, None, 29.0, None,47
2.0, None, 1.0,47.0,730.0, None, None,2021-11-22 09:00:00,0.8, None, 29.0, None,47
1.0, None, 0.0,47.0,730.0, None, None,2021-11-22 10:00:00,0.6, None, 29.0, None,47
2.0, None, 0.0,47.0,730.0, None, None,2021-11-22 11:00:00,1.4, None, 29.0, None,47
1.0, None, None,47.0,729.0, None, None,2021-11-22 12:00:00,1.2, None, 29.0, None,47
3.0, None, 1.0,47.0,730.0, None, None,2021-11-22 13:00:00,1.6, None, 29.0, None,47
3.0, None, None,47.0,729.0, None, None,2021-11-22 14:00:00,2.3, None, 28.0, None,47
2.0, None, 0.0,47.0,729.0, None, None,2021-11-22 15:00:00,1.4, None, 29.0, None,47
0.0, None, 0.0,47.0,729.0, None, None,2021-11-22 16:00:00,0.8, None, 28.0, None,47
None, None, 0.0,47.0,729.0, None, None,2021-11-22 17:00:00,0.4, None, 28.0, None,47
None, None, None,47.0,728.0, None, None,2021-11-22 18:00:00,0.2, None, 28.0, None,47
None, None, 0.0,47.0,728.0, None, None,2021-11-22 19:00:00,-0.7, None, 28.0, None,47
None, None, 1.0,47.0,729.0, None, None,2021-11-22 21:00:00,-1.8, None, 28.0, None,47
None, None, 0.0,47.0,729.0, None, None,2021-11-22 22:00:00,-2.7, None, 28.0, None,47
None, None, None,47.0,728.0, None, None,2021-11-22 23:00:00,-4.3, None, 28.0, None,47
None, None, 1.0,47.0,729.0, None, None,2021-11-23 00:00:00,-4.7, None, 28.0, None,47
0.0, None, 0.0,47.0,729.0, None, None,2021-11-23 01:00:00,-5.0, None, 28.0, None,47
None, None, 0.0,47.0,729.0, None, None,2021-11-23 02:00:00,-6.0, None, 27.0, None,47
None, None, 0.0,47.0,729.0, None, None,2021-11-23 03:00:00,-6.3, None, 27.0, None,47
None, None, 0.0,47.0,729.0, None, None,2021-11-23 04:00:00,-7.0, None, 27.0, None,47
0.0, None, 0.0,47.0,729.0, None, None,2021-11-23 05:00:00,-7.8, None, 27.0, None,47
0.0, None, 1.0,47.0,730.0, None, None,2021-11-23 06:00:00,-7.8, None, 27.0, None,47
0.0, None, 0.0,47.0,730.0, None, None,2021-11-23 07:00:00,-8.3, None, 27.0, None,47
1.0, None, 0.0,47.0,730.0, None, None,2021-11-23 08:00:00,-8.5, None, 27.0, None,47
1.0, None, 1.0,47.0,731.0, None, None,2021-11-23 09:00:00,-7.4, None, 27.0, None,47
2.0, None, 1.0,47.0,732.0, None, None,2021-11-23 10:00:00,-4.8, None, 27.0, None,47
0.0, None, None,47.0,730.0, None, None,2021-11-23 11:00:00,-4.3, None, 26.0, None,47
0.0, None, None,47.0,729.0, None, None,2021-11-23 12:00:00,-4.2, None, 26.0, None,47
None, None, 0.0,47.0,729.0, None, None,2021-11-23 13:00:00,-4.3, None, 27.0, None,47
0.0, None, 0.0,47.0,729.0, None, None,2021-11-23 14:00:00,-4.5, None, 26.0, None,47
0.0, None, 0.0,47.0,729.0, None, None,2021-11-23 15:00:00,-5.3, None, 26.0, None,47
None, None, None,47.0,728.0, None, None,2021-11-23 16:00:00,-6.7, None, 26.0, None,47
0.0, None, 1.0,47.0,729.0, None, None,2021-11-23 17:00:00,-8.8, None, 26.0, None,47
2.0, None, 1.0,47.0,730.0, None, None,2021-11-23 18:00:00,-8.1, None, 26.0, None,47
3.0, None, 1.0,47.0,731.0, None, None,2021-11-23 19:00:00,-7.4, None, 26.0, None,47
4.0, None, 1.0,47.0,732.0, None, None,2021-11-23 20:00:00,-5.3, None, 26.0, None,47
0.0, None, None,47.0,729.0, None, None,2021-11-23 21:00:00,-5.0, None, 26.0, None,47
2.0, None, 2.0,47.0,731.0, None, None,2021-11-23 22:00:00,-5.1, None, 26.0, None,47
2.0, None, None,47.0,730.0, None, None,2021-11-23 23:00:00,-4.8, None, 26.0, None,47
1.0, None, 0.0,47.0,730.0, None, None,2021-11-24 00:00:00,-5.1, None, 26.0, None,47
1.0, None, 0.0,47.0,730.0, None, None,2021-11-24 01:00:00,-5.3, None, 25.0, None,47
1.0, None, 0.0,47.0,730.0, None, None,2021-11-24 02:00:00,-5.5, None, 26.0, None,47
1.0, None, 0.0,47.0,730.0, None, None,2021-11-24 03:00:00,-5.8, None, 25.0, None,47
1.0, None, 0.0,47.0,730.0, None, None,2021-11-24 04:00:00,-6.1, None, 25.0, None,47
2.0, None, 1.0,47.0,731.0, None, None,2021-11-24 05:00:00,-6.3, None, 25.0, None,47
1.0, None, 0.0,47.0,731.0, None, None,2021-11-24 06:00:00,-6.1, None, 25.0, None,47
1.0, None, 0.0,47.0,731.0, None, None,2021-11-24 07:00:00,-6.1, None, 25.0, None,47
1.0, None, 0.0,47.0,731.0, None, None,2021-11-24 08:00:00,-5.7, None, 25.0, None,47
