RelativeHumidity,AirTemperature,time,Rain,week_of_year
None,11.4,2018-09-03 00:00:00,0.0,36
None,11.1,2018-09-03 00:15:00,0.0,36
None,11.0,2018-09-03 00:30:00,0.0,36
None,10.9,2018-09-03 00:45:00,0.0,36
None,10.8,2018-09-03 01:00:00,0.0,36
None,10.7,2018-09-03 01:15:00,0.0,36
None,10.7,2018-09-03 01:30:00,0.0,36
None,10.7,2018-09-03 01:45:00,0.0,36
None,10.7,2018-09-03 02:00:00,0.0,36
None,10.6,2018-09-03 02:15:00,0.0,36
None,10.6,2018-09-03 02:30:00,0.0,36
None,10.7,2018-09-03 02:45:00,0.0,36
None,10.9,2018-09-03 03:00:00,0.0,36
None,11.5,2018-09-03 03:15:00,0.0,36
None,11.6,2018-09-03 03:30:00,0.0,36
None,11.2,2018-09-03 03:45:00,0.0,36
None,10.6,2018-09-03 04:00:00,0.0,36
None,10.5,2018-09-03 04:15:00,0.0,36
None,11.4,2018-09-03 04:30:00,0.0,36
None,10.9,2018-09-03 04:45:00,0.0,36
None,11.0,2018-09-03 05:00:00,0.0,36
None,10.9,2018-09-03 05:15:00,0.0,36
None,11.8,2018-09-03 05:30:00,0.0,36
None,12.2,2018-09-03 05:45:00,0.0,36
None,12.0,2018-09-03 06:00:00,0.0,36
None,12.0,2018-09-03 06:15:00,0.0,36
None,12.1,2018-09-03 06:30:00,0.0,36
None,12.2,2018-09-03 06:45:00,0.0,36
None,12.3,2018-09-03 07:00:00,0.0,36
None,12.7,2018-09-03 07:15:00,0.0,36
None,13.0,2018-09-03 07:30:00,0.0,36
None,13.6,2018-09-03 07:45:00,0.0,36
None,13.2,2018-09-03 08:00:00,0.0,36
None,13.5,2018-09-03 08:15:00,0.0,36
None,14.0,2018-09-03 08:30:00,0.0,36
None,13.8,2018-09-03 08:45:00,0.0,36
None,14.5,2018-09-03 09:00:00,0.0,36
None,15.2,2018-09-03 09:15:00,0.0,36
None,15.2,2018-09-03 09:30:00,0.0,36
None,15.6,2018-09-03 09:45:00,0.0,36
None,15.9,2018-09-03 10:00:00,0.0,36
None,16.8,2018-09-03 10:15:00,0.0,36
None,16.6,2018-09-03 10:30:00,0.0,36
None,17.0,2018-09-03 10:45:00,0.0,36
None,16.9,2018-09-03 11:00:00,0.0,36
None,17.4,2018-09-03 11:15:00,0.0,36
None,16.4,2018-09-03 11:30:00,0.0,36
None,17.5,2018-09-03 11:45:00,0.0,36
None,17.4,2018-09-03 12:00:00,0.0,36
None,17.9,2018-09-03 12:15:00,0.0,36
None,18.8,2018-09-03 12:30:00,0.0,36
None,18.5,2018-09-03 12:45:00,0.0,36
None,18.8,2018-09-03 13:00:00,0.0,36
None,17.9,2018-09-03 13:15:00,0.0,36
None,17.6,2018-09-03 13:30:00,0.0,36
None,18.4,2018-09-03 13:45:00,0.0,36
None,19.5,2018-09-03 14:00:00,0.0,36
None,19.4,2018-09-03 14:15:00,0.0,36
None,20.3,2018-09-03 14:30:00,0.0,36
None,19.8,2018-09-03 14:45:00,0.0,36
None,19.3,2018-09-03 15:00:00,0.0,36
None,19.2,2018-09-03 15:15:00,0.0,36
None,19.9,2018-09-03 15:30:00,0.0,36
None,19.0,2018-09-03 15:45:00,0.0,36
None,18.3,2018-09-03 16:00:00,0.0,36
None,18.5,2018-09-03 16:15:00,0.0,36
None,18.7,2018-09-03 16:30:00,0.0,36
None,18.6,2018-09-03 16:45:00,0.0,36
None,18.9,2018-09-03 17:00:00,0.0,36
None,19.6,2018-09-03 17:15:00,0.0,36
None,19.9,2018-09-03 17:30:00,0.0,36
None,19.4,2018-09-03 17:45:00,0.0,36
None,19.0,2018-09-03 18:00:00,0.0,36
None,17.6,2018-09-03 18:15:00,0.0,36
None,16.2,2018-09-03 18:30:00,0.0,36
None,15.1,2018-09-03 18:45:00,0.0,36
None,14.3,2018-09-03 19:00:00,0.0,36
None,14.1,2018-09-03 19:15:00,0.0,36
None,13.9,2018-09-03 19:30:00,0.0,36
None,13.9,2018-09-03 19:45:00,0.0,36
None,14.2,2018-09-03 20:00:00,0.0,36
None,14.5,2018-09-03 20:15:00,0.0,36
None,14.4,2018-09-03 20:30:00,0.0,36
None,14.7,2018-09-03 20:45:00,0.0,36
None,14.8,2018-09-03 21:00:00,0.0,36
None,14.7,2018-09-03 21:15:00,0.0,36
None,14.8,2018-09-03 21:30:00,0.0,36
None,14.9,2018-09-03 21:45:00,0.0,36
None,14.8,2018-09-03 22:00:00,0.0,36
None,14.6,2018-09-03 22:15:00,0.0,36
None,14.4,2018-09-03 22:30:00,0.0,36
None,14.0,2018-09-03 22:45:00,0.0,36
None,14.0,2018-09-03 23:00:00,0.0,36
None,14.2,2018-09-03 23:15:00,0.0,36
None,14.4,2018-09-03 23:30:00,0.0,36
None,14.3,2018-09-03 23:45:00,0.0,36
None,13.9,2018-09-04 00:00:00,0.0,36
None,13.9,2018-09-04 00:15:00,0.0,36
None,13.9,2018-09-04 00:30:00,0.0,36
None,13.9,2018-09-04 00:45:00,0.0,36
None,14.1,2018-09-04 01:00:00,0.0,36
None,14.0,2018-09-04 01:15:00,0.0,36
None,14.1,2018-09-04 01:30:00,0.0,36
None,14.0,2018-09-04 01:45:00,0.0,36
None,14.1,2018-09-04 02:00:00,0.0,36
None,14.2,2018-09-04 02:15:00,0.0,36
None,14.0,2018-09-04 02:30:00,0.0,36
None,14.1,2018-09-04 02:45:00,0.0,36
None,14.0,2018-09-04 03:00:00,0.0,36
None,13.8,2018-09-04 03:15:00,0.0,36
None,13.7,2018-09-04 03:30:00,0.0,36
None,13.5,2018-09-04 03:45:00,0.0,36
None,13.3,2018-09-04 04:00:00,0.0,36
None,13.2,2018-09-04 04:15:00,0.0,36
None,13.1,2018-09-04 04:30:00,0.0,36
None,13.0,2018-09-04 04:45:00,0.0,36
None,12.8,2018-09-04 05:00:00,0.0,36
None,12.8,2018-09-04 05:15:00,0.0,36
None,12.8,2018-09-04 05:30:00,0.0,36
None,12.8,2018-09-04 05:45:00,0.0,36
None,12.7,2018-09-04 06:00:00,0.0,36
None,12.9,2018-09-04 06:15:00,0.0,36
None,13.4,2018-09-04 06:30:00,0.0,36
None,13.4,2018-09-04 06:45:00,0.0,36
None,13.2,2018-09-04 07:00:00,0.0,36
None,14.4,2018-09-04 07:15:00,0.0,36
None,14.7,2018-09-04 07:30:00,0.0,36
None,14.7,2018-09-04 07:45:00,0.0,36
None,14.9,2018-09-04 08:00:00,0.0,36
None,15.0,2018-09-04 08:15:00,0.0,36
None,15.5,2018-09-04 08:30:00,0.0,36
None,16.0,2018-09-04 08:45:00,0.0,36
None,15.8,2018-09-04 09:00:00,0.0,36
None,16.0,2018-09-04 09:15:00,0.0,36
None,16.3,2018-09-04 09:30:00,0.0,36
None,16.9,2018-09-04 09:45:00,0.0,36
None,17.3,2018-09-04 10:00:00,0.0,36
None,17.7,2018-09-04 10:15:00,0.0,36
None,18.3,2018-09-04 10:30:00,0.0,36
None,18.8,2018-09-04 10:45:00,0.0,36
None,19.0,2018-09-04 11:00:00,0.0,36
None,19.4,2018-09-04 11:15:00,0.0,36
None,19.4,2018-09-04 11:30:00,0.0,36
None,19.2,2018-09-04 11:45:00,0.0,36
None,20.1,2018-09-04 12:00:00,0.0,36
None,19.5,2018-09-04 12:15:00,0.0,36
None,19.8,2018-09-04 12:30:00,0.0,36
None,20.5,2018-09-04 12:45:00,0.0,36
None,21.1,2018-09-04 13:00:00,0.0,36
None,20.5,2018-09-04 13:15:00,0.0,36
None,20.6,2018-09-04 13:30:00,0.0,36
None,21.2,2018-09-04 13:45:00,0.0,36
None,21.4,2018-09-04 14:00:00,0.0,36
None,21.7,2018-09-04 14:15:00,0.0,36
None,21.4,2018-09-04 14:30:00,0.0,36
None,21.3,2018-09-04 14:45:00,0.0,36
None,21.8,2018-09-04 15:00:00,0.0,36
None,21.8,2018-09-04 15:15:00,0.0,36
None,21.9,2018-09-04 15:30:00,0.0,36
None,22.0,2018-09-04 15:45:00,0.0,36
None,22.3,2018-09-04 16:00:00,0.0,36
None,21.8,2018-09-04 16:15:00,0.0,36
None,22.0,2018-09-04 16:30:00,0.0,36
None,22.5,2018-09-04 16:45:00,0.0,36
None,22.5,2018-09-04 17:00:00,0.0,36
None,22.2,2018-09-04 17:15:00,0.0,36
None,21.8,2018-09-04 17:30:00,0.0,36
None,20.3,2018-09-04 17:45:00,0.0,36
None,19.6,2018-09-04 18:00:00,0.0,36
None,19.1,2018-09-04 18:15:00,0.0,36
None,18.2,2018-09-04 18:30:00,0.0,36
None,17.7,2018-09-04 18:45:00,0.0,36
None,17.4,2018-09-04 19:00:00,0.0,36
None,17.4,2018-09-04 19:15:00,0.0,36
None,17.0,2018-09-04 19:30:00,0.0,36
None,17.6,2018-09-04 19:45:00,0.0,36
None,17.8,2018-09-04 20:00:00,0.0,36
None,18.0,2018-09-04 20:15:00,0.0,36
None,18.1,2018-09-04 20:30:00,0.0,36
None,18.1,2018-09-04 20:45:00,0.0,36
None,18.2,2018-09-04 21:00:00,0.0,36
None,18.2,2018-09-04 21:15:00,0.0,36
None,18.2,2018-09-04 21:30:00,0.0,36
None,18.1,2018-09-04 21:45:00,0.0,36
None,17.9,2018-09-04 22:00:00,0.0,36
None,18.0,2018-09-04 22:15:00,0.0,36
None,18.2,2018-09-04 22:30:00,0.0,36
None,18.1,2018-09-04 22:45:00,0.0,36
