RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
92.5, None, None, 0.0, 0.0, 274.9, -7.0, -8.0, None, None, 275.0, None, None, 118.0, None, 118.4, None, None, -6.501, None, -6.5, 93.0, None, 38.12, 0.0, -6.5, 0.2, -1.0,2020-12-16 00:00:00,51
92.4, None, None, 0.0, 0.0, 287.2, -8.0, -8.0, None, None, 287.0, None, None, 118.0, None, 118.4, None, None, -6.726, None, -6.5, 92.0, None, 39.35, 0.0, -6.7, 0.2, 0.0,2020-12-16 01:00:00,51
92.6, None, None, 0.0, 0.0, 284.9, -7.0, -8.0, None, None, 285.0, None, None, 119.0, None, 118.7, None, None, -6.41, None, -6.4, 93.0, None, 39.19, 0.0, -6.4, 0.4, 1.0,2020-12-16 02:00:00,51
92.4, None, None, 0.0, 0.0, 288.6, -7.0, -8.0, None, None, 289.0, None, None, 118.0, None, 118.4, 12.3, None, -6.268, None, -6.1, 92.0, None, 42.9, 0.0, -6.3, 0.6, 0.0,2020-12-16 03:00:00,51
92.8, None, None, 0.0, 0.0, 293.5, -7.0, -8.0, None, None, 294.0, None, None, 120.0, None, 119.7, 12.8, None, -6.07, None, -6.1, 93.0, None, 46.09, 0.0, -6.1, 0.5, 2.0,2020-12-16 04:00:00,51
92.8, None, None, 0.0, 0.0, 299.4, -7.0, -8.0, None, None, 299.0, None, None, 119.0, None, 119.3, 12.8, None, -6.047, None, -6.1, 93.0, None, 43.44, 0.0, -6.0, 0.1, 0.0,2020-12-16 05:00:00,51
92.6, None, None, 0.0, 0.0, 284.9, -7.0, -8.0, None, None, 285.0, None, None, 117.0, None, 117.2, 12.3, None, -6.046, None, -6.0, 93.0, None, 32.39, 0.0, -6.0, 0.2, -2.0,2020-12-16 06:00:00,51
92.5, None, None, 0.0, 0.0, 293.3, -7.0, -6.0, None, None, 293.0, None, None, 118.0, None, 118.4, 12.7, None, -5.882, None, -5.9, 93.0, None, 38.55, 0.0, -5.9, 1.0, 2.0,2020-12-16 07:00:00,51
92.6, None, None, 0.0, 0.0, 286.7, -7.0, -6.1, None, None, 287.0, None, None, 121.0, None, 120.7, 12.3, None, -5.924, None, -5.9, 93.0, None, 35.04, 0.0, -5.9, 0.5, 3.0,2020-12-16 08:00:00,51
92.7, None, None, 0.0, 0.0, 258.3, -6.0, -6.1, None, None, 258.0, None, None, 117.0, None, 117.2, 11.2, None, -5.315, None, -5.3, 93.0, None, 39.65, 0.0, -5.3, 0.3, -3.0,2020-12-16 09:00:00,51
