pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,week_of_year
1.0, 1.249, 96.7, None, None, None, None, None, None, None, 1.0, 1.2, 0.9, 0.0, None, 1.7, None, 97.0, None,2020-12-16 00:00:00, None,51
1.0, 1.026, 96.7, None, None, None, None, None, None, None, 1.0, 1.0, 0.9, 0.0, None, 1.7, None, 97.0, None,2020-12-16 01:00:00, None,51
1.0, 0.853, 96.8, None, None, None, None, None, None, None, 0.0, 0.9, 0.8, 0.0, None, 1.7, None, 97.0, None,2020-12-16 02:00:00, None,51
1.0, 1.012, 96.8, None, None, None, None, None, None, None, 1.0, 1.0, 0.8, 0.0, None, 1.7, None, 97.0, None,2020-12-16 03:00:00, None,51
1.0, 0.947, 96.8, None, None, None, None, None, None, None, 1.0, 0.9, 0.8, 0.0, None, 1.7, None, 97.0, None,2020-12-16 04:00:00, None,51
1.0, 1.222, 96.8, None, None, None, None, None, None, None, 1.0, 1.2, 0.8, 0.0, None, 1.7, None, 97.0, None,2020-12-16 05:00:00, None,51
1.0, 1.057, 96.7, None, None, None, None, None, None, None, 1.0, 1.1, 0.8, 0.0, None, 1.7, None, 97.0, None,2020-12-16 06:00:00, None,51
1.0, 1.586, 96.7, None, None, None, None, None, None, None, 1.0, 1.6, 1.1, 0.0, None, 1.6, None, 97.0, None,2020-12-16 07:00:00, None,51
1.0, 2.375, 94.3, None, None, None, None, None, None, None, 2.0, 2.4, 1.1, 0.0, None, 2.4, None, 94.0, None,2020-12-16 08:00:00, None,51
0.6, 2.613, 93.6, None, None, None, None, None, None, None, 2.0, 2.6, 1.1, 0.0, None, 2.8, None, 94.0, None,2020-12-16 09:00:00, None,51
