pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.657, 93.4, -0.9, 93.0, -3.0, -1.7, -1.9, -3.0, 0.0, 1.0,2020-12-16 00:00:00, 46.0, 45.82,51
None, -2.275, 96.0, -0.9, 96.0, -3.0, -2.3, -2.3, -3.0, -0.1, 0.0,2020-12-16 01:00:00, 46.0, 45.99,51
None, -2.402, 96.4, -0.9, 96.0, -3.0, -2.4, -2.5, -3.0, 0.0, 0.0,2020-12-16 02:00:00, 46.0, 46.0,51
None, -2.56, 96.0, -0.9, 96.0, -3.0, -2.6, -2.6, -3.0, 0.0, 0.0,2020-12-16 03:00:00, 46.0, 45.97,51
None, -3.337, 96.0, -0.9, 96.0, -4.0, -3.3, -3.4, -4.0, -0.1, 0.0,2020-12-16 04:00:00, 46.0, 45.92,51
None, -3.509, 96.1, -0.9, 96.0, -4.0, -3.5, -3.6, -4.0, 0.0, 0.0,2020-12-16 05:00:00, 46.0, 46.12,51
None, -3.396, 95.3, -0.9, 95.0, -4.0, -3.4, -3.6, -4.0, 0.0, 0.0,2020-12-16 06:00:00, 46.0, 46.27,51
None, -3.146, 94.9, -3.1, 95.0, -4.0, -3.1, -3.5, -4.0, 0.0, 1.0,2020-12-16 07:00:00, 46.0, None,51
None, -2.006, 87.9, -1.7, 88.0, -3.0, -2.0, -3.5, -3.0, 0.2, 0.0,2020-12-16 08:00:00, 46.0, 46.48,51
None, -2.18, 93.6, -1.7, 94.0, -3.0, -2.2, -3.5, -3.0, 0.1, 1.0,2020-12-16 09:00:00, 47.0, 46.73,51
None, -1.419, 89.1, -1.2, 89.0, -3.0, -1.4, -3.5, -3.0, 0.1, 1.0,2020-12-16 10:00:00, 47.0, 47.14,51
None, -0.896, 89.4, -0.6, 89.0, -2.0, -0.9, -3.5, -2.0, 0.3, 0.0,2020-12-16 11:00:00, 47.0, 47.26,51
None, 0.102, 80.3, 0.2, 80.0, -3.0, 0.1, -3.5, -3.0, None, None,2020-12-16 12:00:00, None, None,51
None, 0.482, 77.19, 1.0, 77.0, -3.0, 0.5, -3.5, -3.0, 0.0, -2.0,2020-12-16 13:00:00, 45.0, 45.1,51
None, 0.451, 76.27, 1.0, 76.0, -3.0, 0.5, -3.5, -3.0, 0.0, 2.0,2020-12-16 14:00:00, 46.0, 46.14,51
None, 0.102, 76.56, 1.0, 77.0, -4.0, 0.1, -3.5, -4.0, -0.1, 2.0,2020-12-16 15:00:00, 47.0, 47.36,51
None, -0.326, 76.94, 1.0, 77.0, -3.0, -0.3, -3.5, -3.0, -0.1, 0.0,2020-12-16 16:00:00, 47.0, 47.19,51
None, 0.165, 73.34, 1.0, 73.0, -4.0, 0.2, -3.5, -4.0, 0.0, 1.0,2020-12-16 17:00:00, 48.0, 47.61,51
None, -0.437, 77.73, 1.0, 78.0, -4.0, -0.4, -3.5, -4.0, -0.1, 0.0,2020-12-16 18:00:00, 47.0, 47.46,51
None, -0.706, 80.4, 0.0, 80.0, -3.0, -0.7, -0.9, -3.0, 0.0, 0.0,2020-12-16 19:00:00, 48.0, 47.51,51
None, -0.738, 81.1, 0.0, 81.0, -3.0, -0.7, -1.6, -3.0, -0.1, 0.0,2020-12-16 20:00:00, 47.0, 47.42,51
None, -0.675, 85.3, 0.0, 85.0, -3.0, -0.7, -1.6, -3.0, 0.1, 0.0,2020-12-16 21:00:00, 47.0, 47.43,51
None, -1.245, 92.4, 0.0, 92.0, -2.0, -1.2, -1.6, -2.0, 0.1, 1.0,2020-12-16 22:00:00, 48.0, 47.79,51
None, -1.847, 94.6, 0.0, 95.0, -3.0, -1.8, -1.8, -3.0, 0.0, 1.0,2020-12-16 23:00:00, 48.0, 48.14,51
None, -1.926, 95.6, 0.0, 96.0, -2.0, -1.9, -2.0, -2.0, 0.0, 0.0,2020-12-17 00:00:00, 48.0, 48.1,51
None, -1.974, 96.3, 0.0, 96.0, -2.0, -2.0, -2.1, -2.0, 0.2, 0.0,2020-12-17 01:00:00, 48.0, 48.14,51
None, -1.911, 96.7, 0.0, 97.0, -2.0, -1.9, -2.1, -2.0, 0.3, 0.0,2020-12-17 02:00:00, 48.0, 47.67,51
None, -1.911, 97.1, 0.0, 97.0, -2.0, -1.9, -2.1, -2.0, 0.4, 0.0,2020-12-17 03:00:00, 48.0, 47.92,51
None, -1.863, 97.3, 0.0, 97.0, -2.0, -1.9, -2.1, -2.0, 0.3, 1.0,2020-12-17 04:00:00, 49.0, 48.76,51
None, -1.863, 97.3, 0.0, 97.0, -2.0, -1.9, -2.1, -2.0, 0.4, 2.0,2020-12-17 05:00:00, 50.0, 50.29,51
None, -1.784, 97.3, 0.0, 97.0, -2.0, -1.8, -2.1, -2.0, 0.3, 0.0,2020-12-17 06:00:00, 50.0, 50.31,51
None, -1.657, 97.4, -1.6, 97.0, -2.0, -1.7, -1.9, -2.0, 0.8, 1.0,2020-12-17 07:00:00, 51.0, 51.03,51
None, -1.752, 95.4, -1.4, 95.0, -2.0, -1.8, -1.9, -2.0, 0.3, 2.0,2020-12-17 08:00:00, 52.0, 52.46,51
None, -2.418, 93.1, -1.4, 93.0, -3.0, -2.4, -2.5, -3.0, 0.0, 0.0,2020-12-17 09:00:00, 52.0, 52.43,51
None, -2.132, 89.9, -1.4, 90.0, -3.0, -2.1, -2.5, -3.0, 0.1, 0.0,2020-12-17 10:00:00, 52.0, 52.34,51
None, -1.784, 91.0, -1.4, 91.0, -3.0, -1.8, -2.5, -3.0, 0.2, 0.0,2020-12-17 11:00:00, 52.0, 51.95,51
None, -2.196, 92.9, -1.4, 93.0, -3.0, -2.2, -2.5, -3.0, 0.8, 2.0,2020-12-17 12:00:00, 53.0, 53.1,51
None, -1.625, 92.1, -1.4, 92.0, -2.0, -1.6, -2.5, -2.0, 0.6, 0.0,2020-12-17 13:00:00, 53.0, 53.09,51
None, -1.578, 93.7, -1.4, 94.0, -2.0, -1.6, -2.5, -2.0, 0.4, 1.0,2020-12-17 14:00:00, 54.0, 53.66,51
None, -1.736, 94.9, -1.4, 95.0, -2.0, -1.7, -2.5, -2.0, 0.4, 2.0,2020-12-17 15:00:00, 55.0, 55.28,51
None, -2.212, 95.8, -1.4, 96.0, -3.0, -2.2, -2.5, -3.0, -0.1, 0.0,2020-12-17 16:00:00, 55.0, 54.97,51
None, -2.639, 95.1, -1.4, 95.0, -3.0, -2.6, -2.6, -3.0, 0.0, 0.0,2020-12-17 17:00:00, 55.0, 54.9,51
