air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
7.9,7.8, 999.2, 183.0,8.7,81.0, 19.5,2020-12-16 00:00:00, 11.3,5.0, 992.0,51
8.0,7.7, 999.2, 187.0,8.7,77.0, 16.8,2020-12-16 01:00:00, 7.7,4.0, 992.0,51
7.9,7.7, 999.2, 187.0,8.7,78.0, 18.1,2020-12-16 02:00:00, 9.1,4.0, 992.0,51
7.9,7.7, 999.2, 175.0,8.7,79.0, 26.4,2020-12-16 03:00:00, 15.1,4.0, 992.0,51
7.5,7.3, 999.2, 111.0,8.7,81.0, 19.6,2020-12-16 04:00:00, 9.7,4.0, 992.0,51
7.4,7.3, 998.2, 134.0,8.7,80.0, 16.0,2020-12-16 05:00:00, 7.6,4.0, 991.0,51
7.4,7.0, 998.2, 121.0,8.7,82.0, 16.7,2020-12-16 06:00:00, 9.1,4.0, 991.0,51
7.2,7.0, 997.2, 80.0,7.4,84.0, 12.2,2020-12-16 07:00:00, 7.1,5.0, 990.0,51
7.4,7.0, 997.2, 96.0,7.5,82.0, 15.3,2020-12-16 08:00:00, 9.6,5.0, 990.0,51
7.3,7.0, 996.2, 82.0,7.5,83.0, 17.8,2020-12-16 09:00:00, 13.3,5.0, 989.0,51
7.6,7.0, 995.2, 91.0,7.6,82.0, 20.0,2020-12-16 10:00:00, 12.9,5.0, 988.0,51
8.0,7.0, 994.2, 80.0,8.0,78.0, 21.4,2020-12-16 11:00:00, 14.8,4.0, 987.0,51
8.2,7.0, 992.2, 92.0,8.3,75.0, 30.9,2020-12-16 12:00:00, 19.3,4.0, 985.0,51
8.2,7.0, 991.1, 78.0,8.3,74.0, 33.3,2020-12-16 13:00:00, 23.2,4.0, 984.0,51
8.7,7.0, 989.1, 74.0,8.7,70.0, 34.1,2020-12-16 14:00:00, 24.2,3.0, 982.0,51
7.3,7.0, 987.1, 85.0,8.7,81.0, 33.2,2020-12-16 15:00:00, 23.3,4.0, 980.0,51
7.2,7.0, 986.1, 87.0,8.7,84.0, 35.5,2020-12-16 16:00:00, 23.1,5.0, 979.0,51
7.1,7.0, 984.1, 79.0,8.7,83.0, 35.2,2020-12-16 17:00:00, 24.3,4.0, 977.0,51
7.1,7.0, 983.1, 83.0,8.7,81.0, 35.1,2020-12-16 18:00:00, 22.5,4.0, 976.0,51
6.9,6.9, 982.1, 77.0,7.2,82.0, 38.7,2020-12-16 19:00:00, 28.3,4.0, 975.0,51
6.6,6.6, 982.1, 80.0,7.2,83.0, 35.8,2020-12-16 20:00:00, 25.7,4.0, 975.0,51
6.6,6.5, 982.1, 87.0,7.2,84.0, 32.7,2020-12-16 21:00:00, 22.6,4.0, 975.0,51
7.2,6.5, 983.1, 98.0,7.5,83.0, 35.4,2020-12-16 22:00:00, 21.8,4.0, 976.0,51
6.9,6.5, 983.1, 86.0,7.5,87.0, 25.7,2020-12-16 23:00:00, 11.4,5.0, 976.0,51
8.6,6.5, 984.1, 174.0,8.6,70.0, 33.8,2020-12-17 00:00:00, 19.1,3.0, 977.0,51
8.4,6.5, 984.1, 213.0,8.6,65.0, 32.6,2020-12-17 01:00:00, 21.3,2.0, 977.0,51
7.5,6.5, 985.1, 199.0,8.6,75.0, 31.2,2020-12-17 02:00:00, 16.2,3.0, 978.0,51
6.6,6.5, 985.1, 110.0,8.6,84.0, 18.1,2020-12-17 03:00:00, 11.9,4.0, 978.0,51
6.6,6.5, 986.1, 148.0,8.6,81.0, 33.7,2020-12-17 04:00:00, 18.5,4.0, 979.0,51
6.8,6.5, 986.1, 151.0,8.6,83.0, 31.7,2020-12-17 05:00:00, 16.9,4.0, 979.0,51
7.0,6.5, 987.1, 143.0,8.6,87.0, 25.6,2020-12-17 06:00:00, 8.1,5.0, 980.0,51
7.4,6.9, 988.1, 206.0,7.4,88.0, 12.6,2020-12-17 07:00:00, 4.7,5.0, 981.0,51
5.7,5.7, 989.2, 45.0,7.4,90.0, 22.5,2020-12-17 08:00:00, 13.3,4.0, 982.0,51
5.3,5.1, 990.2, 55.0,7.4,87.0, 15.7,2020-12-17 09:00:00, 10.6,3.0, 983.0,51
5.5,5.1, 991.2, 73.0,7.4,87.0, 10.4,2020-12-17 10:00:00, 6.9,3.0, 984.0,51
6.2,5.1, 993.2, 39.0,7.4,86.0, 9.8,2020-12-17 11:00:00, 3.3,4.0, 986.0,51
7.1,5.1, 993.2, 110.0,7.4,85.0, 10.9,2020-12-17 12:00:00, 3.0,5.0, 986.0,51
8.1,5.1, 994.2, 267.0,8.1,72.0, 32.5,2020-12-17 13:00:00, 10.8,3.0, 987.0,51
8.5,5.1, 994.2, 283.0,8.6,68.0, 34.3,2020-12-17 14:00:00, 21.4,3.0, 987.0,51
8.8,5.1, 995.2, 279.0,9.0,66.0, 31.5,2020-12-17 15:00:00, 19.7,3.0, 988.0,51
8.7,5.1, 996.2, 264.0,9.0,69.0, 23.2,2020-12-17 16:00:00, 13.5,3.0, 989.0,51
8.3,5.1, 997.2, 213.0,9.0,67.0, 15.6,2020-12-17 17:00:00, 8.1,3.0, 990.0,51
8.2,5.1, 997.2, 220.0,9.0,69.0, 18.0,2020-12-17 18:00:00, 6.0,3.0, 990.0,51
7.8,7.5, 998.2, 156.0,8.4,69.0, 8.2,2020-12-17 19:00:00, 4.7,2.0, 991.0,51
7.8,7.5, 999.2, 151.0,8.4,72.0, 8.2,2020-12-17 20:00:00, 3.5,3.0, 992.0,51
7.5,7.5, 1000.2, 177.0,8.4,75.0, 8.9,2020-12-17 21:00:00, 4.0,4.0, 993.0,51
6.9,6.9, 1000.2, 31.0,8.4,77.0, 4.3,2020-12-17 22:00:00, 1.6,3.0, 993.0,51
6.5,6.1, 1000.2, 61.0,8.4,82.0, 12.1,2020-12-17 23:00:00, 6.3,4.0, 993.0,51
6.0,6.0, 1000.2, 101.0,8.4,86.0, 10.4,2020-12-18 00:00:00, 6.9,4.0, 993.0,51
6.4,6.0, 1000.2, 148.0,8.4,87.0, 15.0,2020-12-18 01:00:00, 7.0,4.0, 993.0,51
6.5,6.0, 1001.2, 183.0,8.4,86.0, 15.5,2020-12-18 02:00:00, 9.5,4.0, 994.0,51
6.7,6.0, 1001.2, 179.0,8.4,86.0, 19.3,2020-12-18 03:00:00, 12.8,5.0, 994.0,51
6.1,6.0, 1001.2, 134.0,8.4,87.0, 16.6,2020-12-18 04:00:00, 11.1,4.0, 994.0,51
6.0,6.0, 1001.2, 96.0,8.4,88.0, 17.6,2020-12-18 05:00:00, 12.7,4.0, 994.0,51
6.1,5.9, 1000.2, 94.0,8.4,89.0, 14.6,2020-12-18 06:00:00, 9.8,4.0, 993.0,51
