wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
354.0, 52.0, 9.2, 0.0, 6.6, 5.0, 16.5, 14.2, 350.0, 0.0, 0.0, 67.0,2022-07-16 00:00:00,29,,,,,,,,,,,,,,,,
330.0, 59.0, 3.1, 0.0, 7.4, 4.4, 15.4, 13.2, 327.0, 0.0, 0.0, 72.0,2022-07-16 01:00:00,29,,,,,,,,,,,,,,,,
314.0, 67.0, None, 0.0, 8.2, 3.9, 14.2, 13.2, 354.0, 0.0, 0.0, 73.0,2022-07-16 02:00:00,29,,,,,,,,,,,,,,,,
338.0, 72.0, 4.4, 0.0, 8.3, 3.3, 13.2, 13.4, 330.0, 0.0, 0.0, 74.0,2022-07-16 03:00:00,29,,,,,,,,,,,,,,,,
351.0, 73.0, 3.9, 0.0, 8.5, 5.2, 13.2, 12.4, 314.0, 0.0, 0.0, 79.0,2022-07-16 04:00:00,29,,,,,,,,,,,,,,,,
223.0, 74.0, 3.3, 0.0, 8.9, 5.5, 13.4, 14.4, 338.0, 0.0, 0.0, 67.0,2022-07-16 05:00:00,29,,,,,,,,,,,,,,,,
176.0, 79.0, 5.2, 0.0, 8.9, 6.0, 12.4, 18.3, 351.0, 0.0, 0.0, 56.0,2022-07-16 06:00:00,29,,,,,,,,,,,,,,,,
179.0, 67.0, 5.5, 0.0, 8.4, 7.0, 14.4, 19.3, 223.0, 0.0, 0.0, 56.0,2022-07-16 07:00:00,29,,,,,,,,,,,,,,,,
183.0, None, None, 0.0, None, 10.0, None, 19.7, None, None, None, 52.0,2022-07-16 08:00:00,29,,,,,,,,,,,,,,,,
182.0, 56.0, None, 0.0, 10.3, 8.5, 19.3, 20.6, 179.0, 0.0, 0.0, 46.0,2022-07-16 09:00:00,29,,,,,,,,,,,,,,,,
217.0, None, None, 0.0, None, 8.1, None, 21.6, None, None, None, 43.0,2022-07-16 10:00:00,29,,,,,,,,,,,,,,,,
195.0, 46.0, 8.5, 0.0, 8.6, 7.8, 20.6, 21.2, 182.0, 0.0, 0.0, 42.0,2022-07-16 11:00:00,29,,,,,,,,,,,,,,,,
178.0, 43.0, 8.1, 0.0, 8.5, 7.8, 21.6, 23.9, 217.0, 0.0, 0.0, 36.0,2022-07-16 12:00:00,29,,,,,,,,,,,,,,,,
153.0, 42.0, 7.8, 0.0, 7.8, 8.0, 21.2, 23.7, 195.0, 0.0, 0.0, 37.0,2022-07-16 13:00:00,29,,,,,,,,,,,,,,,,
193.0, 36.0, 7.8, 0.0, 7.9, 7.5, 23.9, 25.0, 178.0, 0.0, 0.0, 37.0,2022-07-16 14:00:00,29,,,,,,,,,,,,,,,,
284.0, 37.0, None, 0.0, 8.2, 8.2, 23.7, 24.8, 153.0, 0.0, 0.0, 37.0,2022-07-16 15:00:00,29,,,,,,,,,,,,,,,,
227.0, 37.0, 7.5, 0.0, 9.3, 7.1, 25.0, 25.1, 193.0, 0.0, 0.0, 33.0,2022-07-16 16:00:00,29,,,,,,,,,,,,,,,,
321.0, 37.0, 8.2, 0.0, 9.1, 6.5, 24.8, 24.0, 284.0, 0.0, 0.0, 36.0,2022-07-16 17:00:00,29,,,,,,,,,,,,,,,,
347.0, 33.0, 7.1, 0.0, 7.7, 8.3, 25.1, 20.9, 227.0, 0.0, 0.0, 42.0,2022-07-16 18:00:00,29,,,,,,,,,,,,,,,,
