wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
318.0,81.0, 4.6, 0.0,7.1, 5.2,10.2, 7.7,274.0,0.0,1.2, 93.0,2022-07-16 00:00:00,29,
354.0,89.0, 4.6, 0.0,7.0, 3.7,8.7, 7.5,334.0,0.0,1.2, 94.0,2022-07-16 01:00:00,29,
250.0,93.0, 5.2, 0.0,6.6, 3.9,7.7, 8.6,318.0,0.0,1.2, 90.0,2022-07-16 02:00:00,29,
293.0,94.0, 3.7, 0.0,6.6, 4.3,7.5, 7.4,354.0,0.0,1.2, 95.0,2022-07-16 03:00:00,29,
292.0,90.0, 3.9, 0.0,7.1, 3.6,8.6, 7.6,250.0,0.0,1.2, 94.0,2022-07-16 04:00:00,29,
234.0,95.0, 4.3, 0.0,6.7, 6.2,7.4, 9.2,293.0,0.0,1.2, 91.0,2022-07-16 05:00:00,29,
235.0,94.0, 3.6, 0.0,6.7, 6.1,7.6, 12.2,292.0,0.0,1.2, 75.0,2022-07-16 06:00:00,29,
226.0,91.0, 6.2, 0.0,7.8, 8.9,9.2, 15.3,234.0,0.0,1.2, 65.0,2022-07-16 07:00:00,29,
216.0,75.0, 6.1, 0.0,7.9, 9.3,12.2, 16.5,235.0,0.0,1.2, 55.0,2022-07-16 08:00:00,29,
254.0,65.0, 8.9, 0.0,8.8, 7.1,15.3, 17.1,226.0,0.0,1.2, 55.0,2022-07-16 09:00:00,29,
259.0,55.0, 9.3, 0.0,7.4, 8.0,16.5, 17.5,216.0,0.0,1.2, 55.0,2022-07-16 10:00:00,29,
232.0,55.0, 7.1, 0.0,8.0, 8.5,17.1, 18.6,254.0,0.0,1.2, 50.0,2022-07-16 11:00:00,29,
190.0,55.0, None, 0.0,8.4, 8.6,17.5, 18.9,259.0,0.0,1.2, 42.0,2022-07-16 12:00:00,29,
222.0,50.0, 8.5, 0.0,8.0, 10.3,18.6, 19.5,232.0,0.0,1.2, 43.0,2022-07-16 13:00:00,29,
226.0,42.0, 8.6, 0.0,5.7, 9.5,18.9, 21.1,190.0,0.0,1.2, 37.0,2022-07-16 14:00:00,29,
193.0,43.0, 10.3, 0.0,6.6, 9.6,19.5, 20.5,222.0,0.0,1.2, 38.0,2022-07-16 15:00:00,29,
239.0,37.0, 9.5, 0.0,5.9, 4.8,21.1, 19.0,226.0,0.0,1.2, 42.0,2022-07-16 16:00:00,29,
246.0,38.0, 9.6, 0.0,5.7, 5.3,20.5, 17.5,193.0,0.0,1.2, 44.0,2022-07-16 17:00:00,29,
283.0,42.0, 4.8, 0.0,5.8, 6.7,19.0, 15.9,239.0,0.0,1.2, 49.0,2022-07-16 18:00:00,29,
248.0,44.0, 5.3, 0.0,5.1, 1.9,17.5, 13.3,246.0,0.0,1.2, 58.0,2022-07-16 19:00:00,29,
5.0,49.0, 6.7, 0.0,5.2, 6.2,15.9, 11.2,283.0,0.0,1.0, 63.0,2022-07-16 20:00:00,29,
289.0,58.0, 1.9, 0.0,5.2, 4.0,13.3, 10.3,248.0,0.0,0.0, 70.0,2022-07-16 21:00:00,29,
272.0,63.0, 6.2, 0.0,4.4, 3.6,11.2, 10.3,5.0,0.0,0.0, 74.0,2022-07-16 22:00:00,29,
,70.0, None, None,5.1, None,10.3, None,289.0,0.0,0.0, None,2022-07-16 23:00:00,29,
5.0,74.0, 3.6, 0.0,5.9, 5.5,10.3, 8.1,272.0,0.0,0.0, 97.0,2022-07-17 00:00:00,29,
325.0,96.0, 6.7, 0.0,8.2, 4.7,8.8, 7.9,295.0,1.0,1.0, 97.0,2022-07-17 01:00:00,29,
336.0,97.0, 5.5, 0.0,7.7, 5.4,8.1, 6.8,5.0,0.0,1.0, 98.0,2022-07-17 02:00:00,29,
348.0,97.0, 4.7, 0.0,7.5, 6.1,7.9, 6.3,325.0,0.0,1.0, 98.0,2022-07-17 03:00:00,29,
325.0,98.0, 5.4, 0.0,6.5, 3.6,6.8, 7.1,336.0,0.0,1.0, 98.0,2022-07-17 04:00:00,29,
294.0,98.0, 6.1, 0.0,6.0, 3.9,6.3, 9.2,348.0,0.0,1.0, 81.0,2022-07-17 05:00:00,29,
295.0,98.0, 3.6, 0.0,6.8, 4.4,7.1, 12.2,325.0,0.0,1.0, 76.0,2022-07-17 06:00:00,29,
246.0,81.0, 3.9, 0.0,6.1, 3.4,9.2, 12.8,294.0,0.0,1.0, 72.0,2022-07-17 07:00:00,29,
257.0,76.0, 4.4, 0.0,8.1, 2.5,12.2, 12.6,295.0,0.0,1.0, 78.0,2022-07-17 08:00:00,29,
202.0,72.0, 3.4, 0.0,7.9, 7.8,12.8, 16.1,246.0,0.0,1.0, 61.0,2022-07-17 09:00:00,29,
220.0,78.0, 2.5, 0.0,8.9, 5.7,12.6, 18.1,257.0,0.0,1.0, 55.0,2022-07-17 10:00:00,29,
219.0,61.0, 7.8, 0.0,8.6, 2.9,16.1, 15.8,202.0,0.0,1.0, 61.0,2022-07-17 11:00:00,29,
168.0,55.0, 5.7, 0.0,8.9, 5.8,18.1, 15.7,220.0,0.0,1.0, 64.0,2022-07-17 12:00:00,29,
270.0,61.0, 2.9, 0.0,8.3, 5.7,15.8, 17.1,219.0,0.0,1.0, 63.0,2022-07-17 13:00:00,29,
251.0,64.0, 5.8, 0.0,8.9, 5.4,15.7, 19.1,168.0,0.0,1.0, 45.0,2022-07-17 14:00:00,29,
190.0,63.0, 5.7, 0.0,10.0, 4.0,17.1, 18.3,270.0,0.0,1.0, 53.0,2022-07-17 15:00:00,29,
277.0,45.0, 5.4, 0.0,6.9, 7.1,19.1, 20.2,251.0,0.0,1.0, 33.0,2022-07-17 16:00:00,29,
322.0,53.0, None, 0.0,8.6, 5.9,18.3, 19.3,190.0,0.0,1.0, 41.0,2022-07-17 17:00:00,29,
322.0,33.0, 7.1, 0.0,3.4, 6.1,20.2, 15.5,277.0,0.0,1.0, 58.0,2022-07-17 18:00:00,29,
