pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
2.1, 8.24, 94.3, 14.5, 94.0, 7.0, 8.2, 8.1, 7.0, 0.0, 0.0,2022-06-04 00:00:00, None, 944.0,23
2.1, 7.463, 94.2, 14.5, 94.0, 7.0, 7.5, 7.4, 7.0, 0.0, 0.0,2022-06-04 01:00:00, None, 944.0,23
2.1, 7.363, 95.4, 14.5, 95.0, 7.0, 7.4, 7.2, 7.0, 0.0, 0.0,2022-06-04 02:00:00, None, 944.0,23
2.1, 7.075, 94.4, 14.5, 94.0, 6.0, 7.1, 7.1, 6.0, 0.0, 0.0,2022-06-04 03:00:00, None, 945.0,23
2.1, 7.067, 94.5, 14.5, 95.0, 6.0, 7.1, 6.7, 6.0, 0.0, 0.0,2022-06-04 04:00:00, None, 945.0,23
2.1, 6.309, 93.3, 14.5, 93.0, 5.0, 6.3, 6.2, 5.0, 0.0, 0.0,2022-06-04 05:00:00, None, 945.0,23
2.1, 7.34, 94.1, 14.5, 94.0, 7.0, 7.3, 6.2, 7.0, 0.0, 0.0,2022-06-04 06:00:00, None, 945.0,23
2.1, 7.889, 93.0, 8.0, 93.0, 7.0, 7.9, 7.3, 7.0, 0.0, 0.0,2022-06-04 07:00:00, None, 945.0,23
2.1, 8.48, 90.1, 8.3, 90.0, 7.0, 8.5, 7.3, 7.0, 0.0, 0.0,2022-06-04 08:00:00, None, 945.0,23
2.1, 9.43, 83.6, 9.5, 84.0, 7.0, 9.4, 7.3, 7.0, 0.0, 0.0,2022-06-04 09:00:00, None, 944.0,23
2.1, 10.87, 75.79, 10.8, 76.0, 7.0, 10.9, 7.3, 7.0, 0.0, 0.0,2022-06-04 10:00:00, None, 944.0,23
2.1, 12.24, 70.46, 12.1, 70.0, 7.0, 12.2, 7.3, 7.0, 0.0, 0.0,2022-06-04 11:00:00, None, 943.0,23
2.1, 15.01, 59.71, 14.9, 60.0, 7.0, 15.0, 7.3, 7.0, 0.0, 0.0,2022-06-04 12:00:00, None, 942.0,23
2.1, 16.16, 59.35, 16.3, 59.0, 8.0, 16.2, 7.3, 8.0, 0.0, 0.0,2022-06-04 13:00:00, None, 942.0,23
2.3, 17.09, 63.63, 17.5, 64.0, 11.0, 17.1, 7.3, 11.0, 0.2, 0.0,2022-06-04 14:00:00, None, 942.0,23
1.8, 16.75, 64.45, 17.5, 64.0, 10.0, 16.8, 7.3, 10.0, 0.1, 0.0,2022-06-04 15:00:00, None, 942.0,23
