pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.9, 7.572, 83.3, 11.9, None, 24.43, 3.178, 150.0, 5.0, None, 7.6, 6.4, 5.0, 0.0, None, 0.0, 83.0,2022-06-04 00:00:00, None,23
0.9, 6.808, 91.0, 11.9, None, 41.8, 2.689, 152.4, 5.0, None, 6.8, 5.6, 5.0, 0.0, None, 0.0, 91.0,2022-06-04 01:00:00, None,23
0.9, 5.158, 95.6, 11.9, None, 65.23, 1.714, 206.7, 5.0, None, 5.2, 5.0, 5.0, 0.0, None, 0.0, 96.0,2022-06-04 02:00:00, None,23
0.9, 4.454, 95.7, 11.9, None, 45.66, 2.516, 161.7, 4.0, None, 4.5, 4.4, 4.0, 0.0, None, 0.0, 96.0,2022-06-04 03:00:00, None,23
0.9, 4.301, 96.5, 11.9, None, 71.59, 1.024, 230.1, 3.0, None, 4.3, 4.2, 3.0, 0.0, None, 0.0, 97.0,2022-06-04 04:00:00, None,23
0.9, 3.657, 96.9, 11.9, None, 75.78, 1.665, 95.0, 3.0, None, 3.7, 3.6, 3.0, 0.0, None, 0.0, 97.0,2022-06-04 05:00:00, None,23
0.9, 4.309, 95.7, 11.9, None, 55.13, 2.593, 135.1, 4.0, None, 4.3, 3.4, 4.0, 0.0, None, 0.0, 96.0,2022-06-04 06:00:00, None,23
0.9, 7.413, 82.6, 7.4, None, 51.42, 1.544, 20.84, 4.0, None, 7.4, 4.3, 4.0, 0.0, None, 0.0, 83.0,2022-06-04 07:00:00, None,23
0.9, 9.28, 77.44, 9.2, None, 37.97, 2.249, 5.73, 5.0, None, 9.3, 4.3, 5.0, 0.0, None, 0.0, 77.0,2022-06-04 08:00:00, None,23
0.9, 11.79, 66.83, 11.6, None, 49.52, 2.857, 355.6, 5.0, None, 11.8, 4.3, 5.0, 0.0, None, 0.0, 67.0,2022-06-04 09:00:00, None,23
0.9, 13.07, 58.4, 13.5, None, 48.93, 3.519, 358.3, 5.0, None, 13.1, 4.3, 5.0, 0.0, None, 0.0, 58.0,2022-06-04 10:00:00, None,23
0.9, 13.85, 55.7, 14.4, None, 48.95, 4.935, 15.08, 5.0, None, 13.9, 4.3, 5.0, 0.0, None, 0.0, 56.0,2022-06-04 11:00:00, None,23
0.9, 14.46, 57.54, 14.6, None, 58.63, 3.904, 350.2, 6.0, None, 14.5, 4.3, 6.0, 0.0, None, 0.0, 58.0,2022-06-04 12:00:00, None,23
0.9, 15.25, 56.87, 15.3, None, 40.92, 5.22, 43.36, 7.0, None, 15.3, 4.3, 7.0, 0.0, None, 0.0, 57.0,2022-06-04 13:00:00, None,23
0.2, 14.68, 59.92, 15.8, None, 60.04, 3.944, 2.459, 7.0, None, 14.7, 4.3, 7.0, 0.0, None, 0.0, 60.0,2022-06-04 14:00:00, None,23
0.6, 13.26, 82.7, 15.8, None, 61.65, 3.155, 209.6, 10.0, None, 13.3, 4.3, 10.0, 0.4, None, 0.0, 83.0,2022-06-04 15:00:00, None,23
