pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 13.5, 13.45, 13.5, 318.0, 1.0, 22.7, None, -2.719,2022-06-04 00:00:00, -3.0, None,23
None, 13.0, 13.02, 13.0, 318.0, 0.0, 22.7, None, -2.666,2022-06-04 01:00:00, -3.0, None,23
None, 12.5, 12.51, 12.5, 318.0, 0.0, 22.7, None, -2.53,2022-06-04 02:00:00, -3.0, None,23
None, 12.2, 12.24, 12.3, 318.0, -1.0, 22.7, None, -3.274,2022-06-04 03:00:00, -3.0, None,23
None, 12.2, 12.16, 12.2, 318.0, 1.0, 22.7, None, -2.694,2022-06-04 04:00:00, -3.0, None,23
None, 12.1, 12.11, 12.1, 318.0, 0.0, 22.7, None, -2.807,2022-06-04 05:00:00, -3.0, None,23
None, 12.3, 12.28, 12.1, 318.0, 1.0, 22.7, None, -2.253,2022-06-04 06:00:00, -2.0, None,23
None, 12.7, 12.67, 12.3, 319.0, 1.0, 12.7, None, -1.983,2022-06-04 07:00:00, -2.0, None,23
None, 13.2, 13.15, 12.3, 319.0, -1.0, 13.1, None, -3.14,2022-06-04 08:00:00, -3.0, None,23
None, 14.2, 14.22, 12.3, 319.0, -1.0, 14.2, None, -3.727,2022-06-04 09:00:00, -4.0, None,23
None, 15.7, 15.72, 12.3, 319.0, 1.0, 15.7, None, -3.464,2022-06-04 10:00:00, -3.0, None,23
None, 18.3, 18.32, 12.3, 319.0, 0.0, 18.3, None, -3.223,2022-06-04 11:00:00, -3.0, None,23
None, 20.0, 19.97, 12.3, 319.0, -1.0, 20.0, None, -4.11,2022-06-04 12:00:00, -4.0, None,23
None, 20.8, 20.81, 12.3, 319.0, 1.0, 20.8, None, -3.399,2022-06-04 13:00:00, -3.0, None,23
None, 22.8, 22.79, 12.3, 319.0, 0.0, 22.8, None, -3.592,2022-06-04 14:00:00, -4.0, None,23
None, 23.1, 23.13, 12.3, 319.0, 1.0, 23.1, None, -2.819,2022-06-04 15:00:00, -3.0, None,23
None, 24.1, 24.11, 12.3, 319.0, 0.0, 24.1, None, -2.83,2022-06-04 16:00:00, -3.0, None,23
None, 24.4, 24.39, 12.3, 319.0, 1.0, 24.4, None, -1.919,2022-06-04 17:00:00, -2.0, None,23
None, 24.4, 24.39, 12.3, 319.0, 0.0, 24.4, None, -2.241,2022-06-04 18:00:00, -2.0, None,23
None, 23.8, 23.79, 23.8, 319.0, -1.0, 24.4, None, -2.89,2022-06-04 19:00:00, -3.0, None,23
None, 21.7, 21.69, 21.7, 319.0, -1.0, 24.4, None, -3.533,2022-06-04 20:00:00, -4.0, None,23
None, 19.3, 19.33, 19.4, 319.0, 1.0, 24.4, None, -2.97,2022-06-04 21:00:00, -3.0, None,23
None, 17.1, 17.09, 17.1, 319.0, 1.0, 24.4, None, -2.114,2022-06-04 22:00:00, -2.0, None,23
None, 15.9, 15.87, 15.9, 319.0, 0.0, 24.4, None, -2.083,2022-06-04 23:00:00, -2.0, None,23
None, 15.1, 15.08, 15.1, 319.0, -1.0, 24.4, None, -3.442,2022-06-05 00:00:00, -3.0, None,23
None, 14.7, 14.73, 14.7, 319.0, 0.0, 24.4, None, -3.344,2022-06-05 01:00:00, -3.0, None,23
None, 14.5, 14.54, 14.5, 319.0, 1.0, 24.4, None, -3.009,2022-06-05 02:00:00, -3.0, None,23
None, 14.3, 14.33, 14.4, 319.0, 1.0, 24.4, None, -2.169,2022-06-05 03:00:00, -2.0, None,23
None, 14.1, 14.11, 14.1, 319.0, 1.0, 24.4, None, -1.26,2022-06-05 04:00:00, -1.0, None,23
None, 13.9, 13.89, 13.9, 319.0, -2.0, 24.4, None, -3.094,2022-06-05 05:00:00, -3.0, None,23
None, 13.6, 13.61, 13.6, 319.0, 3.0, 24.4, None, -0.679,2022-06-05 06:00:00, -1.0, None,23
None, 13.8, 13.8, 13.6, 319.0, -1.0, 13.8, None, -1.526,2022-06-05 07:00:00, -2.0, None,23
None, 14.0, 13.97, 13.6, 319.0, 1.0, 14.0, None, -1.216,2022-06-05 08:00:00, -1.0, None,23
None, 14.8, 14.84, 13.6, 319.0, 0.0, 14.8, None, -1.604,2022-06-05 09:00:00, -2.0, None,23
None, 15.9, 15.87, 13.6, 319.0, -1.0, 15.8, None, -2.461,2022-06-05 10:00:00, -2.0, None,23
None, 18.7, 18.72, 13.6, 319.0, -1.0, 18.7, None, -3.74,2022-06-05 11:00:00, -4.0, None,23
None, 19.5, 19.52, 13.6, 319.0, 0.0, 19.7, None, -3.751,2022-06-05 12:00:00, -4.0, None,23
None, 18.6, 18.62, 13.6, 319.8, 0.0, 19.7, None, -3.737,2022-06-05 13:00:00, -4.0, None,23
None, 19.5, 19.47, 13.6, 319.9, 0.0, 19.7, None, -4.048,2022-06-05 14:00:00, -4.0, None,23
None, 20.3, 20.26, 13.6, 319.8, 0.0, 20.3, None, -4.404,2022-06-05 15:00:00, -4.0, None,23
None, 21.5, 21.46, 13.6, 319.8, 0.0, 21.5, None, -4.185,2022-06-05 16:00:00, -4.0, None,23
None, 21.3, 21.34, 13.6, 320.0, 1.0, 21.5, None, -3.594,2022-06-05 17:00:00, -4.0, None,23
None, 20.3, 20.31, 13.6, 319.4, 0.0, 21.5, None, -3.398,2022-06-05 18:00:00, -3.0, None,23
None, 19.4, 19.37, 19.4, 319.3, -1.0, 20.3, None, -4.25,2022-06-05 19:00:00, -4.0, None,23
None, 17.5, 17.54, 17.6, 320.0, 2.0, 20.3, None, -2.87,2022-06-05 20:00:00, -3.0, None,23
None, 15.8, 15.82, 15.8, 320.0, 1.0, 20.3, None, -2.583,2022-06-05 21:00:00, -3.0, None,23
None, 14.5, 14.52, 14.5, 320.0, 0.0, 20.3, None, -2.713,2022-06-05 22:00:00, -3.0, None,23
None, 13.7, 13.71, 13.7, 320.0, -1.0, 20.3, None, -3.631,2022-06-05 23:00:00, -4.0, None,23
None, 13.4, 13.44, 13.5, 320.0, 2.0, 20.3, None, -2.165,2022-06-06 00:00:00, -2.0, None,23
None, 13.0, 13.01, 13.0, 320.0, 0.0, 20.3, None, -2.315,2022-06-06 01:00:00, -2.0, None,23
None, 12.7, 12.65, 12.7, 321.0, 0.0, 20.3, None, -2.109,2022-06-06 02:00:00, -2.0, None,23
None, 12.3, 12.26, 12.3, 322.0, -1.0, 20.3, None, -3.259,2022-06-06 03:00:00, -3.0, None,23
None, 11.9, 11.91, 11.9, 323.0, 0.0, 20.3, None, -3.387,2022-06-06 04:00:00, -3.0, None,23
None, 11.7, 11.66, 11.7, 325.0, 0.0, 20.3, None, -3.513,2022-06-06 05:00:00, -4.0, None,23
None, 11.8, 11.77, 11.7, 325.0, 0.0, 20.3, None, -3.819,2022-06-06 06:00:00, -4.0, None,23
None, 12.1, 12.07, 11.8, 325.0, 2.0, 12.1, None, -2.525,2022-06-06 07:00:00, -3.0, None,23
None, 13.1, 13.07, 11.8, 325.0, 1.0, 13.0, None, -1.875,2022-06-06 08:00:00, -2.0, None,23
None, 15.9, 15.94, 11.8, 325.0, 0.0, 15.9, None, -2.046,2022-06-06 09:00:00, -2.0, None,23
None, 19.5, 19.52, 11.8, 325.0, -2.0, 19.5, None, -4.32,2022-06-06 10:00:00, -4.0, None,23
None, 23.9, 23.94, 11.8, 325.0, -1.0, 23.9, None, None,2022-06-06 11:00:00, -5.0, None,23
None, 25.8, 25.79, 11.8, 325.0, -1.0, 25.8, None, None,2022-06-06 12:00:00, -7.0, None,23
None, 26.2, 26.16, 11.8, 325.9, 1.0, 26.1, None, None,2022-06-06 13:00:00, -6.0, None,23
None, 27.7, 27.66, 11.8, 326.0, 1.0, 27.7, None, None,2022-06-06 14:00:00, -6.0, None,23
None, 26.2, 26.22, 11.8, 325.8, 1.0, 27.8, None, None,2022-06-06 15:00:00, -5.0, None,23
None, 24.2, 24.22, 11.8, 325.3, 1.0, 27.8, None, -4.294,2022-06-06 16:00:00, -4.0, None,23
None, 23.6, 23.58, 11.8, 325.7, 1.0, 27.8, None, -3.708,2022-06-06 17:00:00, -4.0, None,23
None, 24.3, 24.27, 11.8, 326.0, 0.0, 27.8, None, -3.861,2022-06-06 18:00:00, -4.0, None,23
None, 24.1, 24.05, 24.0, 326.0, 0.0, 24.4, None, -4.217,2022-06-06 19:00:00, -4.0, None,23
None, 21.1, 21.13, 21.2, 324.0, 0.0, 24.4, None, -4.035,2022-06-06 20:00:00, -4.0, None,23
