CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
2.27, 98.7, 2.9, 99.0, None, 19.05, None, 104.3, 9.16, 2.3, 1.5, 2.0, None, 2.0,2022-06-04 00:00:00,23
2.531, 98.7, 2.9, 99.0, None, 74.85, None, 351.7, 4.754, 2.5, 1.5, 2.0, None, 2.0,2022-06-04 01:00:00,23
2.85, 98.8, 3.0, 99.0, None, 41.18, None, 170.9, 7.206, 2.9, 1.5, 3.0, None, 3.0,2022-06-04 02:00:00,23
2.493, 98.8, 3.0, 99.0, None, 73.18, None, 142.6, 4.629, 2.5, 1.5, 2.0, None, 2.0,2022-06-04 03:00:00,23
2.305, 98.8, 3.0, 99.0, None, 42.27, None, 143.9, 7.698, 2.3, 1.5, 2.0, None, 2.0,2022-06-04 04:00:00,23
2.385, 98.7, 3.0, 99.0, None, 53.79, None, 165.4, 4.63, 2.4, 1.5, 2.0, None, 2.0,2022-06-04 05:00:00,23
1.832, 98.7, 3.0, 99.0, None, 61.09, None, 196.7, 5.641, 1.8, 1.5, 1.0, None, 1.0,2022-06-04 06:00:00,23
2.07, 98.8, 2.1, 99.0, None, 50.42, None, 289.1, 5.043, 2.1, 1.6, 2.0, None, 2.0,2022-06-04 07:00:00,23
2.346, 98.9, 2.4, 99.0, None, 30.21, None, 270.5, 5.711, 2.3, 1.6, 2.0, None, 2.0,2022-06-04 08:00:00,23
1.88, 99.0, 2.4, 99.0, None, 24.37, None, 283.0, 9.26, 1.9, 1.3, 2.0, None, 2.0,2022-06-04 09:00:00,23
2.824, 99.0, 2.8, 99.0, None, 44.46, None, 293.5, 4.122, 2.8, 1.3, 3.0, None, 3.0,2022-06-04 10:00:00,23
2.853, 98.9, 3.9, 99.0, None, 64.31, None, 310.7, 2.427, 2.9, 1.3, 3.0, None, 3.0,2022-06-04 11:00:00,23
3.488, 99.0, 4.4, 99.0, None, 63.76, None, 96.4, 2.206, 3.5, 1.3, 3.0, None, 3.0,2022-06-04 12:00:00,23
4.432, 95.5, 4.6, 96.0, None, 31.41, None, 125.3, 6.23, 4.4, 1.3, 4.0, None, 4.0,2022-06-04 13:00:00,23
