air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
13.7,13.2, 991.1, None,15.1,80.0, None,2022-06-04 00:00:00, None,10.0, 984.0,23
13.3,13.2, 991.1, None,15.1,81.0, None,2022-06-04 01:00:00, None,10.0, 984.0,23
13.2,13.2, 992.1, None,15.1,79.0, None,2022-06-04 02:00:00, None,10.0, 985.0,23
13.1,12.9, 991.1, None,15.1,79.0, None,2022-06-04 03:00:00, None,10.0, 984.0,23
13.3,12.9, 992.1, None,15.1,79.0, None,2022-06-04 04:00:00, None,10.0, 985.0,23
13.1,12.9, 991.1, None,15.1,80.0, None,2022-06-04 05:00:00, None,10.0, 984.0,23
12.8,12.8, 991.1, None,15.1,82.0, None,2022-06-04 06:00:00, None,10.0, 984.0,23
13.0,12.7, 991.1, None,13.0,81.0, None,2022-06-04 07:00:00, None,10.0, 984.0,23
13.3,12.7, 991.1, None,13.3,80.0, None,2022-06-04 08:00:00, None,10.0, 984.0,23
13.7,12.7, 991.1, None,13.7,78.0, None,2022-06-04 09:00:00, None,10.0, 984.0,23
14.7,12.7, 991.1, None,14.7,72.0, None,2022-06-04 10:00:00, None,10.0, 984.0,23
16.4,12.7, 990.0, None,16.6,59.0, None,2022-06-04 11:00:00, None,8.0, 983.0,23
16.8,12.7, 990.0, None,17.0,56.0, None,2022-06-04 12:00:00, None,8.0, 983.0,23
17.7,12.7, 990.0, None,18.0,53.0, None,2022-06-04 13:00:00, None,8.0, 983.0,23
18.9,12.7, 989.0, None,18.9,48.0, None,2022-06-04 14:00:00, None,8.0, 982.0,23
20.3,12.7, 989.0, None,20.8,42.0, None,2022-06-04 15:00:00, None,7.0, 982.0,23
21.0,12.7, 989.0, None,21.4,47.0, None,2022-06-04 16:00:00, None,9.0, 982.0,23
20.2,12.7, 989.0, None,21.4,49.0, None,2022-06-04 17:00:00, None,9.0, 982.0,23
19.4,12.7, 989.0, None,21.4,49.0, None,2022-06-04 18:00:00, None,8.0, 982.0,23
17.8,17.8, 989.0, None,19.5,59.0, None,2022-06-04 19:00:00, None,10.0, 982.0,23
15.9,15.9, 988.0, None,19.5,70.0, None,2022-06-04 20:00:00, None,10.0, 981.0,23
15.8,15.7, 988.0, None,19.5,73.0, None,2022-06-04 21:00:00, None,11.0, 981.0,23
15.7,15.7, 988.0, None,19.5,74.0, None,2022-06-04 22:00:00, None,11.0, 981.0,23
15.1,15.2, 988.0, None,19.5,78.0, None,2022-06-04 23:00:00, None,11.0, 981.0,23
14.6,14.6, 988.0, None,19.5,82.0, None,2022-06-05 00:00:00, None,12.0, 981.0,23
14.4,14.4, 987.0, None,19.5,85.0, None,2022-06-05 01:00:00, None,12.0, 980.0,23
14.6,14.1, 987.0, None,19.5,81.0, None,2022-06-05 02:00:00, None,11.0, 980.0,23
15.4,14.1, 987.0, None,19.5,74.0, None,2022-06-05 03:00:00, None,11.0, 980.0,23
14.5,14.1, 986.0, None,19.5,79.0, None,2022-06-05 04:00:00, None,11.0, 979.0,23
14.4,14.1, 986.0, None,19.5,82.0, None,2022-06-05 05:00:00, None,11.0, 979.0,23
14.2,14.1, 986.0, None,19.5,84.0, None,2022-06-05 06:00:00, None,12.0, 979.0,23
14.2,14.2, 987.0, None,14.3,83.0, None,2022-06-05 07:00:00, None,11.0, 980.0,23
14.3,14.1, 987.0, None,14.3,81.0, None,2022-06-05 08:00:00, None,11.0, 980.0,23
15.0,14.1, 987.0, None,14.9,75.0, None,2022-06-05 09:00:00, None,11.0, 980.0,23
