air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
5.2, 5.172, 97.6, 11.9, 98.0, 5.1,2022-06-04 00:00:00, 5.0,23
4.9, 4.888, 98.1, 11.9, 98.0, 4.8,2022-06-04 01:00:00, 5.0,23
4.2, 4.166, 98.3, 11.9, 98.0, 4.1,2022-06-04 02:00:00, 4.0,23
4.1, 4.068, 98.7, 11.9, 99.0, 3.7,2022-06-04 03:00:00, 4.0,23
4.3, 4.252, 98.6, 11.9, 99.0, 3.7,2022-06-04 04:00:00, 4.0,23
3.9, 3.94, 98.5, 11.9, 99.0, 3.7,2022-06-04 05:00:00, 4.0,23
3.6, 3.567, 98.6, 11.9, 99.0, 3.5,2022-06-04 06:00:00, 3.0,23
6.9, 6.885, 93.2, 7.1, 93.0, 3.5,2022-06-04 07:00:00, 6.0,23
8.7, 8.72, 79.29, 9.4, 79.0, 3.5,2022-06-04 08:00:00, 5.0,23
11.5, 11.54, 66.08, 11.5, 66.0, 3.5,2022-06-04 09:00:00, 6.0,23
12.6, 12.63, 64.88, 12.8, 65.0, 3.5,2022-06-04 10:00:00, 6.0,23
13.5, 13.45, 62.23, 13.4, 62.0, 3.5,2022-06-04 11:00:00, 7.0,23
14.3, 14.32, 56.42, 14.4, 56.0, 3.5,2022-06-04 12:00:00, 6.0,23
14.5, 14.48, 58.42, 15.5, 58.0, 3.5,2022-06-04 13:00:00, 6.0,23
15.6, 15.61, 55.63, 15.8, 56.0, 3.5,2022-06-04 14:00:00, 7.0,23
16.3, 16.34, 51.9, 16.3, 52.0, 3.5,2022-06-04 15:00:00, 7.0,23
15.8, 15.84, 55.64, 17.3, 56.0, 3.5,2022-06-04 16:00:00, 7.0,23
16.3, 16.31, 55.82, 17.3, 56.0, 3.5,2022-06-04 17:00:00, 8.0,23
15.7, 15.69, 58.95, 17.3, 59.0, 3.5,2022-06-04 18:00:00, 8.0,23
12.6, 12.63, 87.6, 15.9, 88.0, 12.4,2022-06-04 19:00:00, 11.0,23
11.7, 11.66, 95.1, 15.9, 95.0, 11.7,2022-06-04 20:00:00, 11.0,23
10.8, 10.83, 96.3, 15.9, 96.0, 10.8,2022-06-04 21:00:00, 11.0,23
9.9, 9.86, 97.4, 15.9, 97.0, 9.9,2022-06-04 22:00:00, 9.0,23
9.5, 9.47, 98.0, 15.9, 98.0, 9.5,2022-06-04 23:00:00, 9.0,23
9.3, 9.28, 98.3, 15.9, 98.0, 9.2,2022-06-05 00:00:00, 9.0,23
8.0, 8.03, 98.3, 15.9, 98.0, 8.1,2022-06-05 01:00:00, 8.0,23
7.8, 7.834, 98.6, 15.9, 99.0, 7.8,2022-06-05 02:00:00, 7.0,23
8.0, 8.0, 98.7, 15.9, 99.0, 7.8,2022-06-05 03:00:00, 8.0,23
8.4, 8.42, 98.7, 15.9, 99.0, 7.8,2022-06-05 04:00:00, 8.0,23
8.2, 8.24, 98.8, 15.9, 99.0, 7.8,2022-06-05 05:00:00, 8.0,23
8.5, 8.48, 98.9, 15.9, 99.0, 7.8,2022-06-05 06:00:00, 8.0,23
8.4, 8.4, 98.8, 8.6, 99.0, 8.1,2022-06-05 07:00:00, 8.0,23
9.1, 9.13, 98.9, 9.2, 99.0, 8.1,2022-06-05 08:00:00, 9.0,23
9.4, 9.39, 98.8, 9.4, 99.0, 8.1,2022-06-05 09:00:00, 9.0,23
9.8, 9.79, 98.7, 9.8, 99.0, 8.1,2022-06-05 10:00:00, 10.0,23
10.2, 10.16, 98.3, 10.1, 98.0, 8.1,2022-06-05 11:00:00, 10.0,23
11.1, 11.06, 95.7, 11.1, 96.0, 8.1,2022-06-05 12:00:00, 11.0,23
13.4, 13.44, 78.06, 14.2, 78.0, 8.1,2022-06-05 13:00:00, 10.0,23
15.4, 15.44, 66.29, 15.7, 66.0, 8.1,2022-06-05 14:00:00, 9.0,23
16.3, 16.33, 59.13, 16.5, 59.0, 8.1,2022-06-05 15:00:00, 8.0,23
13.7, 13.7, 80.3, 16.5, 80.0, 8.1,2022-06-05 16:00:00, 10.0,23
15.3, 15.28, 58.94, 16.5, 59.0, 8.1,2022-06-05 17:00:00, 7.0,23
14.9, 14.89, 58.74, 16.5, 59.0, 8.1,2022-06-05 18:00:00, 7.0,23
13.4, 13.36, 64.11, 14.9, 64.0, 13.3,2022-06-05 19:00:00, 7.0,23
12.5, 12.52, 70.13, 14.9, 70.0, 12.5,2022-06-05 20:00:00, 7.0,23
10.2, 10.15, 77.79, 14.9, 78.0, 10.0,2022-06-05 21:00:00, 6.0,23
