pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.3,13.2,12.9, 1007.7, 0.0, 0.0,19.6,66.0,2022-06-04 00:00:00,7.0, 916.0,23
0.3,12.6,12.5, 1008.7, 0.0, 0.0,19.6,70.0,2022-06-04 01:00:00,7.0, 917.0,23
0.3,12.5,12.3, 1007.7, 0.0, 0.0,19.6,67.0,2022-06-04 02:00:00,7.0, 916.0,23
0.3,12.2,12.1, 1008.8, 0.0, 0.0,19.6,75.0,2022-06-04 03:00:00,8.0, 917.0,23
0.3,12.4,12.1, 1008.8, 0.0, 0.0,19.6,78.0,2022-06-04 04:00:00,9.0, 917.0,23
0.3,12.5,12.1, 1009.8, 0.0, 0.0,19.6,78.0,2022-06-04 05:00:00,9.0, 918.0,23
0.3,13.2,12.1, 1008.6, 0.0, 0.0,19.6,72.0,2022-06-04 06:00:00,8.0, 917.0,23
0.3,13.3,13.1, 1008.5, 0.0, 0.0,13.3,72.0,2022-06-04 07:00:00,8.0, 917.0,23
0.3,14.0,13.1, 1009.7, 0.0, 0.0,14.1,69.0,2022-06-04 08:00:00,8.0, 918.0,23
0.3,14.8,13.1, 1009.8, 0.0, 0.0,14.8,66.0,2022-06-04 09:00:00,8.0, 918.0,23
0.3,15.6,13.1, 1009.9, 0.0, 0.0,15.7,64.0,2022-06-04 10:00:00,9.0, 918.0,23
0.3,17.0,13.1, 1008.7, 0.0, 0.0,17.1,57.0,2022-06-04 11:00:00,8.0, 917.0,23
0.3,18.2,13.1, 1008.7, 0.0, 0.0,18.3,51.0,2022-06-04 12:00:00,8.0, 917.0,23
0.0,19.3,13.1, 1008.6, 0.0, 0.0,19.4,40.0,2022-06-04 13:00:00,5.0, 917.0,23
0.0,19.5,13.1, 1007.5, 0.0, 0.0,19.7,45.0,2022-06-04 14:00:00,8.0, 916.0,23
0.0,19.9,13.1, 1006.4, 0.0, 0.0,20.2,42.0,2022-06-04 15:00:00,7.0, 915.0,23
0.0,19.8,13.1, 1006.4, 0.0, 0.0,20.7,47.0,2022-06-04 16:00:00,8.0, 915.0,23
0.0,19.2,13.1, 1006.4, 0.0, 0.0,20.7,47.0,2022-06-04 17:00:00,7.0, 915.0,23
0.0,19.1,13.1, 1005.3, 0.0, 0.0,20.7,48.0,2022-06-04 18:00:00,8.0, 914.0,23
0.0,18.8,18.7, 1005.3, 0.0, 0.0,19.1,50.0,2022-06-04 19:00:00,8.0, 914.0,23
0.0,17.6,17.6, 1005.4, 0.0, 0.0,19.1,60.0,2022-06-04 20:00:00,10.0, 914.0,23
0.0,16.2,16.2, 1005.4, 0.0, 0.0,19.1,65.0,2022-06-04 21:00:00,10.0, 914.0,23
0.0,15.7,15.6, 1005.4, 0.0, 0.0,19.1,65.0,2022-06-04 22:00:00,9.0, 914.0,23
0.0,15.9,15.5, 1006.3, 0.0, 0.0,19.1,69.0,2022-06-04 23:00:00,10.0, 915.0,23
0.0,14.7,14.7, 1007.4, 0.1, 0.0,19.1,77.0,2022-06-05 00:00:00,11.0, 916.0,23
0.2,13.5,13.5, 1006.3, 0.2, 0.0,19.1,86.0,2022-06-05 01:00:00,11.0, 915.0,23
0.5,13.0,13.0, 1007.5, 0.3, 0.0,19.1,91.0,2022-06-05 02:00:00,12.0, 916.0,23
0.8,12.8,12.8, 1007.5, 0.3, 0.0,19.1,92.0,2022-06-05 03:00:00,12.0, 916.0,23
1.2,12.7,12.7, 1006.4, 0.4, 0.0,19.1,93.0,2022-06-05 04:00:00,12.0, 915.0,23
1.7,11.7,11.6, 1006.5, 0.5, 0.0,19.1,93.0,2022-06-05 05:00:00,11.0, 915.0,23
2.5,11.9,11.3, 1006.5, 0.8, 0.0,19.1,96.0,2022-06-05 06:00:00,11.0, 915.0,23
3.2,11.3,11.1, 1006.6, 0.7, 0.0,12.0,96.0,2022-06-05 07:00:00,10.0, 915.0,23
3.2,11.4,11.1, 1006.7, 0.1, 0.0,12.0,96.0,2022-06-05 08:00:00,11.0, 915.0,23
3.2,12.7,11.1, 1005.6, 0.0, 0.0,12.7,87.0,2022-06-05 09:00:00,11.0, 914.0,23
3.2,14.8,11.1, 1005.5, 0.0, 0.0,14.9,76.0,2022-06-05 10:00:00,11.0, 914.0,23
3.2,16.3,11.1, 1005.3, 0.0, 0.0,16.5,69.0,2022-06-05 11:00:00,10.0, 914.0,23
3.2,17.5,11.1, 1005.3, 0.0, 0.0,17.6,59.0,2022-06-05 12:00:00,10.0, 914.0,23
3.2,18.2,11.1, 1004.2, 0.0, 0.0,18.3,54.0,2022-06-05 13:00:00,9.0, 913.0,23
3.2,14.5,11.1, 1006.9, 0.1, 0.0,18.3,73.0,2022-06-05 14:00:00,10.0, 915.0,23
3.9,13.4,11.1, 1007.0, 0.7, 0.0,18.3,83.0,2022-06-05 15:00:00,11.0, 915.0,23
3.9,14.8,11.1, 1006.9, 0.0, 0.0,18.3,72.0,2022-06-05 16:00:00,10.0, 915.0,23
3.9,16.0,11.1, 1006.8, 0.0, 0.0,18.3,63.0,2022-06-05 17:00:00,9.0, 915.0,23
3.9,16.6,11.1, 1006.8, 0.0, 0.0,18.3,61.0,2022-06-05 18:00:00,9.0, 915.0,23
3.9,16.0,16.1, 1006.9, 0.0, 0.0,16.6,65.0,2022-06-05 19:00:00,9.0, 915.0,23
4.1,13.4,13.4, 1007.1, 0.2, 0.0,16.6,88.0,2022-06-05 20:00:00,11.0, 915.0,23
4.1,12.7,12.6, 1008.2, 0.0, 0.0,16.6,90.0,2022-06-05 21:00:00,11.0, 916.0,23
4.1,12.3,12.3, 1009.1, 0.0, 0.0,16.6,88.0,2022-06-05 22:00:00,11.0, 917.0,23
4.1,11.4,11.3, 1009.0, 0.0, 0.0,16.6,89.0,2022-06-05 23:00:00,10.0, 917.0,23
4.1,11.5,11.2, 1008.9, 0.0, 0.0,16.6,91.0,2022-06-06 00:00:00,10.0, 917.0,23
3.9,11.4,11.2, 1008.9, 0.0, 0.0,16.6,92.0,2022-06-06 01:00:00,10.0, 917.0,23
3.6,10.6,10.6, 1009.3, 0.0, 0.0,16.6,94.0,2022-06-06 02:00:00,10.0, 917.0,23
3.3,10.7,10.4, 1010.5, 0.0, 0.0,16.6,94.0,2022-06-06 03:00:00,10.0, 918.0,23
2.9,10.7,10.4, 1011.5, 0.0, 0.0,16.6,93.0,2022-06-06 04:00:00,10.0, 919.0,23
2.4,10.9,10.4, 1011.3, 0.0, 0.0,16.6,93.0,2022-06-06 05:00:00,10.0, 919.0,23
1.6,11.4,10.4, 1011.2, 0.0, 0.0,16.6,91.0,2022-06-06 06:00:00,10.0, 919.0,23
0.9,11.4,11.3, 1012.4, 0.0, 0.0,11.5,92.0,2022-06-06 07:00:00,10.0, 920.0,23
