pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,12.5,12.5, 1001.8, -0.2, None,23.3,46.0,2022-06-04 00:00:00, None,2.0, 909.0,23
None,12.2,11.6, 1001.7, 0.0, None,23.3,46.0,2022-06-04 01:00:00, None,0.0, 909.0,23
None,11.7,10.9, 1001.7, 0.0, None,23.3,50.0,2022-06-04 02:00:00, None,2.0, 909.0,23
None,10.4,10.3, 1001.7, 0.0, None,23.3,54.0,2022-06-04 03:00:00, None,1.0, 909.0,23
None,9.9,9.8, 1001.7, 0.0, None,23.3,57.0,2022-06-04 04:00:00, None,3.0, 909.0,23
None,8.6,8.7, 1000.8, 0.0, None,23.3,58.0,2022-06-04 05:00:00, None,1.0, 908.0,23
None,9.0,8.6, 1000.7, 0.0, None,23.3,61.0,2022-06-04 06:00:00, None,2.0, 908.0,23
None,9.7,8.9, 1001.7, 0.0, None,10.4,60.0,2022-06-04 07:00:00, None,2.0, 909.0,23
None,10.0,8.9, 1001.8, 0.1, None,10.5,60.0,2022-06-04 08:00:00, None,2.0, 909.0,23
None,10.1,8.9, 1001.9, 0.0, None,10.5,70.0,2022-06-04 09:00:00, None,5.0, 909.0,23
None,11.1,8.9, 1002.2, 0.0, None,11.2,71.0,2022-06-04 10:00:00, None,6.0, 909.0,23
None,11.2,8.9, 1002.4, 0.1, None,11.5,73.0,2022-06-04 11:00:00, None,6.0, 909.0,23
None,10.5,8.9, 1002.6, -0.1, None,11.6,77.0,2022-06-04 12:00:00, None,6.0, 909.0,23
None,9.0,8.9, 1003.9, 0.1, None,11.6,92.0,2022-06-04 13:00:00, None,8.0, 910.0,23
None,8.7,8.6, 1004.0, 1.1, None,11.6,95.0,2022-06-04 14:00:00, None,9.0, 910.0,23
None,8.1,8.1, 1005.3, 0.8, None,11.6,94.0,2022-06-04 15:00:00, None,7.0, 911.0,23
None,8.2,8.0, 1006.4, 0.3, None,11.6,94.0,2022-06-04 16:00:00, None,7.0, 912.0,23
None,10.0,8.0, 1006.4, 0.2, None,11.6,87.0,2022-06-04 17:00:00, None,8.0, 912.0,23
None,11.1,8.0, 1006.2, 0.0, None,11.6,72.0,2022-06-04 18:00:00, None,6.0, 912.0,23
None,12.1,10.7, 1005.0, 0.0, None,12.3,67.0,2022-06-04 19:00:00, None,6.0, 911.0,23
None,11.2,10.7, 1005.0, 0.2, None,12.5,69.0,2022-06-04 20:00:00, None,6.0, 911.0,23
None,8.8,8.8, 1005.2, 0.0, None,12.5,84.0,2022-06-04 21:00:00, None,6.0, 911.0,23
None,6.5,6.6, 1005.4, -0.2, None,12.5,93.0,2022-06-04 22:00:00, None,5.0, 911.0,23
None,5.1,5.2, 1006.6, -0.1, None,12.5,95.0,2022-06-04 23:00:00, None,5.0, 912.0,23
None,3.9,3.9, 1006.8, 0.0, None,12.5,97.0,2022-06-05 00:00:00, None,4.0, 912.0,23
None,4.0,3.4, 1006.9, 0.1, None,12.5,92.0,2022-06-05 01:00:00, None,3.0, 912.0,23
None,3.1,3.1, 1007.0, 0.0, None,12.5,95.0,2022-06-05 02:00:00, None,3.0, 912.0,23
None,3.3,2.6, 1007.1, 0.1, None,12.5,90.0,2022-06-05 03:00:00, None,2.0, 912.0,23
None,2.6,1.9, 1007.1, 0.0, None,12.5,93.0,2022-06-05 04:00:00, None,1.0, 912.0,23
None,2.7,1.7, 1006.9, 0.1, None,12.5,92.0,2022-06-05 05:00:00, None,1.0, 912.0,23
None,2.6,1.7, 1006.8, 0.0, None,12.5,96.0,2022-06-05 06:00:00, None,2.0, 912.0,23
None,4.3,2.4, 1005.5, 0.0, None,4.3,89.0,2022-06-05 07:00:00, None,2.0, 911.0,23
None,5.7,2.4, 1005.4, 0.0, None,5.7,84.0,2022-06-05 08:00:00, None,3.0, 911.0,23
None,6.9,2.4, 1005.5, 0.1, None,7.0,82.0,2022-06-05 09:00:00, None,4.0, 911.0,23
None,7.2,2.4, 1005.7, 0.1, None,7.2,84.0,2022-06-05 10:00:00, None,5.0, 911.0,23
None,9.7,2.4, 1005.6, -0.1, None,9.7,76.0,2022-06-05 11:00:00, None,5.0, 911.0,23
None,11.3,2.4, 1004.5, 0.3, None,11.4,69.0,2022-06-05 12:00:00, None,6.0, 910.0,23
None,14.0,2.4, 1004.2, 0.0, None,13.9,61.0,2022-06-05 13:00:00, None,6.0, 910.0,23
None,16.0,2.4, 1004.1, 0.0, None,15.8,52.0,2022-06-05 14:00:00, None,6.0, 910.0,23
None,18.0,2.4, 1003.9, -0.1, None,18.1,43.0,2022-06-05 15:00:00, None,6.0, 910.0,23
None,18.8,2.4, 1003.9, -0.1, None,18.8,41.0,2022-06-05 16:00:00, None,5.0, 910.0,23
None,18.5,2.4, 1003.9, 0.0, None,19.2,40.0,2022-06-05 17:00:00, None,5.0, 910.0,23
None,19.3,2.4, 1002.7, -0.1, None,19.2,37.0,2022-06-05 18:00:00, None,4.0, 909.0,23
None,19.1,18.8, 1002.6, -0.1, None,19.4,39.0,2022-06-05 19:00:00, None,5.0, 909.0,23
None,19.1,17.6, 1002.5, 0.0, None,19.4,43.0,2022-06-05 20:00:00, None,6.0, 909.0,23
None,15.9,15.9, 1002.7, -0.1, None,19.4,53.0,2022-06-05 21:00:00, None,7.0, 909.0,23
None,15.0,15.0, 1002.7, -0.3, None,19.4,52.0,2022-06-05 22:00:00, None,5.0, 909.0,23
None,13.3,13.4, 1003.7, 0.0, None,19.4,61.0,2022-06-05 23:00:00, None,6.0, 910.0,23
None,11.9,11.8, 1003.7, 0.1, None,19.4,66.0,2022-06-06 00:00:00, None,6.0, 910.0,23
None,10.9,10.8, 1004.7, -0.1, None,19.4,76.0,2022-06-06 01:00:00, None,8.0, 911.0,23
None,9.8,9.9, 1004.6, -0.1, None,19.4,84.0,2022-06-06 02:00:00, None,8.0, 911.0,23
None,9.0,9.0, 1004.5, 0.0, None,19.4,95.0,2022-06-06 03:00:00, None,8.0, 911.0,23
None,8.7,8.6, 1005.5, 0.5, None,19.4,99.0,2022-06-06 04:00:00, None,8.0, 912.0,23
None,8.4,8.4, 1005.6, 0.7, None,19.4,97.0,2022-06-06 05:00:00, None,8.0, 912.0,23
None,8.1,7.9, 1006.6, 0.6, None,19.4,98.0,2022-06-06 06:00:00, None,7.0, 913.0,23
None,7.6,7.5, 1007.8, 0.0, None,8.1,99.0,2022-06-06 07:00:00, None,7.0, 914.0,23
