AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
-9.0, -2.0,0.0, None, 0.429,2020-01-15 00:00:00, None, 64.2,89.0,3
-9.1, None,0.0, None, None,2020-01-15 00:15:00, None, None,89.0,3
-9.1, None,0.0, None, None,2020-01-15 00:30:00, None, None,89.0,3
-9.1, None,0.0, None, None,2020-01-15 00:45:00, None, None,89.0,3
-9.1, 0.0,0.0, None, 1.72,2020-01-15 01:00:00, None, 66.4,89.0,3
-9.1, None,0.0, None, None,2020-01-15 01:15:00, None, None,89.0,3
-9.1, None,0.0, None, None,2020-01-15 01:30:00, None, None,89.0,3
-9.2, None,0.0, None, None,2020-01-15 01:45:00, None, None,89.0,3
-9.2, -3.0,0.0, None, 0.517,2020-01-15 02:00:00, None, 68.9,89.0,3
-9.2, None,0.0, None, None,2020-01-15 02:15:00, None, None,89.0,3
-9.2, None,0.0, None, None,2020-01-15 02:30:00, None, None,89.0,3
-9.2, None,0.0, None, None,2020-01-15 02:45:00, None, None,89.0,3
-9.2, 2.0,0.0, None, 0.543,2020-01-15 03:00:00, None, 72.2,89.0,3
-9.2, None,0.0, None, None,2020-01-15 03:15:00, None, None,89.0,3
-9.3, None,0.0, None, None,2020-01-15 03:30:00, None, None,89.0,3
-9.3, None,0.0, None, None,2020-01-15 03:45:00, None, None,89.0,3
-9.3, 1.0,0.0, None, 0.603,2020-01-15 04:00:00, None, 75.3,89.0,3
-9.3, None,0.0, None, None,2020-01-15 04:15:00, None, None,89.0,3
-9.4, None,0.0, None, None,2020-01-15 04:30:00, None, None,89.0,3
-9.3, None,0.0, None, None,2020-01-15 04:45:00, None, None,89.0,3
-9.3, 1.0,0.0, None, 0.606,2020-01-15 05:00:00, None, 76.8,89.0,3
-9.2, None,0.0, None, None,2020-01-15 05:15:00, None, None,89.0,3
-9.1, None,0.0, None, None,2020-01-15 05:30:00, None, None,89.0,3
-9.1, None,0.0, None, None,2020-01-15 05:45:00, None, None,89.0,3
-9.0, 1.0,0.0, None, 0.606,2020-01-15 06:00:00, None, 77.6,89.0,3
-9.0, None,0.0, None, None,2020-01-15 06:15:00, None, None,89.0,3
-9.0, None,0.0, None, None,2020-01-15 06:30:00, None, None,89.0,3
-9.0, None,0.0, None, None,2020-01-15 06:45:00, None, None,89.0,3
-9.0, 1.0,0.0, None, 0.598,2020-01-15 07:00:00, None, 78.1,89.0,3
-9.1, None,0.0, None, None,2020-01-15 07:15:00, None, None,89.0,3
-9.0, None,0.0, None, None,2020-01-15 07:30:00, None, None,89.0,3
-8.9, None,0.0, None, None,2020-01-15 07:45:00, None, None,89.0,3
-8.6, 1.0,0.0, None, 0.592,2020-01-15 08:00:00, None, 78.5,90.0,3
-8.4, None,0.0, None, None,2020-01-15 08:15:00, None, None,90.0,3
-8.2, None,0.0, None, None,2020-01-15 08:30:00, None, None,90.0,3
-7.9, None,0.0, None, None,2020-01-15 08:45:00, None, None,90.0,3
-7.7, 1.0,0.0, None, 0.585,2020-01-15 09:00:00, None, 79.0,91.0,3
-7.5, None,0.0, None, None,2020-01-15 09:15:00, None, None,91.0,3
-7.5, None,0.0, None, None,2020-01-15 09:30:00, None, None,91.0,3
-7.5, None,0.0, None, None,2020-01-15 09:45:00, None, None,91.0,3
-7.5, 1.0,0.0, None, 0.579,2020-01-15 10:00:00, None, 79.4,90.0,3
-7.6, None,0.0, None, None,2020-01-15 10:15:00, None, None,90.0,3
-7.6, None,0.0, None, None,2020-01-15 10:30:00, None, None,91.0,3
-7.6, None,0.0, None, None,2020-01-15 10:45:00, None, None,91.0,3
