AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-6.3,0.0, 3.3, 0.17,2020-01-15 00:00:00, 313.0,93.0,3
-6.3,0.0, 3.5, None,2020-01-15 00:15:00, 321.0,94.0,3
-6.3,0.0, 2.3, None,2020-01-15 00:30:00, 310.0,94.0,3
-6.3,0.0, 1.0, None,2020-01-15 00:45:00, 315.0,94.0,3
-6.3,0.0, 1.5, 0.22,2020-01-15 01:00:00, 337.0,94.0,3
-6.3,0.0, 1.6, None,2020-01-15 01:15:00, 335.0,94.0,3
-6.3,0.0, 2.4, None,2020-01-15 01:30:00, 339.0,93.0,3
-6.3,0.0, 2.8, None,2020-01-15 01:45:00, 310.0,93.0,3
-6.3,0.0, 4.8, 0.269,2020-01-15 02:00:00, 304.0,94.0,3
-6.4,0.0, 4.0, None,2020-01-15 02:15:00, 299.0,94.0,3
-6.4,0.0, 3.8, None,2020-01-15 02:30:00, 284.0,94.0,3
-6.4,0.0, 3.4, None,2020-01-15 02:45:00, 333.0,94.0,3
-6.4,0.0, 1.7, 0.311,2020-01-15 03:00:00, 332.0,94.0,3
-6.4,0.0, 0.0, None,2020-01-15 03:15:00, 324.0,94.0,3
-6.5,0.0, 1.7, None,2020-01-15 03:30:00, 302.0,94.0,3
-6.5,0.0, 1.1, None,2020-01-15 03:45:00, 299.0,94.0,3
-6.5,0.0, 3.3, 0.363,2020-01-15 04:00:00, 304.0,94.0,3
-6.6,0.0, 4.1, None,2020-01-15 04:15:00, 294.0,94.0,3
-6.6,0.0, 3.6, None,2020-01-15 04:30:00, 307.0,93.0,3
-6.6,0.0, 4.1, None,2020-01-15 04:45:00, 302.0,93.0,3
-6.6,0.0, 3.2, 0.363,2020-01-15 05:00:00, 304.0,93.0,3
-6.6,0.0, 3.5, None,2020-01-15 05:15:00, 315.0,93.0,3
-6.6,0.0, 2.0, None,2020-01-15 05:30:00, 322.0,93.0,3
-6.6,0.0, 3.8, None,2020-01-15 05:45:00, 323.0,92.0,3
-6.6,0.0, 3.7, 0.368,2020-01-15 06:00:00, 23.0,92.0,3
-6.5,0.0, 4.4, None,2020-01-15 06:15:00, 34.0,91.0,3
-6.4,0.0, 3.6, None,2020-01-15 06:30:00, 27.0,92.0,3
-6.4,0.0, 2.3, None,2020-01-15 06:45:00, 19.0,91.0,3
-6.5,0.0, 3.8, 0.363,2020-01-15 07:00:00, 359.0,90.0,3
-6.4,0.0, 5.0, None,2020-01-15 07:15:00, 17.0,90.0,3
-6.4,0.0, 4.3, None,2020-01-15 07:30:00, 38.0,89.0,3
-6.2,0.0, 4.9, None,2020-01-15 08:00:00, 346.0,89.0,3
-6.3,0.0, 4.8, None,2020-01-15 08:15:00, 36.0,90.0,3
-6.2,0.0, 5.3, None,2020-01-15 08:30:00, 21.0,89.0,3
-6.2,0.0, 6.3, None,2020-01-15 08:45:00, 18.0,89.0,3
-6.2,0.0, 7.6, 0.353,2020-01-15 09:00:00, 35.0,89.0,3
-6.1,0.0, 5.4, None,2020-01-15 09:15:00, 4.0,89.0,3
-6.1,0.0, 6.0, None,2020-01-15 09:30:00, 33.0,90.0,3
-6.0,0.0, 5.7, None,2020-01-15 09:45:00, 358.0,89.0,3
-5.9,0.0, 5.6, 0.347,2020-01-15 10:00:00, 10.0,91.0,3
-5.8,0.0, 4.6, None,2020-01-15 10:15:00, 0.0,92.0,3
-5.7,0.0, 6.3, None,2020-01-15 10:30:00, 313.0,94.0,3
-5.6,0.0, 6.4, None,2020-01-15 10:45:00, 317.0,95.0,3
-5.4,0.0, 4.7, 0.334,2020-01-15 11:00:00, 326.0,95.0,3
-5.3,0.0, 4.1, None,2020-01-15 11:15:00, 359.0,95.0,3
-5.2,0.0, 5.5, None,2020-01-15 11:30:00, 342.0,95.0,3
-5.1,0.0, 5.0, None,2020-01-15 11:45:00, 38.0,95.0,3
-5.0,0.0, 3.3, 0.34,2020-01-15 12:00:00, 53.0,94.0,3
-4.9,0.0, 3.4, None,2020-01-15 12:15:00, 41.0,93.0,3
-4.8,0.0, 5.6, None,2020-01-15 12:30:00, 356.0,91.0,3
-4.9,0.0, 5.8, None,2020-01-15 12:45:00, 345.0,89.0,3
-5.0,0.0, 7.4, 0.336,2020-01-15 13:00:00, 329.0,90.0,3
-4.9,0.0, 5.2, None,2020-01-15 13:15:00, 5.0,92.0,3
-4.9,0.0, 5.2, None,2020-01-15 13:30:00, 14.0,93.0,3
-4.9,0.0, 6.8, None,2020-01-15 13:45:00, 32.0,93.0,3
-4.9,0.0, 10.3, 0.347,2020-01-15 14:00:00, 33.0,93.0,3
-4.9,0.0, 6.0, None,2020-01-15 14:15:00, 20.0,93.0,3
-4.9,0.0, 6.9, None,2020-01-15 14:30:00, 21.0,93.0,3
-4.9,0.0, 6.8, None,2020-01-15 14:45:00, 356.0,94.0,3
-4.8,0.0, 7.5, 0.37,2020-01-15 15:00:00, 355.0,95.0,3
-4.6,0.0, 4.8, None,2020-01-15 15:15:00, 327.0,95.0,3
-4.3,0.0, 8.0, None,2020-01-15 15:30:00, 21.0,95.0,3
-4.3,0.0, 6.3, None,2020-01-15 15:45:00, 348.0,95.0,3
-4.4,0.0, 7.2, 0.387,2020-01-15 16:00:00, 322.0,96.0,3
-4.5,0.0, 7.5, None,2020-01-15 16:15:00, 348.0,96.0,3
-4.5,0.0, 9.3, None,2020-01-15 16:30:00, 353.0,95.0,3
-4.7,0.0, 7.4, None,2020-01-15 16:45:00, 322.0,96.0,3
-4.8,0.0, 5.5, 0.397,2020-01-15 17:00:00, 358.0,95.0,3
-4.8,0.0, 5.8, None,2020-01-15 17:15:00, 339.0,95.0,3
-4.8,0.0, 6.1, None,2020-01-15 17:30:00, 322.0,95.0,3
-4.9,0.0, 5.8, None,2020-01-15 17:45:00, 330.0,96.0,3
-4.8,0.0, 6.7, 0.403,2020-01-15 18:00:00, 312.0,96.0,3
-4.7,0.0, 6.2, None,2020-01-15 18:15:00, 315.0,96.0,3
-4.6,0.0, 7.0, None,2020-01-15 18:30:00, 287.0,96.0,3
