ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
4.4,4.4,0.0,2020-04-29, 0.0,18
12.8,12.8,0.0,2020-05-02, 0.0,18
0.0,0.0,0.0,2020-05-03, 0.0,18
