time,tasmin,tasmax,pcp,week_of_year
2018-09-10,3.3,8.3,7.9,37
2018-09-11,2.7,12.8,0.0,37
2018-09-12,0.0,6.3,8.8,37
2018-09-13,-3.1,5.0,0.1,37
2018-09-14,-3.4,2.3,8.9,37
2018-09-15,-3.3,-0.6,30.7,37
2018-09-16,-1.6,1.0,0.6,37
