time,tasmin,tasmax,pcp,week_of_year
2018-09-10,7.4,11.8,14.0,37
2018-09-11,6.4,16.4,0.0,37
2018-09-12,3.5,9.8,3.7,37
2018-09-13,-1.2,9.3,0.1,37
2018-09-14,-1.9,5.5,3.3,37
2018-09-15,0.0,1.9,5.0,37
2018-09-16,1.5,5.8,0.1,37
