pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,6.025,69.21, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-20 00:00:00, None, None, None, None,34
None, None,6.133,68.96, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-20 01:00:00, None, None, None, None,34
None, None,5.959,69.57, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-20 02:00:00, None, None, None, None,34
None, None,6.544,63.16, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, None,2017-08-20 03:00:00, None, None, None, None,34
None, None,6.754,56.88, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None,2017-08-20 04:00:00, None, None, None, None,34
None, None,6.188,51.11, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None,2017-08-20 05:00:00, None, None, None, None,34
None, None,5.843,61.59, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None,2017-08-20 06:00:00, None, None, None, None,34
None, None,5.744,69.75, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-20 07:00:00, None, None, None, None,34
None, None,6.704,63.51, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, None,2017-08-20 08:00:00, None, None, None, None,34
None, None,7.78,60.93, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-20 09:00:00, None, None, None, None,34
None, None,17.29,33.57, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-21 13:00:00, None, None, None, None,34
None, None,19.38,28.23, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-21 14:00:00, None, None, None, None,34
None, None,21.01,18.81, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2017-08-21 15:00:00, None, None, None, None,34
None, None,18.65,24.88, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None,2017-08-21 16:00:00, None, None, None, None,34
None, None,21.32,19.65, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None,2017-08-21 17:00:00, None, None, None, None,34
None, None,20.81,18.93, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2017-08-21 18:00:00, None, None, None, None,34
None, None,18.65,22.04, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None,2017-08-21 19:00:00, None, None, None, None,34
None, None,15.82,28.01, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None,2017-08-21 20:00:00, None, None, None, None,34
None, None,13.33,43.41, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-21 21:00:00, None, None, None, None,34
None, None,12.77,45.98, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-21 22:00:00, None, None, None, None,34
None, None,12.48,46.38, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2017-08-21 23:00:00, None, None, None, None,34
