CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.106,70.6, None, None, None, None,33.02, None,1.658,218.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-08-20 00:00:00, None, None, None,34
None, 6.248,68.97, None, None, None, None,26.76, None,2.394,209.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-08-20 01:00:00, None, None, None,34
None, 6.247,67.96, None, None, None, None,28.31, None,1.556,213.8, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-08-20 02:00:00, None, None, None,34
None, 6.056,70.2, None, None, None, None,30.1, None,0.786,191.8, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-08-20 03:00:00, None, None, None,34
None, 5.864,71.8, None, None, None, None,33.29, None,0.622,184.8, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2017-08-20 04:00:00, None, None, None,34
None, 5.098,82.5, None, None, None, None,25.6, None,1.581,181.3, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2017-08-20 05:00:00, None, None, None,34
None, 4.577,87.5, None, None, None, None,26.19, None,3.585,201.9, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2017-08-20 06:00:00, None, None, None,34
None, 4.548,89.4, None, None, None, None,18.12, None,7.61,220.6, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2017-08-20 07:00:00, None, None, None,34
None, 4.405,92.3, None, None, None, None,19.92, None,5.172,229.4, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2017-08-20 08:00:00, None, None, None,34
None, 5.449,92.4, None, None, None, None,20.86, None,5.112,235.6, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2017-08-20 09:00:00, None, None, None,34
None, 6.104,90.7, None, None, None, None,29.2, None,2.702,247.3, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2017-08-20 10:00:00, None, None, None,34
None, 6.056,89.9, None, None, None, None,29.39, None,3.296,242.4, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2017-08-20 11:00:00, None, None, None,34
None, 6.152,90.5, None, None, None, None,30.66, None,2.757,248.5, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2017-08-20 12:00:00, None, None, None,34
None, 6.2,88.4, None, None, None, None,25.47, None,3.27,235.5, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2017-08-20 13:00:00, None, None, None,34
None, 6.727,86.7, None, None, None, None,23.24, None,4.508,234.1, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2017-08-20 14:00:00, None, None, None,34
None, 7.78,83.0, None, None, None, None,30.64, None,2.394,243.8, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2017-08-20 15:00:00, None, None, None,34
None, 8.07,83.2, None, None, None, None,31.24, None,2.317,247.1, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2017-08-20 16:00:00, None, None, None,34
None, 8.16,82.8, None, None, None, None,30.04, None,2.557,247.0, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2017-08-20 17:00:00, None, None, None,34
