CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,5.05, None, None,2017-08-20 00:00:00, None, None,19.59,8.49,263.6, None, None, None, None, None, None, None,34
None,4.991, None, None,2017-08-20 01:00:00, None, None,17.31,10.31,271.8, None, None, None, None, None, None, None,34
None,5.039, None, None,2017-08-20 02:00:00, None, None,16.11,10.24,280.0, None, None, None, None, None, None, None,34
None,5.116, None, None,2017-08-20 03:00:00, None, None,16.4,11.12,273.8, None, None, None, None, None, None, None,34
None,5.135, None, None,2017-08-20 04:00:00, None, None,21.62,5.375,261.8, None, None, None, None, None, None, None,34
None,5.135, None, None,2017-08-20 05:00:00, None, None,20.98,5.72,252.3, None, None, None, None, None, None, None,34
None,5.136, None, None,2017-08-20 06:00:00, None, None,16.54,5.81,256.7, None, None, None, None, None, None, None,34
None,4.981, None, None,2017-08-20 07:00:00, None, None,45.11,2.797,12.38, None, None, None, None, None, None, None,34
None,5.221, None, None,2017-08-20 08:00:00, None, None,29.26,4.244,58.98, None, None, None, None, None, None, None,34
None,5.834, None, None,2017-08-20 09:00:00, None, None,13.47,8.31,50.65, None, None, None, None, None, None, None,34
None,7.61, None, None,2017-08-20 10:00:00, None, None,19.62,8.18,55.9, None, None, None, None, None, None, None,34
None,7.16, None, None,2017-08-20 11:00:00, None, None,17.79,9.14,51.54, None, None, None, None, None, None, None,34
None,7.01, None, None,2017-08-20 12:00:00, None, None,14.61,9.09,47.13, None, None, None, None, None, None, None,34
None,7.25, None, None,2017-08-20 13:00:00, None, None,13.25,10.77,35.07, None, None, None, None, None, None, None,34
None,7.78, None, None,2017-08-20 14:00:00, None, None,11.95,10.08,32.16, None, None, None, None, None, None, None,34
None,8.06, None, None,2017-08-20 15:00:00, None, None,15.89,9.96,33.82, None, None, None, None, None, None, None,34
None,8.02, None, None,2017-08-20 16:00:00, None, None,14.86,9.28,32.93, None, None, None, None, None, None, None,34
None,7.81, None, None,2017-08-20 17:00:00, None, None,16.1,9.18,33.11, None, None, None, None, None, None, None,34
None,7.86, None, None,2017-08-20 18:00:00, None, None,13.26,10.87,27.95, None, None, None, None, None, None, None,34
None,7.73, None, None,2017-08-20 19:00:00, None, None,11.71,9.29,24.13, None, None, None, None, None, None, None,34
None,7.7, None, None,2017-08-20 20:00:00, None, None,13.88,7.31,26.78, None, None, None, None, None, None, None,34
None,7.73, None, None,2017-08-20 21:00:00, None, None,13.08,6.669,26.56, None, None, None, None, None, None, None,34
None,7.79, None, None,2017-08-20 22:00:00, None, None,17.15,7.42,22.37, None, None, None, None, None, None, None,34
None,7.76, None, None,2017-08-20 23:00:00, None, None,12.86,8.7,24.74, None, None, None, None, None, None, None,34
None,7.81, None, None,2017-08-21 00:00:00, None, None,14.76,7.34,37.36, None, None, None, None, None, None, None,34
None,7.87, None, None,2017-08-21 01:00:00, None, None,18.9,4.318,42.56, None, None, None, None, None, None, None,34
None,7.83, None, None,2017-08-21 02:00:00, None, None,16.13,4.05,44.09, None, None, None, None, None, None, None,34
None,7.82, None, None,2017-08-21 03:00:00, None, None,13.8,7.81,33.72, None, None, None, None, None, None, None,34
None,7.93, None, None,2017-08-21 04:00:00, None, None,12.15,10.94,33.13, None, None, None, None, None, None, None,34
None,8.0, None, None,2017-08-21 05:00:00, None, None,14.08,11.12,32.26, None, None, None, None, None, None, None,34
None,8.09, None, None,2017-08-21 06:00:00, None, None,15.66,8.66,40.05, None, None, None, None, None, None, None,34
None,8.28, None, None,2017-08-21 07:00:00, None, None,16.37,9.79,22.9, None, None, None, None, None, None, None,34
None,8.42, None, None,2017-08-21 08:00:00, None, None,18.41,9.18,25.62, None, None, None, None, None, None, None,34
None,8.58, None, None,2017-08-21 09:00:00, None, None,14.34,9.88,27.66, None, None, None, None, None, None, None,34
