pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,-13.4,-15.6, 0.0, 0.0,-13.4,80.0,2022-12-03 10:00:00,-16.0,49
None,-12.5,-15.6, 0.0, 0.0,-12.3,78.0,2022-12-03 11:00:00,-15.0,49
None,-11.9,-15.6, 0.0, 0.0,-11.7,80.0,2022-12-03 12:00:00,-14.0,49
None,-10.8,-15.6, 0.0, 0.0,-10.6,77.0,2022-12-03 13:00:00,-14.0,49
None,-10.8,-15.6, 0.0, 0.0,-10.3,76.0,2022-12-03 14:00:00,-14.0,49
None,-11.0,-15.6, 0.0, 0.0,-10.3,81.0,2022-12-03 15:00:00,-14.0,49
None,-10.8,-15.6, 0.0, 0.0,-10.3,77.0,2022-12-03 16:00:00,-14.0,49
None,-11.0,-15.6, 0.0, 0.0,-10.3,80.0,2022-12-03 17:00:00,-13.0,49
None,-11.1,-15.6, 0.0, 0.0,-10.3,82.0,2022-12-03 18:00:00,-13.0,49
None,-11.9,-12.2, 0.0, 0.0,-10.8,82.0,2022-12-03 19:00:00,-14.0,49
None,-12.5,-12.6, 0.0, 0.0,-10.8,79.0,2022-12-03 20:00:00,-15.0,49
None,-12.5,-12.6, 0.0, 0.0,-10.8,82.0,2022-12-03 21:00:00,-14.0,49
None,-12.5,-12.6, 0.0, 0.0,-10.8,81.0,2022-12-03 22:00:00,-15.0,49
None,-12.0,-12.6, 0.0, 0.0,-10.8,82.0,2022-12-03 23:00:00,-14.0,49
None,-11.9,-12.6, 0.0, 0.0,-10.8,84.0,2022-12-04 00:00:00,-14.0,49
None,-11.9,-12.6, 0.1, 0.0,-10.8,85.0,2022-12-04 01:00:00,-13.0,49
None,-11.7,-12.6, 0.1, 0.0,-10.8,84.0,2022-12-04 02:00:00,-13.0,49
None,-11.1,-12.6, 0.0, 0.0,-10.7,81.0,2022-12-04 03:00:00,-14.0,49
0.0,-10.9,-12.6, 0.0, 0.0,-10.4,81.0,2022-12-04 04:00:00,-13.0,49
0.0,-11.3,-12.6, 0.0, 0.0,-10.4,84.0,2022-12-04 05:00:00,-13.0,49
0.0,-11.5,-12.6, 0.0, 0.0,-10.4,83.0,2022-12-04 06:00:00,-13.0,49
0.0,-11.3,-11.6, 0.0, 0.0,-10.9,81.0,2022-12-04 07:00:00,-14.0,49
0.0,-11.1,-11.6, 0.0, 0.0,-10.9,79.0,2022-12-04 08:00:00,-13.0,49
0.0,-11.0,-11.6, 0.0, 0.0,-10.9,81.0,2022-12-04 09:00:00,-14.0,49
0.0,-11.0,-11.6, 0.0, 0.0,-10.6,78.0,2022-12-04 10:00:00,-14.0,49
0.0,-10.8,-11.6, 0.0, 0.0,-10.5,77.0,2022-12-04 11:00:00,-14.0,49
0.0,-10.2,-11.6, 0.1, 0.0,-10.0,73.0,2022-12-04 12:00:00,-13.0,49
0.0,-10.2,-11.6, 0.0, 0.0,-9.7,76.0,2022-12-04 13:00:00,-13.0,49
0.0,-10.4,-11.6, 0.0, 0.0,-9.7,80.0,2022-12-04 14:00:00,-13.0,49
0.0,-10.7,-11.6, 0.0, 0.0,-9.7,83.0,2022-12-04 15:00:00,-13.0,49
0.0,-11.9,-11.8, 0.0, 0.0,-9.7,86.0,2022-12-04 16:00:00,-13.0,49
0.0,-12.6,-12.7, 0.0, 0.0,-9.7,86.0,2022-12-04 17:00:00,-14.0,49
None,-13.3,-14.5, 0.0, 0.0,-12.8,81.0,2022-12-04 22:00:00,-15.0,49
None,-13.2,-14.5, 0.0, 0.0,-12.8,80.0,2022-12-04 23:00:00,-16.0,49
None,-12.5,-14.5, 0.0, 0.0,-12.2,79.0,2022-12-05 01:00:00,-15.0,49
0.0,-12.6,-14.5, 0.0, 0.0,-12.2,81.0,2022-12-05 02:00:00,-15.0,49
0.0,-13.0,-14.5, 0.0, 0.0,-12.2,83.0,2022-12-05 03:00:00,-15.0,49
0.0,-13.9,-14.5, 0.0, 0.0,-12.2,85.0,2022-12-05 04:00:00,-16.0,49
None,-11.6,-16.2, 0.0, 0.0,-11.3,83.0,2022-12-05 12:00:00,-14.0,49
None,-10.8,-16.2, 0.0, 0.0,-10.5,85.0,2022-12-05 13:00:00,-12.0,49
None,-6.6,-16.2, 0.0, 0.0,-6.9,80.0,2022-12-05 14:00:00,-9.0,49
None,-6.3,-16.2, 0.0, 0.0,-6.1,79.0,2022-12-05 15:00:00,-9.0,49
