pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
0.0, -19.96, 83.7, -19.9, 84.0, -22.0, -20.0, -22.9, 1024.0, 0.0, -22.0, 922.0, 0.0,2022-12-03 00:00:00, 14.0, 13.66, 922.0,49
0.0, -19.24, 85.3, -19.3, 85.0, -21.0, -19.2, -22.9, 1023.7, 0.0, -21.0, 922.0, 0.0,2022-12-03 01:00:00, 14.0, 13.75, 922.0,49
0.0, -18.61, 83.0, -18.6, 83.0, -21.0, -18.6, -22.9, 1024.6, 0.0, -21.0, 923.0, 0.0,2022-12-03 02:00:00, 14.0, 13.66, 923.0,49
0.0, -18.68, 83.6, -18.6, 84.0, -21.0, -18.7, -22.9, 1024.6, 0.0, -21.0, 923.0, 0.0,2022-12-03 03:00:00, 14.0, 13.59, 923.0,49
0.0, -18.75, 85.6, -18.6, 86.0, -20.0, -18.8, -22.9, 1025.8, 0.0, -20.0, 924.0, 0.0,2022-12-03 04:00:00, 14.0, 13.69, 924.0,49
0.0, -19.28, 84.6, -18.6, 85.0, -21.0, -19.3, -22.9, 1024.7, 0.0, -21.0, 923.0, 0.0,2022-12-03 05:00:00, 13.0, 13.49, 923.0,49
0.0, -20.06, 84.7, -18.6, 85.0, -22.0, -20.1, -22.9, 1025.9, 0.0, -22.0, 924.0, 0.0,2022-12-03 06:00:00, 14.0, 13.5, 924.0,49
0.0, -19.47, 85.9, -19.5, 86.0, -21.0, -19.5, -20.1, 1025.9, 0.0, -21.0, 924.0, 0.0,2022-12-03 07:00:00, 14.0, 13.69, 924.0,49
0.0, -18.74, 85.3, -18.7, 85.0, -20.0, -18.7, -20.1, 1025.7, 0.0, -20.0, 924.0, 0.0,2022-12-03 08:00:00, 14.0, 13.52, 924.0,49
0.0, -18.11, 85.9, -18.1, 86.0, -20.0, -18.1, -20.1, 1026.7, 0.0, -20.0, 925.0, 0.0,2022-12-03 09:00:00, 14.0, 13.64, 925.0,49
