pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,-9.3,-9.8, 1028.7, None, None,-9.1,91.0,2022-12-03 00:00:00,-10.0,942.0,49
None,-9.4,-9.8, 1029.8, None, None,-9.0,90.0,2022-12-03 01:00:00,-10.0,943.0,49
None,-9.4,-9.8, 1029.8, None, None,-9.0,89.0,2022-12-03 02:00:00,-11.0,943.0,49
None,-9.5,-9.8, 1029.8, None, None,-9.0,90.0,2022-12-03 03:00:00,-11.0,943.0,49
None,-9.6,-9.8, 1029.8, None, None,-9.0,90.0,2022-12-03 04:00:00,-11.0,943.0,49
None,-9.4,-9.8, 1029.8, None, None,-9.0,90.0,2022-12-03 05:00:00,-11.0,943.0,49
None,-9.3,-9.8, 1030.8, None, None,-9.0,89.0,2022-12-03 06:00:00,-10.0,944.0,49
None,-9.5,-9.5, 1030.8, None, None,-9.1,89.0,2022-12-03 07:00:00,-11.0,944.0,49
None,-9.4,-9.7, 1031.9, None, None,-9.1,87.0,2022-12-03 08:00:00,-11.0,945.0,49
None,-9.5,-9.7, 1033.0, None, None,-9.1,87.0,2022-12-03 09:00:00,-11.0,946.0,49
None,-8.9,-9.7, 1032.9, None, None,-8.7,86.0,2022-12-03 10:00:00,-11.0,946.0,49
None,-8.2,-9.7, 1034.0, None, None,-7.5,87.0,2022-12-03 11:00:00,-10.0,947.0,49
None,-6.9,-9.7, 1033.8, None, None,-6.7,79.0,2022-12-03 12:00:00,-9.0,947.0,49
None,-7.0,-9.7, 1033.8, None, None,-6.7,85.0,2022-12-03 13:00:00,-9.0,947.0,49
None,-6.8,-9.7, 1033.8, None, None,-6.6,82.0,2022-12-03 14:00:00,-9.0,947.0,49
None,-7.0,-9.7, 1033.8, None, None,-6.6,82.0,2022-12-03 15:00:00,-9.0,947.0,49
None,-7.8,-9.7, 1033.9, None, None,-6.6,89.0,2022-12-03 16:00:00,-9.0,947.0,49
None,-8.0,-9.7, 1033.9, None, None,-6.6,87.0,2022-12-03 17:00:00,-10.0,947.0,49
None,-8.2,-9.7, 1035.0, None, None,-6.6,88.0,2022-12-03 18:00:00,-10.0,948.0,49
None,-9.7,-9.7, 1034.1, None, None,-8.2,89.0,2022-12-03 19:00:00,-11.0,947.0,49
None,-9.2,-9.7, 1035.2, None, None,-8.2,88.0,2022-12-03 20:00:00,-11.0,948.0,49
None,-9.2,-9.7, 1035.2, None, None,-8.2,88.0,2022-12-03 21:00:00,-11.0,948.0,49
None,-10.0,-10.3, 1035.2, None, None,-8.2,89.0,2022-12-03 22:00:00,-11.0,948.0,49
None,-10.6,-10.6, 1035.2, None, None,-8.2,90.0,2022-12-03 23:00:00,-12.0,948.0,49
None,-10.6,-10.8, 1033.9, None, None,-8.2,89.0,2022-12-04 00:00:00,-12.0,947.0,49
None,-12.8,-12.7, 1034.2, None, None,-8.2,88.0,2022-12-04 01:00:00,-14.0,947.0,49
None,-10.8,-13.1, 1032.9, None, None,-8.2,90.0,2022-12-04 02:00:00,-12.0,946.0,49
None,-10.9,-13.1, 1032.9, None, None,-8.2,90.0,2022-12-04 03:00:00,-12.0,946.0,49
None,-12.8,-13.1, 1032.1, None, None,-8.2,89.0,2022-12-04 04:00:00,-14.0,945.0,49
None,-12.2,-13.5, 1032.1, None, None,-8.2,91.0,2022-12-04 05:00:00,-13.0,945.0,49
None,-11.9,-13.5, 1031.0, None, None,-8.2,89.0,2022-12-04 06:00:00,-13.0,944.0,49
None,-12.2,-12.3, 1030.1, None, None,-11.6,91.0,2022-12-04 07:00:00,-13.0,943.0,49
None,-11.8,-12.3, 1030.0, None, None,-11.6,89.0,2022-12-04 08:00:00,-13.0,943.0,49
None,-11.6,-12.3, 1029.9, None, None,-11.6,89.0,2022-12-04 09:00:00,-13.0,943.0,49
None,-10.7,-12.3, 1028.8, None, None,-10.7,85.0,2022-12-04 10:00:00,-13.0,942.0,49
None,-10.2,-12.3, 1027.8, None, None,-10.2,85.0,2022-12-04 11:00:00,-12.0,941.0,49
None,-9.5,-12.3, 1026.6, None, None,-9.4,82.0,2022-12-04 12:00:00,-12.0,940.0,49
None,-9.0,-12.3, 1024.6, None, None,-8.8,79.0,2022-12-04 13:00:00,-12.0,938.0,49
None,-8.9,-12.3, 1023.3, None, None,-8.6,79.0,2022-12-04 14:00:00,-12.0,937.0,49
None,-9.4,-12.3, 1022.2, None, None,-8.6,83.0,2022-12-04 15:00:00,-12.0,936.0,49
None,-9.4,-12.3, 1022.4, None, None,-8.6,84.0,2022-12-04 16:00:00,-11.0,936.0,49
None,-11.9,-12.3, 1022.7, None, None,-8.6,87.0,2022-12-04 17:00:00,-13.0,936.0,49
None,-12.6,-12.8, 1022.7, None, None,-8.6,89.0,2022-12-04 18:00:00,-14.0,936.0,49
None,-12.1,-13.0, 1022.7, None, None,-11.8,88.0,2022-12-04 19:00:00,-14.0,936.0,49
None,-11.4,-13.0, 1022.6, None, None,-11.3,89.0,2022-12-04 20:00:00,-13.0,936.0,49
None,-11.6,-13.0, 1022.6, None, None,-11.3,87.0,2022-12-04 21:00:00,-13.0,936.0,49
None,-10.9,-13.0, 1022.4, None, None,-10.9,86.0,2022-12-04 22:00:00,-13.0,936.0,49
None,-10.7,-13.0, 1022.3, None, None,-10.4,86.0,2022-12-04 23:00:00,-12.0,936.0,49
None,-10.7,-13.0, 1022.2, None, None,-10.4,84.0,2022-12-05 00:00:00,-13.0,936.0,49
None,-10.6,-13.0, 1022.2, None, None,-10.4,84.0,2022-12-05 01:00:00,-13.0,936.0,49
None,-10.4,-13.0, 1022.1, None, None,-10.4,87.0,2022-12-05 02:00:00,-12.0,936.0,49
None,-10.4,-13.0, 1022.2, None, None,-10.2,87.0,2022-12-05 03:00:00,-12.0,936.0,49
None,-10.5,-13.0, 1022.2, None, None,-10.2,88.0,2022-12-05 04:00:00,-12.0,936.0,49
None,-10.4,-13.0, 1022.5, None, None,-10.1,85.0,2022-12-05 05:00:00,-12.0,936.0,49
None,-10.2,-13.0, 1022.5, None, None,-10.0,84.0,2022-12-05 06:00:00,-12.0,936.0,49
None,-10.5,-10.5, 1022.5, None, None,-10.0,86.0,2022-12-05 07:00:00,-12.0,936.0,49
None,-10.4,-10.5, 1022.4, None, None,-10.0,84.0,2022-12-05 08:00:00,-12.0,936.0,49
None,-8.7,-10.5, 1021.1, None, None,-8.8,81.0,2022-12-05 10:00:00,-11.0,935.0,49
None,-8.5,-10.5, 1021.0, None, None,-8.5,78.0,2022-12-05 11:00:00,-11.0,935.0,49
None,-8.2,-10.5, 1021.0, None, None,-8.1,88.0,2022-12-05 12:00:00,-10.0,935.0,49
None,-8.1,-10.5, 1019.9, None, None,-7.8,81.0,2022-12-05 13:00:00,-11.0,934.0,49
None,-7.7,-10.5, 1019.8, None, None,-7.6,75.0,2022-12-05 14:00:00,-11.0,934.0,49
None,-7.8,-10.5, 1019.8, None, None,-7.5,75.0,2022-12-05 15:00:00,-11.0,934.0,49
None,-8.1,-10.5, 1019.9, None, None,-7.5,85.0,2022-12-05 16:00:00,-10.0,934.0,49
