pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -7.693, 43.71, -6.7, 44.0, None, None, -17.0, -7.7, -7.7, -17.0, 0.2, None, 0.0,2022-12-03 00:00:00, 0.0, -0.27, None,49
None, -8.1, 45.98, -6.7, 46.0, None, None, -17.0, -8.1, -8.2, -17.0, 0.0, None, 0.0,2022-12-03 01:00:00, 0.0, -0.206, None,49
None, -8.04, 45.83, -6.7, 46.0, None, None, -17.0, -8.0, -8.2, -17.0, 0.1, None, 0.0,2022-12-03 02:00:00, 0.0, -0.205, None,49
None, -8.29, 45.17, -6.7, 45.0, None, None, -17.0, -8.3, -8.4, -17.0, -0.1, None, 0.0,2022-12-03 03:00:00, 0.0, -0.24, None,49
None, -8.3, 46.12, -6.7, 46.0, None, None, -17.0, -8.3, -8.6, -17.0, 0.2, None, 0.0,2022-12-03 04:00:00, 0.0, -0.237, None,49
None, -8.55, 45.56, -6.7, 46.0, None, None, -17.0, -8.6, -8.6, -17.0, -0.1, None, 0.0,2022-12-03 05:00:00, 0.0, -0.238, None,49
None, -8.57, 45.99, -6.7, 46.0, None, None, -17.0, -8.6, -8.7, -17.0, 0.1, None, 0.0,2022-12-03 06:00:00, 0.0, -0.21, None,49
None, -9.09, 47.99, -8.5, 48.0, None, None, -17.0, -9.1, -9.1, -17.0, -0.1, None, 0.0,2022-12-03 07:00:00, 0.0, -0.227, None,49
None, -9.05, 48.32, -8.5, 48.0, None, None, -17.0, -9.1, -9.2, -17.0, 0.2, None, 0.0,2022-12-03 08:00:00, 0.0, -0.266, None,49
None, -8.85, 47.99, -8.5, 48.0, None, None, -17.0, -8.9, -9.2, -17.0, -0.2, None, 0.0,2022-12-03 09:00:00, 0.0, -0.201, None,49
None, -8.53, 46.46, -8.5, 46.0, None, None, -17.0, -8.5, -9.2, -17.0, -0.3, None, 0.0,2022-12-03 10:00:00, 0.0, -0.197, None,49
None, -7.814, 45.45, -7.8, 45.0, None, None, -16.0, -7.8, -9.2, -16.0, 0.0, None, 0.0,2022-12-03 11:00:00, 0.0, -0.238, None,49
None, -6.98, 43.72, -7.0, 44.0, None, None, -16.0, -7.0, -9.2, -16.0, -0.3, None, 0.0,2022-12-03 12:00:00, 0.0, -0.22, None,49
None, -6.086, 43.01, -6.1, 43.0, None, None, -15.0, -6.1, -9.2, -15.0, -0.2, None, 0.0,2022-12-03 13:00:00, 0.0, -0.232, None,49
None, -5.606, 44.64, -5.6, 45.0, None, None, -15.0, -5.6, -9.2, -15.0, 0.0, None, 0.0,2022-12-03 14:00:00, 0.0, -0.249, None,49
None, -5.096, 44.66, -5.1, 45.0, None, None, -14.0, -5.1, -9.2, -14.0, 0.0, None, 0.0,2022-12-03 15:00:00, 0.0, -0.265, None,49
None, -4.876, 45.73, -4.8, 46.0, None, None, -14.0, -4.9, -9.2, -14.0, -0.2, None, 0.0,2022-12-03 16:00:00, 0.0, -0.21, None,49
None, -4.889, 47.99, -4.7, 48.0, None, None, -13.0, -4.9, -9.2, -13.0, 0.1, None, 0.0,2022-12-03 17:00:00, 0.0, -0.226, None,49
None, -4.77, 50.37, -4.5, 50.0, None, None, -13.0, -4.8, -9.2, -13.0, -0.1, None, 0.0,2022-12-03 18:00:00, 0.0, -0.238, None,49
None, -4.639, 51.67, -4.5, 52.0, None, None, -12.0, -4.6, -4.8, -12.0, 0.2, None, 0.0,2022-12-03 19:00:00, 0.0, -0.223, None,49
None, -4.488, 52.58, -4.2, 53.0, None, None, -12.0, -4.5, -4.8, -12.0, -0.1, None, 0.0,2022-12-03 20:00:00, 0.0, -0.201, None,49
None, -4.156, 52.27, -4.1, 52.0, None, None, -12.0, -4.2, -4.8, -12.0, 0.1, None, 0.0,2022-12-03 21:00:00, 0.0, -0.266, None,49
None, -4.166, 53.79, -4.0, 54.0, None, None, -11.0, -4.2, -4.8, -11.0, -0.1, None, 0.0,2022-12-03 22:00:00, 0.0, -0.219, None,49
None, -4.25, 52.96, -4.0, 53.0, None, None, -12.0, -4.3, -4.8, -12.0, 0.2, None, 0.0,2022-12-03 23:00:00, 0.0, -0.262, None,49
None, -4.337, 53.67, -4.0, 54.0, None, None, -12.0, -4.3, -4.8, -12.0, 0.0, None, 0.0,2022-12-04 00:00:00, 0.0, -0.254, None,49
None, -3.926, 54.67, -3.9, 55.0, None, None, -11.0, -3.9, -4.8, -11.0, 0.0, None, 0.0,2022-12-04 01:00:00, 0.0, -0.214, None,49
None, -3.825, 54.21, -3.8, 54.0, None, None, -11.0, -3.8, -4.8, -11.0, 0.0, None, 0.0,2022-12-04 02:00:00, 0.0, -0.229, None,49
None, -3.87, 54.46, -3.5, 54.0, None, None, -11.0, -3.9, -4.8, -11.0, 0.0, None, 0.0,2022-12-04 03:00:00, 0.0, -0.236, None,49
None, -3.486, 52.89, -3.4, 53.0, None, None, -11.0, -3.5, -4.8, -11.0, -0.1, None, 0.0,2022-12-04 04:00:00, 0.0, -0.248, None,49
None, -3.323, 52.5, -2.9, 53.0, None, None, -11.0, -3.3, -4.8, -11.0, 0.1, None, 0.0,2022-12-04 05:00:00, 0.0, -0.21, None,49
None, -3.943, 58.81, -2.9, 59.0, None, None, -10.0, -3.9, -4.8, -10.0, 0.3, None, 0.0,2022-12-04 06:00:00, 0.0, -0.168, None,49
None, -3.943, 54.5, -3.4, 55.0, None, None, -11.0, -3.9, -4.1, -11.0, -0.2, None, 0.0,2022-12-04 07:00:00, 0.0, -0.235, None,49
None, -3.457, 55.22, -3.2, 55.0, None, None, -10.0, -3.5, -4.1, -10.0, -0.1, None, 0.0,2022-12-04 08:00:00, 0.0, -0.235, None,49
None, -2.732, 51.06, -2.6, 51.0, None, None, -10.0, -2.7, -4.1, -10.0, -0.3, None, 0.0,2022-12-04 09:00:00, 0.0, -0.285, None,49
None, -2.757, 51.19, -2.5, 51.0, None, None, -10.0, -2.8, -4.1, -10.0, 0.1, None, 0.0,2022-12-04 10:00:00, 0.0, -0.292, None,49
None, -2.335, 51.05, -2.2, 51.0, None, None, -10.0, -2.3, -4.1, -10.0, 0.0, None, 0.0,2022-12-04 11:00:00, 0.0, -0.262, None,49
None, -1.22, 48.36, -1.2, 48.0, None, None, -10.0, -1.2, -4.1, -10.0, -0.3, None, 0.0,2022-12-04 12:00:00, 0.0, -0.226, None,49
None, -0.113, 46.04, -0.1, 46.0, None, None, -9.0, -0.1, -4.1, -9.0, 0.0, None, 0.0,2022-12-04 13:00:00, 0.0, -0.294, None,49
None, 0.306, 47.06, 0.4, 47.0, None, None, -9.0, 0.3, -4.1, -9.0, -0.1, None, 0.0,2022-12-04 14:00:00, 0.0, -0.178, None,49
None, 0.758, 46.72, 0.9, 47.0, None, None, -9.0, 0.8, -4.1, -9.0, 0.3, None, 0.0,2022-12-04 15:00:00, 0.0, -0.244, None,49
None, 1.666, 44.38, 1.7, 44.0, None, None, -9.0, 1.7, -4.1, -9.0, 0.0, None, 0.0,2022-12-04 16:00:00, 0.0, -0.172, None,49
None, 1.761, 45.13, 1.8, 45.0, None, None, -9.0, 1.8, -4.1, -9.0, -0.2, None, 0.0,2022-12-04 17:00:00, 0.0, -0.207, None,49
None, 1.641, 47.48, 1.8, 47.0, None, None, -8.0, 1.6, -4.1, -8.0, 0.2, None, 0.0,2022-12-04 18:00:00, 0.0, -0.244, None,49
