CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-14.69, 88.4, -14.4, 88.0, None, 27.99, None, 286.9, 10.79, -14.7, -16.1, -16.0, None, -16.0,2022-12-03 00:00:00,49
-14.55, 88.8, -14.4, 89.0, None, 27.24, None, 291.0, 10.46, -14.6, -16.1, -16.0, None, -16.0,2022-12-03 01:00:00,49
-14.43, 88.9, -14.4, 89.0, None, 29.37, None, 287.8, 9.52, -14.4, -16.1, -16.0, None, -16.0,2022-12-03 02:00:00,49
-14.49, 88.9, -14.2, 89.0, None, 28.59, None, 285.6, 8.29, -14.5, -16.1, -15.0, None, -15.0,2022-12-03 03:00:00,49
-14.24, 89.1, -14.0, 89.0, None, 26.54, None, 266.8, 9.77, -14.2, -16.1, -15.0, None, -15.0,2022-12-03 04:00:00,49
-14.38, 89.0, -14.0, 89.0, None, 20.07, None, 254.6, 9.06, -14.4, -16.1, -16.0, None, -16.0,2022-12-03 05:00:00,49
-14.24, 89.1, -14.0, 89.0, None, 16.44, None, 246.7, 11.09, -14.2, -16.1, -15.0, None, -15.0,2022-12-03 06:00:00,49
-14.39, 89.0, -14.2, 89.0, None, 11.36, None, 244.3, 11.76, -14.4, -14.7, -16.0, None, -16.0,2022-12-03 07:00:00,49
-14.25, 89.1, -14.1, 89.0, None, 10.75, None, 250.3, 11.09, -14.3, -14.7, -15.0, None, -15.0,2022-12-03 08:00:00,49
-14.29, 89.2, -14.0, 89.0, None, 10.02, None, 247.1, 12.2, -14.3, -14.8, -16.0, None, -16.0,2022-12-03 09:00:00,49
-13.54, 90.0, -13.6, 90.0, None, 12.58, None, 252.5, 10.42, -13.5, -14.8, -14.0, None, -14.0,2022-12-03 10:00:00,49
-12.84, 90.8, -12.8, 91.0, None, 20.12, None, 264.3, 9.06, -12.8, -14.8, -14.0, None, -14.0,2022-12-03 11:00:00,49
-12.53, 91.3, -12.3, 91.0, None, 13.96, None, 252.5, 13.36, -12.5, -14.8, -13.0, None, -13.0,2022-12-03 12:00:00,49
-12.07, 91.9, -11.9, 92.0, None, 16.32, None, 261.0, 10.6, -12.1, -14.8, -13.0, None, -13.0,2022-12-03 13:00:00,49
-11.85, 92.1, -11.7, 92.0, None, 25.4, None, 278.5, 9.76, -11.9, -14.8, -13.0, None, -13.0,2022-12-03 14:00:00,49
-11.82, 92.8, -11.5, 93.0, None, 19.33, None, 270.5, 8.24, -11.8, -14.8, -12.0, None, -12.0,2022-12-03 15:00:00,49
-11.68, 93.0, -11.5, 93.0, None, 14.39, None, 241.6, 9.99, -11.7, -14.8, -13.0, None, -13.0,2022-12-03 16:00:00,49
-11.42, 92.9, -11.3, 93.0, None, 15.41, None, 241.0, 10.22, -11.4, -14.8, -13.0, None, -13.0,2022-12-03 17:00:00,49
-10.86, 93.5, -10.6, 94.0, None, 14.45, None, 265.6, 6.69, -10.9, -14.8, -12.0, None, -12.0,2022-12-03 18:00:00,49
-11.62, 92.2, -10.9, 92.0, None, 52.76, None, 345.6, 2.951, -11.6, -11.9, -12.0, None, -12.0,2022-12-03 19:00:00,49
-11.06, 93.5, -10.9, 94.0, None, 44.31, None, 48.17, 5.688, -11.1, -11.9, -12.0, None, -12.0,2022-12-03 20:00:00,49
