pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-20.8,-24.3, 1029.4, 0.1, 2.0,-20.4,85.0,2022-12-03 00:00:00, 69.0,-22.0, 927.0,49
None,-21.3,-24.3, 1029.3, 0.1, -1.0,-20.2,82.0,2022-12-03 01:00:00, 68.0,-24.0, 927.0,49
None,-19.3,-24.3, 1029.0, 0.1, 0.0,-19.1,84.0,2022-12-03 02:00:00, 68.0,-21.0, 927.0,49
None,-20.1,-24.3, 1029.2, 0.0, 0.0,-19.0,83.0,2022-12-03 03:00:00, 68.0,-22.0, 927.0,49
None,-19.3,-24.3, 1030.3, 0.0, 0.0,-19.0,83.0,2022-12-03 04:00:00, 68.0,-21.0, 928.0,49
None,-18.2,-24.3, 1030.5, 0.1, 0.0,-18.2,84.0,2022-12-03 05:00:00, 68.0,-20.0, 928.0,49
None,-18.8,-24.3, 1030.7, 0.0, 0.0,-18.0,84.0,2022-12-03 06:00:00, 68.0,-20.0, 928.0,49
None,-17.4,-18.8, 1031.6, 0.1, 0.0,-17.3,82.0,2022-12-03 07:00:00, 68.0,-20.0, 929.0,49
None,-16.9,-18.8, 1031.6, -0.1, 0.0,-16.0,80.0,2022-12-03 08:00:00, 68.0,-20.0, 929.0,49
None,-17.4,-18.8, 1031.7, 0.0, 0.0,-16.0,85.0,2022-12-03 09:00:00, 68.0,-19.0, 929.0,49
None,-16.8,-18.8, 1031.7, 0.2, 0.0,-15.7,83.0,2022-12-03 10:00:00, 68.0,-19.0, 929.0,49
None,-15.7,-18.8, 1032.7, 0.0, 0.0,-15.7,82.0,2022-12-03 11:00:00, 68.0,-17.0, 930.0,49
None,-14.9,-18.8, 1032.3, 0.2, 0.0,-14.6,80.0,2022-12-03 12:00:00, 68.0,-17.0, 930.0,49
None,-13.9,-18.8, 1032.2, 0.1, 0.0,-11.7,76.0,2022-12-03 13:00:00, 68.0,-17.0, 930.0,49
None,-12.9,-18.8, 1030.7, 0.2, 0.0,-11.7,74.0,2022-12-03 14:00:00, 68.0,-16.0, 929.0,49
None,-12.9,-18.8, 1030.8, -0.1, 0.0,-11.7,80.0,2022-12-03 15:00:00, 68.0,-16.0, 929.0,49
None,-14.5,-18.8, 1030.9, -0.4, 0.0,-11.7,85.0,2022-12-03 16:00:00, 68.0,-16.0, 929.0,49
None,-15.6,-18.8, 1030.9, -0.2, 0.0,-11.7,87.0,2022-12-03 17:00:00, 67.0,-17.0, 929.0,49
None,-16.4,-18.8, 1031.1, 0.0, 1.0,-11.7,87.0,2022-12-03 18:00:00, 68.0,-18.0, 929.0,49
None,-16.8,-17.0, 1031.0, -0.1, -1.0,-16.2,87.0,2022-12-03 19:00:00, 67.0,-18.0, 929.0,49
None,-16.9,-17.1, 1030.9, 0.0, 1.0,-16.2,87.0,2022-12-03 20:00:00, 68.0,-18.0, 929.0,49
None,-16.8,-17.1, 1031.0, 0.0, 0.0,-16.2,87.0,2022-12-03 21:00:00, 67.0,-19.0, 929.0,49
None,-17.1,-17.2, 1030.9, 0.0, 0.0,-16.2,87.0,2022-12-03 22:00:00, 67.0,-18.0, 929.0,49
None,-16.7,-17.2, 1030.7, 0.0, 0.0,-16.2,87.0,2022-12-03 23:00:00, 67.0,-19.0, 929.0,49
None,-17.1,-17.3, 1030.7, 0.0, 0.0,-16.2,86.0,2022-12-04 00:00:00, 67.0,-18.0, 929.0,49
None,-17.3,-17.4, 1030.6, 0.0, 0.0,-16.2,85.0,2022-12-04 01:00:00, 67.0,-19.0, 929.0,49
None,-17.9,-17.6, 1029.4, 0.0, -1.0,-16.2,82.0,2022-12-04 02:00:00, 66.0,-20.0, 928.0,49
None,-16.3,-18.2, 1029.2, 0.0, 1.0,-16.1,88.0,2022-12-04 03:00:00, 67.0,-18.0, 928.0,49
None,-16.4,-18.2, 1029.4, 0.1, 0.0,-15.3,86.0,2022-12-04 04:00:00, 67.0,-18.0, 928.0,49
None,-17.4,-18.2, 1028.6, 0.0, 0.0,-15.3,84.0,2022-12-04 05:00:00, 67.0,-20.0, 927.0,49
None,-15.7,-18.2, 1028.5, 0.0, 1.0,-15.3,87.0,2022-12-04 06:00:00, 67.0,-18.0, 927.0,49
None,-15.6,-16.1, 1028.5, 0.0, 0.0,-13.9,86.0,2022-12-04 07:00:00, 67.0,-17.0, 927.0,49
