pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -19.0, 70.47, None, None, None, None, 0.0, None, -23.0, -19.0, -19.3, 0.1, -23.0, None, -18.0, 70.0, None,2022-12-03 00:00:00, 39.0, None, 39.32,49
None, None, -19.18, 68.77, None, None, None, None, 0.0, None, -23.0, -19.2, -19.3, -0.2, -23.0, None, -18.0, 69.0, None,2022-12-03 01:00:00, 39.0, None, 39.49,49
None, None, -19.52, 68.29, None, None, None, None, 0.0, None, -23.0, -19.5, -19.6, -0.4, -23.0, None, -18.0, 68.0, None,2022-12-03 03:00:00, 39.0, None, 39.28,49
None, None, -19.08, 69.01, None, None, None, None, 0.0, None, -23.0, -19.1, -19.7, 0.3, -23.0, None, -18.0, 69.0, None,2022-12-03 04:00:00, 39.0, None, 39.14,49
None, None, -19.1, 70.33, None, None, None, None, 1.0, None, -23.0, -19.1, -19.7, -0.2, -23.0, None, -18.0, 70.0, None,2022-12-03 05:00:00, 40.0, None, 39.62,49
None, None, -18.69, 71.38, None, None, None, None, 0.0, None, -22.0, -18.7, -19.7, 0.2, -22.0, None, -18.0, 71.0, None,2022-12-03 06:00:00, 39.0, None, 39.48,49
None, None, -18.88, 71.62, None, None, None, None, 0.0, None, -22.0, -18.9, -19.0, 0.1, -22.0, None, -18.4, 72.0, None,2022-12-03 07:00:00, 39.0, None, 39.41,49
None, None, -18.64, 74.1, None, None, None, None, 0.0, None, -22.0, -18.6, -19.6, 0.0, -22.0, None, -18.4, 74.0, None,2022-12-03 08:00:00, 39.0, None, 39.48,49
None, None, -17.86, 74.09, None, None, None, None, 0.0, None, -21.0, -17.9, -19.6, 0.0, -21.0, None, -17.3, 74.0, None,2022-12-03 09:00:00, 39.0, None, 39.17,49
None, None, -16.46, 74.84, None, None, None, None, 0.0, None, -19.0, -16.5, -19.6, -0.1, -19.0, None, -16.4, 75.0, None,2022-12-03 10:00:00, 39.0, None, 39.04,49
