AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,0.0, None,2018-02-12,-21.8,-4.3,7,,,,,
,7.4, None,2018-02-13,-9.8,-5.3,7,,,,,
,9.9, None,2018-02-14,-9.2,-6.0,7,,,,,
,1.0, None,2018-02-15,-11.5,-3.1,7,,,,,
,11.0, None,2018-02-16,-12.2,-5.0,7,,,,,
,10.0, None,2018-02-17,-12.8,-8.2,7,,,,,
,2.0, None,2018-02-18,-21.5,-10.4,7,,,,,
,,,2018-02-12 00:00:00, None, None,7, 839.0, 541.0, None, None, -10.5
,,,2018-02-12 01:00:00, None, None,7, 839.0, 541.0, None, None, -10.6
,,,2018-02-12 02:00:00, None, None,7, 839.0, 541.0, None, None, -12.2
,,,2018-02-12 03:00:00, None, None,7, 839.0, 541.0, None, None, -14.6
,,,2018-02-12 04:00:00, None, None,7, 840.0, 541.0, None, None, -16.5
,,,2018-02-12 05:00:00, None, None,7, 840.0, 541.0, None, None, -17.8
,,,2018-02-12 06:00:00, None, None,7, 840.0, 541.0, None, None, -18.6
,,,2018-02-12 07:00:00, None, None,7, 840.0, 541.0, None, None, -18.6
,,,2018-02-12 08:00:00, None, None,7, 840.0, 540.0, None, None, -18.7
,,,2018-02-12 09:00:00, None, None,7, 840.0, 540.0, None, None, -19.2
,,,2018-02-12 10:00:00, None, None,7, 840.0, 540.0, None, None, -19.8
,,,2018-02-12 11:00:00, None, None,7, 840.0, 540.0, None, None, -20.2
,,,2018-02-12 12:00:00, None, None,7, 841.0, 540.0, None, None, -19.3
,,,2018-02-12 13:00:00, None, None,7, 841.0, 540.0, None, None, -21.0
,,,2018-02-12 14:00:00, None, None,7, 841.0, 540.0, None, None, -21.8
,,,2018-02-12 16:00:00, None, None,7, None, None, 791.0, None, None
,,,2018-02-12 17:00:00, None, None,7, 841.0, 540.0, None, None, -19.8
,,,2018-02-12 18:00:00, None, None,7, 841.0, 540.0, None, None, -14.9
,,,2018-02-12 19:00:00, None, None,7, 840.0, 539.0, None, None, -12.6
,,,2018-02-12 20:00:00, None, None,7, 840.0, 539.0, None, None, -8.7
,,,2018-02-12 21:00:00, None, None,7, 839.0, 539.0, None, None, -6.8
